RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,4.820281565605037,4.276680021083757,0.0,1.7109182803350094,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,2.005257582354811,3.6888794541139363,2.2961133066887283,0.0,0.0,2.5649493574615367,2.3531146225214514,4.820281565605037,4.026928339868518,0.0,2.5263038035330494,2.9444389791664403,5.6138271435055795,1.0986122886681098,3.563565587085513
2.4849066497880004,5.693047553360586,3.6888794541139363,3.791427914068589,0.0,2.1321362969536066,2.5649493574615367,4.538078097541993,4.820281565605037,3.831833708586699,0.0,1.6397229427903317,2.9444389791664403,4.516095533441927,1.0986122886681098,4.044691449797306
2.4849066497880004,2.6374923286965943,3.6888794541139363,4.286361503029968,0.0,0.9451288412274729,2.5649493574615367,2.8435604139855295,4.820281565605037,4.134670941056276,0.0,1.4585540405313902,2.9444389791664403,3.705252865021423,1.0986122886681098,3.5482129669939164
2.4849066497880004,6.136048338325753,3.6888794541139363,3.4073709271148567,0.0,1.765560985452935,2.5649493574615367,3.743489119894293,4.820281565605037,4.640489944804591,0.0,1.141297165769127,2.9444389791664403,6.235198802070638,1.0986122886681098,4.5275743613205215
2.4849066497880004,4.87020551375986,3.713572066704308,3.9996738405829984,0.0,0.0,2.5649493574615367,3.185558819461437,4.832305758571839,5.088419712103315,0.0,3.9387461013112883,2.9444389791664403,3.938922980201031,1.0986122886681098,9.176417290377099
2.4849066497880004,3.7083577424175136,3.7376696182833684,4.321574192617209,0.0,1.914600000638076,2.5649493574615367,4.6124577869746926,4.844187086458591,4.525518494829879,0.0,1.3068822182509638,2.9444389791664403,2.9842590142681753,1.0986122886681098,2.402575470155835
2.4849066497880004,3.3775004091365832,3.728100167267218,4.491800711310481,0.0,1.5578242122634394,2.5649493574615367,3.537167078981569,4.847331743138063,4.832834334630337,0.0,2.850148320307354,2.9444389791664403,4.440437709131165,1.0986122886681098,1.808755325687839
2.4849066497880004,3.209496059246551,3.7184382563554808,2.968946690779891,0.0,0.0,2.5649493574615367,3.274906688014519,4.850466541943434,3.7196538499799594,0.0,0.0,2.9444389791664403,4.083890187233068,1.0986122886681098,5.613018235907319
2.4849066497880004,3.8519121646729246,3.708682081410116,3.7139604380861613,0.0,1.2890890793760756,2.5649493574615367,2.2940429286127992,4.853591544486569,3.81892545557984,0.0,0.0,2.9444389791664403,3.4104911905343416,1.0986122886681098,2.611310045556283
2.4849066497880004,5.549719883766668,3.6988297849671046,3.404834163574153,0.0,0.8045090215890975,2.5649493574615367,3.686281481824928,4.856706811803519,4.177184285455876,0.0,0.0,2.9444389791664403,1.8001363576822569,1.0986122886681098,2.9211422968683975
2.4849066497880004,5.104383049954489,3.6888794541139363,3.4679539322453308,0.0,0.0,2.5649493574615367,3.3746099440636823,4.859812404361672,4.707879938890732,0.0,3.5099616305376706,2.9444389791664403,4.544180514885551,1.0986122886681098,4.500142014967248
