RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.5553480614894135,3.3241618483350153,2.4849066497880004,4.288801949621111,2.224623551524334,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,5.032885903031075,4.534028144429186,3.716616209085536,3.848777899491394,3.5553480614894135,3.375888409448223,5.8256313078188295,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,3.533615295125552,3.5553480614894135,3.584241879810455,2.4849066497880004,4.67304419016252,2.1972245773362196,1.8471316241186013,0.6931471805599453,2.5539962660766924,0.0,0.527320098276009,5.043425116919247,4.76549216098092,3.713572066704308,4.595067615455373,3.5553480614894135,3.2460729331923854,5.82600010738045,6.600598897455298,3.258096538021482,3.7513483176041547
3.1354942159291497,3.8714323841914053,3.5553480614894135,2.5792340537894747,2.4849066497880004,5.773910423294353,2.1972245773362196,2.3282014959588415,0.6931471805599453,0.8842382137250657,0.0,0.21275099383404084,5.043425116919247,4.040554365071966,3.713572066704308,4.085534156593246,3.5553480614894135,3.2729385243132674,5.82600010738045,4.540629859923884,3.258096538021482,2.9471812087868443
3.1354942159291497,3.5693064521572815,3.5553480614894135,4.356799708501509,2.4849066497880004,1.712097299424363,2.1972245773362196,2.7568413828786706,0.6931471805599453,0.41438037327161403,0.0,0.014830313535362016,5.043425116919247,6.04161917353656,3.713572066704308,3.7256270310610686,3.5553480614894135,2.696961414442547,5.82600010738045,7.0793722981017835,3.258096538021482,3.7886390972150803
3.1354942159291497,3.8347342681109904,3.5553480614894135,3.1564863583974985,2.4849066497880004,3.432896479717236,2.1972245773362196,2.920453578596433,0.6931471805599453,3.7921345974324288,0.0,1.4372082541895497,5.043425116919247,5.218335326893452,3.713572066704308,2.3100670040914846,3.5553480614894135,3.312706054013713,5.82600010738045,5.1501001798383585,3.258096538021482,3.294781098236649
3.1354942159291497,3.88106367320456,3.5553480614894135,3.6457518139853478,2.4849066497880004,6.199465393252337,2.1972245773362196,2.433999093555519,0.6931471805599453,3.8169909599483716,0.0,1.4865282479985367,5.043425116919247,3.9663881335827433,3.713572066704308,5.176321835369109,3.5553480614894135,2.4839141669120433,5.82600010738045,6.203859849888266,3.258096538021482,1.9997881553347903
3.1354942159291497,3.4992603502991964,3.5553480614894135,3.162285383207254,2.4849066497880004,4.590466304833179,2.1972245773362196,2.755529161517599,0.6931471805599453,2.010362996763456,0.0,3.9772786460521794,5.043425116919247,3.3055981980560976,3.713572066704308,4.933240784896828,3.5553480614894135,3.4641373767504673,5.82600010738045,5.1505403501824665,3.258096538021482,1.200853314672613
3.1354942159291497,2.8342881244744316,3.5553480614894135,3.5493226867812036,2.4849066497880004,4.449668201299894,2.1972245773362196,3.866608511069062,0.6931471805599453,1.6167619111683285,0.0,0.8421681560629999,5.043425116919247,3.8342188875936225,3.713572066704308,5.557707632367448,3.5553480614894135,3.11655843908033,5.82600010738045,3.7452519578720542,3.258096538021482,2.6310994892127915
3.1354942159291497,4.28645511371297,3.5553480614894135,2.856118323647957,2.4849066497880004,3.1608422937749108,2.1972245773362196,2.731899759777312,0.6931471805599453,1.6691060182382218,0.0,1.145827667971278,5.043425116919247,4.617200776924463,3.713572066704308,4.292131015051565,3.5553480614894135,2.0391339760198814,5.82600010738045,4.958249276848474,3.258096538021482,1.8293321430460205
3.1354942159291497,2.8872357363832464,3.5553480614894135,3.3467413123912446,2.4849066497880004,5.720492042351573,2.1972245773362196,2.829360981517004,0.6931471805599453,2.6531866610904906,0.0,1.794439047512768,5.043425116919247,4.712538221376422,3.713572066704308,2.28459095508768,3.5553480614894135,3.54068568959317,5.82600010738045,5.600929277353343,3.258096538021482,3.734619281419082
3.1354942159291497,3.747601733158268,3.5553480614894135,3.6921959389641454,2.4849066497880004,2.8639752722565133,2.1972245773362196,2.233176504596926,0.6931471805599453,2.590023004537155,0.0,0.0,5.043425116919247,3.4291952388723317,3.713572066704308,4.385507155769998,3.5553480614894135,3.8293976190841525,5.82600010738045,5.666904140743294,3.258096538021482,5.712209845607763
3.1354942159291497,3.1910791911682272,3.5553480614894135,3.3387142576639,2.4849066497880004,4.301505922702417,2.1972245773362196,2.751818227909513,0.6931471805599453,3.038590074927711,0.0,0.0,5.043425116919247,4.563917166844235,3.713572066704308,3.792547775785516,3.5553480614894135,2.726623377110714,5.82600010738045,8.940669437552287,3.258096538021482,3.4748424376740843
