S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.35556590774186525,2.302585092994046,3.302265464325064,4.820281565605037,5.4536926243702,2.9444389791664403,3.524182584410295
0.0,1.7888677349709117,2.302585092994046,6.019496131233415,4.820281565605037,3.631237332326542,2.9444389791664403,4.042460152875516
0.0,2.8394670770835195,2.302585092994046,2.372843235156563,4.820281565605037,3.607558000454251,2.9444389791664403,4.8550170247930335
0.0,0.5242586367310467,2.302585092994046,2.025993136179836,4.820281565605037,3.79921849213542,2.9444389791664403,3.091261768146295
0.0,2.8769134688214577,2.302585092994046,1.383253343849477,4.825108606353353,4.708452344097987,2.9444389791664403,4.588357509398194
0.0,0.1023132253313469,2.302585092994046,3.47659877135503,4.829912458665998,4.505160556654599,2.9444389791664403,6.55176336652295
0.0,2.13074724706261,2.302585092994046,3.447874254250973,4.8346933442663405,5.458515002649868,2.9444389791664403,6.846382254816475
0.0,2.5254972745226056,2.302585092994046,2.462254584080055,4.839451481712757,4.6703319149132865,2.9444389791664403,4.22337428288089
0.0,1.9035263044138908,2.302585092994046,2.948908973964942,4.844187086458591,5.220226328732869,2.9444389791664403,4.779646219674067
0.0,0.39001420727970837,2.302585092994046,4.996681967533362,4.845498562056402,4.680372306386138,2.9444389791664403,4.146734793400387
0.0,0.824281438508476,2.302585092994046,1.5387192083145809,4.846808319938465,4.235084910979954,2.9444389791664403,2.145671137827755
0.0,0.13345025959107726,2.302585092994046,4.127998980811998,4.848116364598481,5.937885392451433,2.9444389791664403,3.224445251703974
0.0,1.332796514434941,2.302585092994046,2.989592268829945,4.8494227005125365,5.119190727928519,2.9444389791664403,4.378788832929901
0.0,0.0,2.302585092994046,3.461451144430008,4.850727332139201,4.034939391283254,2.9444389791664403,3.4440186869370164
0.0,0.24690497076797469,2.302585092994046,2.371092337406188,4.852030263919617,3.9260792942165232,2.9444389791664403,2.8300806328180412
0.0,1.786717825716488,2.302585092994046,1.8645336045828793,4.853331500277589,4.119764907332452,2.9444389791664403,7.417532115732261
0.0,0.0,2.302585092994046,0.0,4.854631045619675,3.9940322024015016,2.9444389791664403,4.73346287944926
0.0,1.818901851094028,2.302585092994046,4.459195670876443,4.855928904335275,3.1428036336838043,2.9444389791664403,4.697166653762055
0.0,0.0,2.302585092994046,2.211373321580778,4.857225080796721,5.007378389660829,2.9444389791664403,6.356760264727265
0.0,1.6327045553262316,2.302585092994046,1.8176935397937386,4.858519579359367,3.5217348667297106,2.9444389791664403,2.8952585209980706
0.0,0.5988927622215974,2.302585092994046,3.99229131755894,4.859812404361672,3.7167682896360823,2.9444389791664403,2.238886859888736
0.0,0.0,2.302585092994046,2.46017527302278,4.90527477843843,3.657637886713469,2.9444389791664403,4.812820497255734
0.0,1.5047785489872572,2.302585092994046,3.0770846608237683,4.948759890378168,3.8603750326071613,2.9444389791664403,3.1033229337828976
