RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.8037155528737223,0.0,1.8766440207861872,3.784189633918261,1.5905251727540506,5.181783550292085,2.6818601553440393,3.044522437723423,1.813873390560067,0.0,0.0
3.367295829986474,3.2951392452083788,0.0,2.212364997048941,3.784189633918261,4.037371363023265,5.181783550292085,3.7717394822655588,3.044522437723423,2.7457880510163224,0.0,0.8735620626294733
3.367295829986474,3.333229378034781,0.0,1.486781996255169,3.784189633918261,2.5540065304915536,5.181783550292085,2.8182557023234844,3.044522437723423,2.557143574925229,0.0,0.0
3.367295829986474,3.053694401496627,0.0,1.9595009446214564,3.784189633918261,3.5373177493125905,5.181783550292085,3.740240193083654,3.044522437723423,2.8117957245658864,0.0,0.0
3.367295829986474,3.4005377581752074,0.0,0.0,3.784189633918261,4.459664977337999,5.181783550292085,3.5952978705143206,3.044522437723423,2.301160504970964,0.0,0.3448194284396433
3.367295829986474,2.8196320846708955,0.0,0.599500691077232,3.784189633918261,3.5143941309155524,5.181783550292085,3.4921258800512294,3.044522437723423,2.921251492335795,0.0,1.5197186437702568
3.367295829986474,3.7869465849669117,0.0,1.4701082185718723,3.784189633918261,3.3008650623065594,5.181783550292085,1.839153622583893,3.044522437723423,2.997514792754598,0.0,1.4979747973925734
3.367295829986474,2.967376968806045,0.0,0.0,3.784189633918261,2.827316641909361,5.181783550292085,5.006541415396688,3.044522437723423,2.0333567703623485,0.0,0.3567354994270615
3.367295829986474,3.137631978443253,0.0,0.0,3.784189633918261,2.824504105645826,5.181783550292085,3.819715280611534,3.044522437723423,2.838057615380274,0.0,0.35624017127815166
3.367295829986474,3.2952528258110467,0.0,0.0,3.784189633918261,3.521102818606515,5.181783550292085,4.579623987094602,3.044522437723423,3.358933528834001,0.0,0.7091039465796313
3.367295829986474,2.9342459363160476,0.0,0.2029193121482078,3.784189633918261,2.2662238940913,5.181783550292085,2.7897919256407926,3.044522437723423,1.7502679682797653,0.0,0.0
3.367295829986474,2.8648169133349413,0.0,0.0,3.784189633918261,3.9078405875091633,5.181783550292085,3.60308836276923,3.044522437723423,1.7663505714234091,0.0,0.2819704070533917
3.367295829986474,3.3427380713568033,0.0,2.7340774146994327,3.784189633918261,3.6775827251795796,5.181783550292085,3.5075892931663732,3.044522437723423,1.8236871001490722,0.0,0.0
3.367295829986474,3.1167473769546024,0.0,1.7194488387938156,3.784189633918261,3.358907746376487,5.181783550292085,2.2031422697561527,3.044522437723423,2.229393981166529,0.0,2.3247658084997975
3.367295829986474,2.5389138916092864,0.0,3.3064996110448783,3.784189633918261,2.7173519788291944,5.181783550292085,1.999406640363355,3.044522437723423,1.6561289807031176,0.0,1.909830140858947
3.367295829986474,3.1679107988648725,0.0,0.1158709924996485,3.784189633918261,4.463227879264758,5.181783550292085,3.4111255080405836,3.044522437723423,2.1907173938214735,0.0,1.7867698815570705
3.367295829986474,3.8409604532584956,0.0,0.050088207258902284,3.784189633918261,3.196435309600234,5.181783550292085,3.7861527162832154,3.044522437723423,2.458367235516955,0.0,1.0112593978028293
3.367295829986474,2.214522017210189,0.0,1.747179856373846,3.784189633918261,3.038445546041551,5.181783550292085,3.467486714579809,3.044522437723423,1.9801632254414963,0.0,1.0754347828866542
3.367295829986474,4.27168030249166,0.0,0.0,3.784189633918261,2.8079055173925687,5.181783550292085,5.181089823053668,3.044522437723423,2.7713416863134754,0.0,1.0891258289813333
3.367295829986474,3.186211340976856,0.0,0.3673621642073672,3.784189633918261,2.6252549393546687,5.181783550292085,4.202540788662139,3.044522437723423,3.138318429343286,0.0,2.4335371666360097
3.367295829986474,3.5806996880924133,0.0,1.237528868290231,3.784189633918261,3.3262092593376402,5.181783550292085,3.8943796294362736,3.044522437723423,2.2639373914904146,0.0,0.05874318689616853
3.367295829986474,2.5483870259719055,0.0,1.5605717709962086,3.784189633918261,3.7680504319388115,5.181783550292085,3.507908878970618,3.044522437723423,3.0060224931319595,0.0,0.354315718016755
3.367295829986474,3.629195745246995,0.0,1.2770111606618841,3.784189633918261,2.1197800579677617,5.181783550292085,4.414470509623206,3.044522437723423,2.2825902786978944,0.0,2.296040963718086
