S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.572270938245504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09785579000375867,0.33569482713364235,0.0,0.0,0.0,0.0,0.09785579000375867,0.33569482713364235,0.0,0.0
0.17135825199668528,0.7121880787096384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08934510033585,0.48576423184166057,0.0,0.0,0.0,6.933945086479395e-07,0.08934510033585,0.49951996570038637,0.0,0.0
0.15548490284039515,0.14242469506553618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08076135664445859,0.22855065211545977,0.0,0.0,0.0,0.0,0.08076135664445859,0.28402540948397925,0.0,0.0
0.13935552091051145,0.3595830267526954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5263981922803095e-06,0.07210329390134397,0.5830065039423322,0.0,0.0,0.0,0.0,0.07210329390134397,0.2795178614121296,0.0,0.0
0.1229617111348351,0.7896396973605452,0.0,0.0,0.0,1.990684115925882e-06,0.0,0.0,0.0,0.0,0.06336961393258933,0.524320437107254,0.0,0.0,0.0,0.0,0.06336961393258933,0.531542208077201,0.0,0.0
0.10629465864962341,0.5930961076585244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1886818802373146e-06,0.0545589842504345,0.1474755706928431,0.0,0.0,0.0,0.0,0.0545589842504345,0.39071203757855344,0.0,0.0
0.08934510033585008,0.3938004718833276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04567003683318844,0.0,0.0,0.0,0.0,0.0,0.04567003683318844,0.3853492062435253,0.0,0.0
0.07210329390134407,0.8241896616645477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036701366850428,0.3411182472902015,0.0,0.0,0.0,0.0,0.036701366850428,0.20695050296290865,0.0,0.0
0.0545589842504346,0.5336360100837437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027651531330510157,0.33703907055580645,0.0,0.0,0.0,0.0,0.027651531330510157,0.1919082279581702,0.0,0.0
0.0367013668504281,0.38513345636387697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018519047767237597,0.34178530535600604,0.0,0.0,0.0,0.0,0.018519047767237597,0.4009169331680943,0.0,0.0
0.018519047767237697,0.4800937467495969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009302392662313554,0.2141253789399033,0.0,0.0,0.0,3.254443470367665e-06,0.009302392662313554,0.6370631664601074,0.0,0.0
0.0,1.2473556544996103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613156172928717,0.0,0.0,0.0,0.0,0.0,0.2789556453432885,0.0,0.0
