S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.948759890378168,4.189295074572902,3.258096538021482,3.411590488688553,1.3862943611198906,1.5414280278559198,6.016157159698354,5.00170704510986,0.0,3.0021800730187986,7.00397413672268,6.007955147221165,3.5263605246161616,2.133853788746623
4.983606621708336,3.7713397247923437,3.332204510175204,4.043192348367118,0.6931471805599453,1.7381177098041407,5.720311776607412,4.87069468992595,0.0,3.10423957280719,6.75110146893676,6.521755211369707,3.5553480614894135,1.3378066536158508
4.969813299576001,4.741015349229352,3.332204510175204,2.6350300504269306,0.6931471805599453,0.976398473526316,5.713732805509369,4.357120599351335,0.0,1.6854796126776106,6.760414691083428,3.724146857832355,3.5553480614894135,0.46602629984769184
4.976733742420574,4.2037218639949225,3.332204510175204,2.6681088757702245,0.6931471805599453,1.9980849796528548,5.717027701406222,5.19471518861208,0.0,4.2125154786259404,6.716594773520978,5.345585380181284,3.6375861597263857,2.6985417361896884
4.997212273764115,4.926209402088098,3.332204510175204,3.736439023455273,0.6931471805599453,2.311825870327223,5.71042701737487,5.089419391338205,0.0,0.0,6.7357800142423265,7.154793430643167,3.6375861597263857,2.200043201974314
5.003946305945459,3.906268007209401,3.332204510175204,3.8917364743189533,0.6931471805599453,2.003755079240104,5.697093486505405,4.180480243859285,0.0,1.6583347969706037,6.733401891837359,6.1279405238479265,3.6375861597263857,1.047833307960263
5.003946305945459,4.014427583325415,3.332204510175204,3.8734459844218807,0.6931471805599453,0.35908020511119565,5.69035945432406,5.412205282114044,0.0,4.776340258054134,6.7339969528486705,6.027883762641794,3.6375861597263857,1.2482583995587677
5.003946305945459,4.226570420478765,3.332204510175204,2.848091756624126,0.6931471805599453,0.0,5.683579767338681,4.7759207925998215,0.0,2.99580893996995,6.734591659972948,6.986270837838083,3.6375861597263857,2.1607850187179087
5.0106352940962555,5.512908199069542,3.332204510175204,3.618766515177348,0.6931471805599453,2.4982581077759263,5.700443573390687,4.877637260321235,0.0,1.7947759900212028,6.734591659972948,6.081559124878951,3.6375861597263857,1.7261829634679384
5.030437921392435,4.714112284310279,3.332204510175204,3.3606495823816975,0.6931471805599453,2.339640209443862,5.68697535633982,3.61914502154217,0.0,6.657667877205461,6.739336627357174,3.937208276700426,3.6375861597263857,2.0065841554863675
5.030437921392435,4.17813581720267,3.332204510175204,2.679893630936144,0.6931471805599453,2.058330109022128,5.697093486505405,7.019608887697416,0.0,3.47578452996597,6.75343791859778,6.06855126408874,3.6375861597263857,3.235972723902651
5.087596335232384,4.03773877544205,3.332204510175204,2.70050485474051,0.6931471805599453,0.9208498246373185,5.6937321388027,4.553457345895422,0.0,2.261307523858465,6.759255270663693,6.898546073173814,3.713572066704308,2.804532024542161
