S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.948759890378168,4.189295074572902,3.258096538021482,3.411590488688553,1.3862943611198906,1.5414280278559198,6.016157159698354,5.00170704510986,0.0,3.0021800730187986,7.00397413672268,6.007955147221165,3.5263605246161616,2.133853788746623
4.983606621708336,3.446627742938321,3.332204510175204,3.305316664924088,0.6931471805599453,0.5196482802352527,5.720311776607412,5.50755645938108,0.0,4.039371277215376,6.75110146893676,6.995563102020219,3.5553480614894135,3.3980855390928633
4.969813299576001,4.240521203037397,3.332204510175204,3.529687491372741,0.6931471805599453,1.690686441038845,5.713732805509369,5.632084129811724,0.0,3.032330096547708,6.760414691083428,6.434690766629721,3.5553480614894135,2.689969565923055
4.976733742420574,3.6884347820348826,3.332204510175204,4.608739192495452,0.6931471805599453,1.154817304721416,5.717027701406222,5.669161227822209,0.0,3.7988175844524044,6.716594773520978,7.777437961491362,3.6375861597263857,1.6104745163264929
4.997212273764115,4.20596977374876,3.332204510175204,3.0001032465232025,0.6931471805599453,0.797816783239852,5.71042701737487,5.8193914018312025,0.0,5.106739549325988,6.7357800142423265,6.310383026498637,3.6375861597263857,2.035787649746564
5.003946305945459,4.003593431100712,3.332204510175204,3.7152475462042345,0.6931471805599453,0.3709691317735524,5.697093486505405,4.212715870585756,0.0,3.2295029178614927,6.733401891837359,5.628006554873272,3.6375861597263857,2.1959771314694843
5.003946305945459,3.7794806632388642,3.332204510175204,3.7110074415198886,0.6931471805599453,2.880846745462308,5.69035945432406,5.771700048113284,0.0,1.5475901905797809,6.7339969528486705,6.972430186466798,3.6375861597263857,2.316232893584196
5.003946305945459,4.870379506531165,3.332204510175204,3.2485707497669014,0.6931471805599453,0.3761043128253283,5.683579767338681,4.5349164660489,0.0,5.741825261987405,6.734591659972948,4.9237472902964985,3.6375861597263857,3.001364069076982
5.0106352940962555,3.5160089819687057,3.332204510175204,4.0371890653038935,0.6931471805599453,0.8674166812929974,5.700443573390687,5.201445933121778,0.0,3.390033042467615,6.734591659972948,6.0718207772946755,3.6375861597263857,1.3503411947894635
5.030437921392435,4.709358144939364,3.332204510175204,3.5066044112782597,0.6931471805599453,0.9446928655744249,5.68697535633982,4.907503073777589,0.0,2.4573156395960662,6.739336627357174,5.3016069351126385,3.6375861597263857,2.9815402917200124
5.030437921392435,4.090601599744075,3.332204510175204,3.150184193431578,0.6931471805599453,1.5558478232620039,5.697093486505405,4.360909993931432,0.0,3.2050211302551075,6.75343791859778,6.771909657657472,3.6375861597263857,1.5354314669898106
5.087596335232384,5.241523320095784,3.332204510175204,3.960238299746355,0.6931471805599453,0.5229536711782596,5.6937321388027,5.266214026797945,0.0,1.4526710867333408,6.759255270663693,4.619071368659567,3.713572066704308,2.1356044386311286
