,Actual_last_5_vals,Mean_Simulation,Simulated_14,Simulated_17,Simulated_28,Simulated_6,Simulated_25,Simulated_26,Simulated_2,Simulated_3,Simulated_12,Simulated_7,Simulated_24,Simulated_15,Simulated_11,Simulated_23,Simulated_29,Simulated_27,Simulated_20,Simulated_5,Simulated_1,Simulated_10,Simulated_0,Simulated_18,Simulated_9,Simulated_13,Simulated_19,Simulated_4,Simulated_8,Simulated_21,Simulated_22,Simulated_16
0,53350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53354.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,53359.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,53364.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,53369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9,53705.9
6,,54163.46,54782.49,54215.23,53795.88,52155.36,55376.45,53190.9,53986.92,53788.63,58690.41,51572.25,54658.74,56570.59,57527.6,51418.37,53254.74,54870.9,54565.12,54321.7,54675.96,54686.59,52014.36,50401.12,50269.9,51839.07,57246.76,56983.31,52091.23,56240.36,55826.02,53886.85
7,,53787.16,51155.36,51348.61,55530.51,54048.18,55462.45,53647.29,55206.04,55890.73,52798.83,53915.86,52095.04,54910.16,54855.98,51972.31,51393.45,55998.46,55678.47,57851.54,55402.64,54810.42,51151.81,52905.39,54827.69,49569.21,52710.75,53106.51,51655.14,54755.8,56611.02,52349.22
8,,54227.31,52294.29,57821.38,60508.89,54510.69,53707.51,57100.18,56601.05,51986.5,51758.61,57756.48,53637.08,56330.32,51583.86,49831.05,56834.1,54532.62,54667.97,54744.62,54625.2,51464.76,52937.9,52597.81,52968.19,49987.55,55878.6,53852.64,48471.48,56482.07,57308.03,54037.95
9,,53929.06,51211.9,56180.6,53793.66,55002.2,53731.32,54435.99,54533.8,51611.36,52651.77,53068.01,53571.98,51966.06,55633.21,54207.89,53976.09,52016.06,56850.24,53392.08,55801.31,49640.96,52314.74,52843.9,52392.84,53176.93,56857.76,52499.38,57503.7,56222.09,62768.5,48015.55
10,,53572.68,52746.76,53606.86,53630.73,53590.35,49356.81,56137.2,55396.2,56672.49,52336.52,53992.94,50525.34,53664.48,53573.26,53058.93,54023.61,54181.08,52373.91,45952.2,52845.59,54554.92,56196.52,56396.95,51461.88,50497.62,53381.72,56880.53,53124.81,58657.89,51970.71,56391.47
11,,53599.33,53987.95,53674.82,55808.56,55414.65,51478.48,53538.14,54813.63,52541.18,53181.26,53718.87,56037.26,51543.16,53654.28,53656.07,53903.64,54179.4,59756.46,51667.98,49448.44,51084.38,54036.44,51900.35,54509.77,56189.9,49512.31,52903.59,54762.95,55261.45,57599.54,48214.88
12,,53729.7,52844.31,55527.0,55279.22,53190.47,53228.5,56626.28,51771.28,53106.67,51817.56,51647.78,57734.26,52235.16,56587.1,54181.17,52075.77,55885.99,53276.35,55377.25,54622.79,50918.75,54657.87,49051.24,57964.27,52185.03,49926.7,56167.39,48222.25,50245.06,55826.53,59711.02
13,,53958.08,54176.54,54072.57,54622.26,50066.43,56034.45,54511.17,54034.68,50796.22,52583.68,55146.08,52631.42,56843.61,50571.08,52922.95,57598.23,59284.63,57876.56,54393.33,52217.66,51073.8,54401.17,52567.16,53011.59,54132.2,54316.89,48407.78,56687.13,52435.56,57632.82,53692.61
14,,53737.02,52744.74,52561.38,53264.17,54647.25,52999.93,56052.6,50808.06,53515.38,52207.16,52119.35,56054.56,50534.67,53799.41,58544.74,52782.5,57269.4,51084.66,54100.45,56482.99,52260.64,56684.55,52530.05,57209.57,54381.78,49456.47,57588.42,51107.06,47313.45,53986.25,58019.05
15,,53654.4,53501.75,51914.59,53208.75,55795.72,56192.11,55235.01,52076.86,55745.22,55694.54,59262.44,50940.64,54821.77,54931.4,50971.64,49834.62,56482.44,55118.0,50764.25,57811.2,51460.84,52920.43,51734.29,51882.33,50334.11,49829.99,56671.79,52149.98,53138.41,53693.98,55512.8
16,,53600.7,55062.64,53335.32,53664.1,56047.55,53714.72,55668.26,50867.81,54158.76,53516.86,54335.05,53696.69,54447.97,50366.73,52261.77,57404.11,54603.72,54338.4,51197.9,48910.08,51504.09,61577.98,50842.99,56506.48,52326.64,53723.38,52303.23,53845.32,50009.02,50463.12,57320.37
17,MAE,,1068.86,1128.19,1165.9,1282.33,1325.74,1377.61,1407.18,1487.52,1487.99,1573.33,1589.87,1611.76,1637.82,1676.79,1715.27,1764.32,1853.02,1880.66,1958.58,1963.0,1981.6,1986.35,2006.84,2013.15,2117.26,2121.89,2313.48,2489.92,2600.56,2677.3
