S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.454347296253507,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,0.0,0.045143420275289774,4.7535901911063645,4.506338197135906,4.894101477840304,4.339183241919254,0.0,0.1303948359032745,2.302585092994046,1.5851806544732807,0.0,0.4960677056471013
4.456283405280375,4.616333279446878,1.791759469228055,1.0860711668135008,3.332204510175204,3.3501073310162486,1.0986122886681098,0.04883132667356527,0.0,0.4004877520340415,0.0,0.0,4.7535901911063645,4.187267526178932,4.8972177159495125,2.973716596133076,0.0,0.0,2.302585092994046,0.8310522886942422,0.0,0.0
4.458215773031428,4.889049124109082,1.791759469228055,1.2386823600408121,3.332204510175204,3.0260289227897617,1.0986122886681098,1.0653817722099297,0.0,0.3423608686207692,0.0,0.2052278819060791,4.7535901911063645,3.767151153956134,4.9003242732785735,4.854687681386289,0.0,0.0005200565509891064,2.302585092994046,2.519529047338331,0.0,1.0380929062798165
4.460144413937834,3.4859981871591,1.791759469228055,1.2738752825821862,3.332204510175204,2.3891828889712983,1.0986122886681098,0.030862869535540405,0.0,0.0,0.0,0.0,4.7535901911063645,4.973896967520002,4.903421209789107,3.859926255323077,0.0,0.0,2.302585092994046,1.2767172962161033,0.0,0.1656382560258447
4.4620693423474185,1.8848878992717506,1.791759469228055,1.0343128929465537,3.332204510175204,3.181018595074669,1.0986122886681098,0.7580810995918899,0.0,0.0,0.0,0.03530409758155863,4.7535901911063645,4.717086730730928,4.906508584887358,5.245876209672205,0.0,0.2687686043411983,2.302585092994046,0.8090308371773266,0.0,0.6397085930762836
4.4639905725253115,3.881301671841797,1.791759469228055,1.49352220631002,3.332204510175204,3.60644206939029,1.0986122886681098,0.5913529552846897,0.0,0.0,0.0,0.0,4.7535901911063645,4.7063060080157175,4.909586457431038,3.423925478432706,0.0,0.3841625484147018,2.302585092994046,1.6105795751969443,0.0,0.14899558082223535
4.465908118654584,1.7743333650389952,1.791759469228055,1.4512072050996498,3.332204510175204,2.330433481116579,1.0986122886681098,0.3484485121777567,0.0,0.23756183556025262,0.0,0.0,4.7535901911063645,4.168257118496567,4.912654885736052,5.416790630353085,0.0,0.35417182916727385,2.302585092994046,1.8007514896654526,0.0,0.027517407691286078
4.465908118654584,3.7246858161547376,1.791759469228055,0.21306197833880458,3.332204510175204,2.6874579108372636,1.0986122886681098,0.2449486235486395,0.0,0.0,0.0,0.0,4.770684624465665,4.138289832305542,4.912654885736052,4.221370919342286,0.0,0.3982306706742581,2.302585092994046,0.8705468156588396,0.0,0.7355008228339756
4.465908118654584,2.3219129642191527,1.791759469228055,1.737841401164944,3.332204510175204,3.3784531757880196,1.0986122886681098,0.6950873642024123,0.0,0.0012778537401418322,0.0,0.006493366980108488,4.770684624465665,3.918938296880768,4.952299717083292,5.036877198230709,0.0,0.47985449587551887,2.302585092994046,0.8583507391660887,0.0,0.5443585527536752
4.465908118654584,2.410521505097787,1.791759469228055,0.38581217942482626,3.332204510175204,3.204231748849091,1.0986122886681098,0.6534638182366409,0.0,0.0950283812049873,0.0,0.01663070349819794,4.770684624465665,4.6243818217141515,4.990432586778736,3.878767546083834,0.0,0.0,2.302585092994046,1.028168465675837,0.0,0.0
4.465908118654584,1.5343689836280625,1.791759469228055,1.0665004390077022,3.332204510175204,3.3832826649186876,1.0986122886681098,0.5743079682363299,0.0,0.25446467224037217,0.0,0.0,4.770684624465665,4.769001734560832,4.990918377412531,4.218226274122831,0.0,0.9267086922504736,2.302585092994046,1.3164210550186142,0.06899287148695142,0.2824483537770054
4.465908118654584,3.180472422643997,1.791759469228055,1.7991352968893926,3.332204510175204,2.9149419909851257,1.0986122886681098,1.125401289645581,0.0,0.041050845413149795,0.0,0.28129996772993004,4.770684624465665,4.332694108354145,4.991403932168368,4.966674927030935,0.0,0.0,2.302585092994046,2.2160052843917137,0.13353139262452257,0.6157167767010071
