RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,0.48069730238805325,0.0,0.3330249998781985,0.0,0.4384588908821911,0.0,0.366611078015905,0.0,0.22552910144113708
0.0,0.0,0.0,0.0,0.0,1.2237170283044314,0.0,0.7351579244619852,0.0,0.7175297917501766
0.0,0.0,0.0,0.4847848861157056,0.0,0.06776266488432131,0.0,0.9894422164624568,0.0,0.8969987430003705
0.0,1.3082458943141404,0.0,0.0,0.0,0.271965199096177,0.0,0.7619701280825966,0.0,0.0
0.0,1.4306590432070194,0.0,1.0741251468338577,0.0,0.03184072105778313,0.0,0.30099252731280246,0.0,0.36719261949145937
0.0,0.9822849529022293,0.0,0.0,0.0,1.8966994264026376,0.0,1.0790278575195797,0.0,1.0620288901811765
0.0,0.0,0.0,0.4857899349119009,0.0,0.0,0.0,0.18779684780128347,0.0,0.13689855029672343
0.0,0.0,0.0,0.201997688896512,0.0,1.7956594723638997,0.0,0.0,0.0,0.9422891240210762
0.0,2.0872282202498735,0.0,0.6383634081214878,0.0,1.1038186513000854,0.0,2.052734099984236,0.0,0.0
0.0,0.7026459653435049,0.0,0.0,0.0,0.0,0.0,1.1889989007185273,0.0,0.5805426590092287
0.0,0.5182936279405665,0.0,1.385498712296624,0.0,2.9352060122612156,0.0,0.0,0.0,0.7583811333869097
0.0,0.0,0.0,0.5291394675738911,0.0,0.0,0.0,0.0,0.0,0.0
