S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.19903756679548096,0.0,0.0627247989161265,0.7908364257211205,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.09570708395718364,0.6143608525794846,0.0,0.5357143502130369,0.09570708395718364,0.794859720905366
0.0,0.0694013232145353,0.0,0.24550777100582583,0.7667871704884506,2.3476518078295463,0.0,1.1541296919837292,0.0,0.08615520354192528,0.0,0.0,0.09173093557754416,0.1606772136734138,0.0,2.2903815043406635,0.09173093557754416,0.4724074147980612
0.0,0.15395933400653736,0.0,0.33735843273700483,0.7421452665515222,3.4474143922650846,0.0,0.3567240431532407,0.0,0.26412112496480744,0.0,0.2480417901878781,0.08773891430800683,0.8107158142457822,0.0,0.5236759423197539,0.08773891430800683,0.0
0.0,0.2215396998329251,0.0,0.0,0.71688076489204,1.4518924749563276,0.0,2.1708407921446007,0.0,0.1621348189801486,0.0,0.21298207324933946,0.08373089291046804,1.1590880529710654,0.0,0.0,0.08373089291046804,0.0
0.0,0.2570866639252733,0.0,0.61318606278207,0.6909613873399651,2.9318111473431383,0.0,0.0,0.0,0.03790947477181675,0.0,0.0,0.07970674261074254,0.406503600049097,0.0,0.0,0.07970674261074254,0.7629017408962874
0.0,0.4244101280499812,0.0,0.0,0.6643522786120012,1.5235542528746704,0.0,0.0,0.0,0.43284542835610273,0.0,0.0,0.0756663330737376,0.47107682984973276,0.0,2.0857061502956658,0.0756663330737376,1.1029460553229664
0.0,0.0,0.0,0.0,0.6370157244482506,1.4437763750713097,0.0,0.06703941608378855,0.0,0.0,0.0,0.1558971291768301,0.07160953237812315,0.0,0.0,1.095160898861221,0.07160953237812315,0.9214257359912296
0.0,0.2037357830446135,0.0,0.4840964863035183,0.6089108301281418,1.7287863976367952,0.0,0.0,0.0,0.0,0.0,0.25152688957481756,0.06753620699048736,0.7814391533232492,0.0,0.2343251026183587,0.06753620699048736,0.9547733371898603
0.0,0.0,0.0,0.15626642732286106,0.5799931524885629,1.2680687649436264,0.0,0.0,0.0,0.0,0.0,0.15709700265865442,0.06344622173896218,0.6164418153567983,0.0,0.0,0.06344622173896218,0.0
0.0,0.0,0.0,0.0,0.5502142771329512,1.0453695719505678,0.0,0.05779833115186389,0.0,0.6239555185999337,0.0,0.0,0.059339439786308804,0.8403082841386689,0.0,0.0,0.059339439786308804,0.37576130565625626
