S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,3.1354942159291497,3.5351683455796343,2.3978952727983707,2.3448650609869333,0.6931471805599453,2.6336389706392938,3.7376696182833684,3.8233103768142858,3.091042453358316,2.431549945789797,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,6.308948814977976,3.1354942159291497,4.389868582778929,2.3978952727983707,2.6085656140824476,0.6931471805599453,4.104169687808202,3.7376696182833684,4.7651617444570356,3.091042453358316,3.0751203054901204,3.258096538021482,2.2487848451589665,3.5553480614894135,2.754663140200135,1.9459101490553132,1.6935917893601062
5.4680601411351315,6.250403490846894,3.1354942159291497,4.280544125256339,2.3978952727983707,2.0614937295575277,0.6931471805599453,1.3627261559443065,3.7376696182833684,4.77018482471075,3.091042453358316,2.621543775013429,3.258096538021482,1.514468479593688,3.5553480614894135,3.628307303187181,1.9459101490553132,5.482634374356584
5.4680601411351315,4.191966199872531,3.1354942159291497,3.7886428468445597,2.3978952727983707,2.8635502416113114,0.6931471805599453,2.658119173019563,3.7376696182833684,2.7862441445038133,3.091042453358316,3.769244819619669,3.258096538021482,1.4975839899279502,3.5553480614894135,3.63088172585201,1.9459101490553132,3.3433727974233096
5.4680601411351315,5.382274839346737,3.1354942159291497,3.569648395777991,2.3978952727983707,1.9813453518227409,0.6931471805599453,3.269133469581699,3.7376696182833684,3.4106738295885823,3.091042453358316,2.6196810930462537,3.258096538021482,2.278838188805004,3.5553480614894135,3.8371722287440493,1.9459101490553132,1.9543784899857637
5.458166067489932,5.045018153257977,3.1354942159291497,3.8798329583607996,2.3353749158170367,2.3890511233903284,0.6931471805599453,0.6512990356548027,3.729701448634191,3.4990485417361823,3.091042453358316,3.7156047511661017,3.258096538021482,2.474257477710927,3.5553480614894135,3.912460532084104,1.9459101490553132,2.7011075926331203
5.448173122092414,4.132090127905588,3.1354942159291497,3.1891311283316868,2.268683541318364,1.3587065693445273,0.6931471805599453,2.910948416334872,3.721669276936927,4.645539491503086,3.091042453358316,3.151010482215485,3.258096538021482,1.8787656578335528,3.5553480614894135,2.4333154661542356,1.9459101490553132,2.455025648929629
5.438079308923196,5.234543552438918,3.1354942159291497,2.86383751077104,2.1972245773362196,1.8372602256674457,0.6931471805599453,2.1663586987639083,3.713572066704308,3.9759531849639886,3.091042453358316,1.382810457859317,3.258096538021482,3.113395196077253,3.5553480614894135,3.84789412407333,1.9459101490553132,2.4303991464412116
5.438079308923196,5.855341150304701,3.1354942159291497,3.091098084492082,2.1972245773362196,1.4268425522067982,0.6931471805599453,2.923965449337423,3.713572066704308,4.342806113863099,3.091042453358316,3.022063078266232,3.258096538021482,2.820691501752273,3.5553480614894135,3.376330354067925,1.9459101490553132,1.7425841920400684
5.438079308923196,5.377519075940646,3.1354942159291497,3.51139237836094,2.1972245773362196,1.8888108023285892,0.6931471805599453,0.0,3.713572066704308,4.437531902497509,3.091042453358316,2.380992288737124,3.258096538021482,3.159710184210118,3.5553480614894135,3.9073764436835003,1.9459101490553132,2.615399939429329
5.438079308923196,5.903598567571765,3.1354942159291497,4.081849884678113,2.1972245773362196,2.567666458875514,0.6931471805599453,1.9031193778306146,3.713572066704308,4.112300588287828,3.091042453358316,2.738741695386211,3.258096538021482,3.6999524499349503,3.5553480614894135,3.8250201088914726,1.9459101490553132,3.780487485407309
5.438079308923196,6.414665375642061,3.1354942159291497,3.203261935620301,2.1972245773362196,2.152377258879783,0.6931471805599453,4.80408475274576,3.713572066704308,3.7543722565057593,3.091042453358316,2.0994998889770713,3.258096538021482,3.045637048852192,3.5553480614894135,2.40513289385375,1.9459101490553132,3.8320481458031077
