,Actual_last_5_vals,Mean_Simulation,Simulated_47,Simulated_12,Simulated_33,Simulated_32,Simulated_23,Simulated_13,Simulated_39,Simulated_7,Simulated_38,Simulated_31,Simulated_1,Simulated_5,Simulated_43,Simulated_41,Simulated_42,Simulated_8,Simulated_25,Simulated_27,Simulated_30,Simulated_40,Simulated_34,Simulated_26,Simulated_15,Simulated_46,Simulated_16,Simulated_14,Simulated_29,Simulated_28,Simulated_2,Simulated_9,Simulated_36,Simulated_17,Simulated_22,Simulated_10,Simulated_3,Simulated_18,Simulated_20,Simulated_44,Simulated_4,Simulated_24,Simulated_48,Simulated_37,Simulated_11,Simulated_35,Simulated_6,Simulated_45,Simulated_49,Simulated_21,Simulated_19,Simulated_0
18,,4322.99,4217.46,4616.87,4406.09,4459.83,4424.02,4313.1,3601.78,3175.95,4048.06,4476.79,3173.32,3965.33,3400.02,4812.72,4443.11,3542.92,4721.09,5178.09,5700.05,3933.18,3225.88,4286.13,5514.29,5797.49,2876.59,3831.28,3504.68,3673.78,4995.99,5166.14,4620.51,3643.62,3688.3,4548.01,4100.78,5416.17,6734.76,4206.65,3674.7,4260.54,3844.11,3804.71,2918.52,4599.49,3389.14,5507.9,3893.52,4983.16,4916.58,5916.4
19,,4309.7,4977.81,3927.23,4489.18,5539.34,4443.93,4729.57,3524.62,4298.45,3467.99,4045.37,4443.25,4612.13,3877.45,4270.99,4850.53,4753.73,3783.27,4720.85,3234.67,5078.1,4947.85,4274.09,3187.33,3434.96,4236.17,4618.6,3738.13,4823.06,4225.98,4628.83,5044.87,3299.16,4969.77,3710.33,5137.73,3074.29,4901.09,4657.47,4065.8,5012.79,4386.75,5025.38,4643.33,5718.74,4054.18,5242.73,3344.18,2101.36,3769.69,4141.95
20,,4519.36,4167.21,4140.29,5372.98,4060.03,4626.26,4931.05,4659.13,4601.13,5186.89,4220.01,6502.67,5828.53,3293.28,5437.06,5104.67,4201.73,4718.25,3428.76,3633.19,5469.63,4092.01,4221.77,4431.97,5216.59,4396.27,4825.21,4187.46,4780.64,4539.4,3464.04,4763.53,4745.02,4861.96,3974.3,4774.45,3137.25,3358.67,5939.21,5156.43,3689.41,6288.71,2952.42,4293.8,5212.84,3452.68,4008.92,3886.35,3964.08,3904.98,5865.0
21,,4554.97,5608.43,3411.17,4857.12,4545.78,6456.94,6000.74,4454.26,4519.5,5076.92,5453.38,5514.52,5134.6,4394.5,4271.13,4795.72,4206.68,4639.24,3794.91,4536.26,4816.23,5310.79,6291.62,3719.13,5170.41,3450.64,4916.55,3687.99,3941.83,4703.49,2312.94,4898.07,4059.98,5430.53,3726.02,4714.07,5566.74,4247.89,5052.22,4479.39,3942.78,3305.65,4989.17,5695.62,3004.48,4205.06,4607.95,3027.12,4862.84,3020.73,4918.66
22,,4413.38,4877.14,4451.01,3145.88,4739.63,3733.07,4464.49,4625.48,4311.91,4174.65,3895.23,4187.28,4967.43,6087.61,3981.53,4382.89,4095.56,3929.12,4017.69,2796.02,6157.64,5200.87,4339.97,5295.65,4488.62,4453.54,3638.16,4678.13,5927.35,3611.92,4411.57,5500.98,5111.99,5348.23,5523.58,3714.03,3410.74,4318.99,5499.01,2585.15,3635.55,5040.96,4871.59,3529.03,4918.02,3404.59,2477.01,3846.33,6633.78,4740.9,3491.27
23,,4250.94,4341.72,3948.47,4996.09,4960.25,4975.83,4087.08,2764.24,4257.54,3619.62,4947.24,4104.24,4492.24,4714.76,4606.01,5290.68,4550.41,3197.08,3589.43,4111.43,4197.41,4229.34,3660.47,4538.34,4039.21,4419.62,4267.33,3290.43,3467.31,5367.6,3705.08,4586.35,3663.83,4548.15,4817.12,5228.04,2672.68,4262.99,5100.55,3603.88,3613.53,5610.98,3216.51,4085.03,5836.99,4050.51,4409.28,5465.11,3733.89,3414.03,3891.1
24,,4277.45,4211.54,4256.19,4334.56,4743.76,4005.88,5320.15,3710.23,3969.24,4652.76,3588.27,3546.62,4207.32,3919.38,4784.27,3742.05,3622.13,4807.46,3920.72,4460.43,3479.75,4756.9,4235.45,3802.48,4032.4,3517.34,5599.66,3134.45,4333.54,3686.77,4305.61,3624.35,5465.02,3260.44,6038.35,3615.41,4219.91,5159.89,4456.53,4901.6,4022.93,4165.36,5361.28,4247.27,5403.6,5522.9,4102.66,2950.78,4431.27,3128.22,5107.31
25,,4316.26,3950.59,4285.84,4661.63,3799.25,4212.41,5281.21,3958.55,3986.25,4679.42,4066.26,4127.89,3176.67,4694.49,3405.57,5539.63,4916.24,4184.36,4994.98,4380.87,4830.48,4505.25,3895.74,4260.92,3241.38,3279.08,4023.62,5274.85,4256.13,6726.33,4331.85,2662.23,3430.79,4410.87,3909.15,4546.28,5062.83,5708.76,3061.8,4251.19,4519.05,5142.46,4723.8,2917.79,5272.67,4842.67,4428.95,3163.62,3601.41,5763.57,3465.37
26,,4201.71,4295.61,4755.68,4527.68,4315.35,4444.17,3276.85,4464.75,3684.27,4982.68,5511.72,5206.47,3861.12,3747.36,2972.25,4884.83,3747.33,4524.32,3662.43,4648.47,3665.34,3806.68,5255.52,4375.88,5526.85,3271.1,4218.38,3491.1,5288.13,4359.26,4197.18,5471.84,3340.33,3719.2,4561.42,3093.15,3988.58,4269.24,2422.94,3878.12,3726.91,4827.73,3755.03,4111.84,4801.46,5433.18,3596.59,4132.87,3638.92,4454.91,3892.73
27,,4189.28,4374.7,5151.42,4950.1,5131.39,4352.6,3930.97,3035.13,5021.28,3665.78,3607.89,3958.25,4206.87,3983.19,3905.56,4956.79,3996.81,3302.6,3341.76,5115.38,4228.16,4387.87,3044.62,3353.67,5046.46,3329.38,4117.73,4273.99,3820.49,5307.66,3569.15,5111.6,4968.33,4289.19,2721.28,4297.52,4382.38,4024.57,4155.03,4076.67,6076.32,4523.16,5651.94,2858.79,4493.34,4052.58,3641.47,4996.38,3395.86,3056.36,4223.43
28,,4369.14,5039.05,4401.54,4505.49,5075.6,3266.9,4732.0,3014.18,3501.95,4456.76,4316.17,4068.01,4023.87,2999.33,3261.07,5007.68,5635.52,5333.85,4291.39,3870.39,3526.58,5422.14,3351.38,5367.74,3984.19,4533.87,5770.01,5077.84,3601.76,4007.86,5140.92,3660.25,4759.79,4140.18,5164.84,3975.17,4095.27,3981.2,4085.98,4653.49,4158.87,4163.95,4682.9,5550.92,4208.88,3844.4,3643.81,4688.81,5298.48,3731.24,5383.76
29,MAE,,332.66,334.2,436.53,472.69,478.66,483.0,490.18,491.83,494.47,515.27,525.33,527.82,537.27,539.97,540.37,543.9,545.61,554.42,556.0,559.1,560.37,563.87,565.25,568.54,568.55,576.51,577.71,577.96,586.93,587.93,589.1,598.8,606.74,607.21,607.52,611.59,623.24,644.69,644.88,647.09,649.56,651.11,660.91,662.69,700.9,716.77,760.39,802.35,806.44,815.45
