S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.454347296253507,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,0.0,0.045143420275289774,3.258096538021482,2.5343843620444226,4.7535901911063645,4.506338197135906,4.894101477840304,4.339183241919254,0.0,0.1303948359032745,2.302585092994046,1.5851806544732807,0.0,0.4960677056471013
4.456283405280375,3.961272188767456,1.791759469228055,0.6512039175333239,3.332204510175204,3.2289281873554994,1.0986122886681098,0.27801442180958225,0.0,0.3003985206882841,0.0,0.0037772675744672177,3.258096538021482,3.8267540822723105,4.7535901911063645,3.986183114457804,4.8972177159495125,4.946318473445443,0.0,0.0,2.302585092994046,2.8163009843669977,0.0,0.7255399308775614
4.458215773031428,3.5836307339110363,1.791759469228055,1.6795545161189747,3.332204510175204,3.371175404351935,1.0986122886681098,0.32341818368284647,0.0,0.0,0.0,0.18974944760905027,3.258096538021482,1.7798128600903018,4.7535901911063645,4.396178211839859,4.9003242732785735,4.743524096176322,0.0,0.0,2.302585092994046,1.2829875369937895,0.0,1.2054245959583851
4.460144413937834,3.3028465624288383,1.791759469228055,1.8043631773858313,3.332204510175204,2.706482161037515,1.0986122886681098,1.1498348910800233,0.0,0.0,0.0,0.0,3.258096538021482,3.016137890496764,4.7535901911063645,3.760992473747418,4.903421209789107,5.127499732912733,0.0,0.18738822548509018,2.302585092994046,2.2443593600367215,0.0,1.0637224680088198
4.4620693423474185,2.342991805841561,1.791759469228055,1.5830760400300705,3.332204510175204,2.9625663874511514,1.0986122886681098,0.7921072230525206,0.0,1.1138506182368548,0.0,0.14287818577399408,3.258096538021482,3.584014444557025,4.7535901911063645,5.107370572079909,4.906508584887358,3.5428613970760576,0.0,0.518556489459785,2.302585092994046,2.6673708944496752,0.0,0.5007007102849826
4.4639905725253115,2.138220582909219,1.791759469228055,2.813921555774251,3.332204510175204,2.9427793307012635,1.0986122886681098,1.0369445713046797,0.0,0.46336578596283196,0.0,0.3102833035119274,3.258096538021482,2.497614987067855,4.7535901911063645,5.0661190054128875,4.909586457431038,4.681789518037755,0.0,0.24411372120614055,2.302585092994046,2.4290969711815795,0.0,0.3828525787077432
4.465908118654584,1.5663684768599109,1.791759469228055,1.1735929362562614,3.332204510175204,2.694886620104314,1.0986122886681098,1.3714075801581311,0.0,0.8805153386173148,0.0,0.2620312770434551,3.258096538021482,1.9289268032652716,4.7535901911063645,4.80449555999738,4.912654885736052,5.461024152974396,0.0,0.0,2.302585092994046,1.2170643828952832,0.0,0.6597822187905937
4.465908118654584,3.4957325069408354,1.791759469228055,1.0771896112520054,3.332204510175204,2.6177034384858553,1.0986122886681098,0.0,0.0,0.6410990578663546,0.0,0.2986761791483463,3.258096538021482,2.3566950474396613,4.770684624465665,5.495157557536586,4.912654885736052,3.419606048469505,0.0,0.0,2.302585092994046,2.323395962780359,0.0,0.4553957015496528
4.465908118654584,4.475963855265919,1.791759469228055,2.357283035174193,3.332204510175204,2.947830219171939,1.0986122886681098,0.7340709320174374,0.0,0.3182131694270492,0.0,0.0,3.258096538021482,2.0085775859840407,4.770684624465665,4.2196192054158965,4.952299717083292,4.840115457936047,0.0,0.21888030713112083,2.302585092994046,2.9964700568648146,0.0,0.742951613842675
4.465908118654584,2.2580167144938996,1.791759469228055,0.2913061818694289,3.332204510175204,4.124981647411097,1.0986122886681098,0.2667519256982833,0.0,0.0,0.0,0.0,3.258096538021482,1.9350974901649267,4.770684624465665,4.800609406330308,4.990432586778736,4.635736228608897,0.0,0.44552476002125807,2.302585092994046,1.1405586616726053,0.0,0.4913789441729433
4.465908118654584,4.132446052442429,1.791759469228055,2.166109408931185,3.332204510175204,2.939972637838317,1.0986122886681098,1.1652444851719457,0.0,0.28159961856518284,0.0,0.2460228936768959,3.258096538021482,3.835622084720163,4.770684624465665,4.874590795791699,4.990918377412531,4.197913206219767,0.0,0.2570994829803136,2.302585092994046,0.5035332019355072,0.06899287148695142,1.0064900134707442
4.465908118654584,2.5189566901064873,1.791759469228055,0.9245281458733214,3.332204510175204,2.9146780006086552,1.0986122886681098,0.0,0.0,0.14179056351823366,0.0,0.2867120841150669,3.258096538021482,2.469255843841259,4.770684624465665,4.897780604051933,4.991403932168368,5.4925173307169475,0.0,0.9640998758054821,2.302585092994046,1.7388515155269482,0.13353139262452257,0.5581232561320212
4.465908118654584,0.8995297455445357,1.791759469228055,0.9106417850282966,3.332204510175204,1.9096105855605092,1.0986122886681098,1.2177237989384895,0.0,0.07405599909315924,0.0,0.0,3.258096538021482,3.290181043985117,4.770684624465665,4.3283096773001075,4.9918892512752,5.660890332355209,0.0,0.0,2.302585092994046,0.9702181064474926,0.1941560144409574,0.833462878494128
4.465908118654584,2.5914203360126855,1.791759469228055,1.5886408877433371,3.332204510175204,3.104565072464054,1.0986122886681098,0.25519724593646653,0.0,0.0,0.0,0.21400261295890155,3.258096538021482,2.6822148449507415,4.770684624465665,4.5783662104868625,4.992374334961647,5.042227517848713,0.0,0.3899303370619665,2.302585092994046,1.1363820901152628,0.25131442828090605,0.6061005483966625
