S00108_Actual,S00108_Simulated
1.3862943611198906,1.0166596193930002
1.3862943611198906,1.2110881667651208
1.3862943611198906,2.7699421073894044
1.3862943611198906,1.2040914973544665
1.3862943611198906,0.36330546772373384
1.3862943611198906,0.9106761672227393
1.3862943611198906,0.0
1.3862943611198906,2.1250191610250013
1.3862943611198906,0.502444678255322
1.3862943611198906,0.0
1.3862943611198906,1.3221723377163928
1.3862943611198906,1.2679728089091742
1.3862943611198906,1.3093684065587654
1.3862943611198906,0.18096597460426678
1.3862943611198906,1.2975411011124236
1.3862943611198906,0.6491080245881643
1.3862943611198906,1.7457536172504262
1.3862943611198906,0.0
1.3862943611198906,0.15279070109283677
1.3862943611198906,0.5649712101049212
1.3862943611198906,0.8127866979919197
1.3862943611198906,0.8994370583449189
1.3862943611198906,1.469077953575857
1.3862943611198906,0.6391310698271737
