S00117_Actual,S00117_Simulated
2.0794415416798357,2.636680193993027
2.0794415416798357,1.7776256847958805
2.0794415416798357,1.9373034761924486
2.0794415416798357,3.4602447310163122
2.0794415416798357,3.0553870507297134
2.0794415416798357,2.2626093661745426
2.0794415416798357,2.2055548065250834
2.0794415416798357,0.0
2.0794415416798357,5.174263695895276
2.0794415416798357,0.8530722154776249
2.0794415416798357,3.813238021438242
2.0794415416798357,2.3089683030039314
2.0794415416798357,3.895362360475805
2.0794415416798357,2.1109160128899926
2.0794415416798357,1.3029523299320414
2.0794415416798357,1.834695944340854
2.0794415416798357,2.641971771402519
2.0794415416798357,1.6390407760335717
2.0794415416798357,2.4235321262983467
2.0794415416798357,1.8027862353026018
2.1972245773362196,0.30671320394337176
2.1972245773362196,2.9325190710818347
2.1972245773362196,1.0947898454924052
2.1972245773362196,0.6505883069507334
