RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.663439094112067,5.103045554277688,3.1780538303479458,3.6392436171574167,2.70805020110221,3.3928598908698673,4.736198448394496,4.451906016607533,1.3862943611198906,1.6701743144112084
4.68213122712422,5.948451509900583,3.258096538021482,3.678159482899982,2.70805020110221,3.4611264502318466,4.564348191467836,4.4304991214152745,1.3862943611198906,1.7572526512742466
4.948759890378168,6.7131842893479465,3.258096538021482,3.740870386568086,2.70805020110221,3.4759776623147873,3.784189633918261,3.9773710491152223,1.3862943611198906,2.007424702700184
4.955827057601261,5.002996895078329,3.258096538021482,3.425977121571645,2.70805020110221,3.1534290177136506,4.02535169073515,4.1150050705910735,1.3862943611198906,2.279664839700833
4.955827057601261,4.617114701424143,3.258096538021482,4.273366398487064,2.70805020110221,3.720223888978036,4.060443010546419,4.410064679044526,1.3862943611198906,2.126748820059942
4.969813299576001,4.978895251953838,3.258096538021482,3.773033465309729,2.70805020110221,1.9703542486055186,4.143134726391533,4.114894052152665,1.3862943611198906,1.5187321506830518
4.969813299576001,5.157388415982555,3.258096538021482,3.1158321533526765,2.70805020110221,3.5487759903935068,4.127134385045092,4.645634209295923,1.3862943611198906,1.5336661602309425
4.962844630259907,5.04820991067541,3.2188758248682006,4.096775309118341,2.5649493574615367,1.1680723399200512,4.23410650459726,4.693426732496474,1.3862943611198906,2.4661970159079685
4.962844630259907,5.528995395817483,3.5553480614894135,4.122200353972478,2.5649493574615367,2.736135733109099,4.23410650459726,4.49187544540332,1.3862943611198906,1.6807628795865985
4.962844630259907,5.382050694125174,3.5553480614894135,3.8405005866916584,2.5649493574615367,3.6513590817535206,4.23410650459726,4.149613298043044,1.3862943611198906,1.4138913181048878
4.962844630259907,4.6940643563412285,3.5553480614894135,4.00065070697311,2.5649493574615367,3.7851253875323465,4.2626798770413155,4.632992091608655,1.3862943611198906,2.097417523375101
4.962844630259907,5.301790713640906,3.5553480614894135,3.106259020823583,2.5649493574615367,3.0578783749054628,4.248495242049359,4.3868074586872385,1.3862943611198906,1.564449578589731
