,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
422,57596.857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,57733.142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,57869.42857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,58005.71428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,58142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964,55085.432172343964
428,,52336.30199129386,54775.32096948312,56881.550109339565,50895.09427834003,56293.317170104274,59856.15851760778,60825.585636434545,47915.86617726179,53220.0491457617,56603.224410883544,61383.55247332502,50496.3739402038,53636.742838522565,53380.200065476056,56684.22886773088,54498.4324049413,53325.13991877094,56459.65474448698,49504.23437989296,56392.055046481924,59695.49441095855,56332.66421061406,55666.13009680828,48064.854409595915,54499.59029913102,58127.70866283051,52523.70391382421,52998.52798075304,54855.767560900335,63954.727654193004
429,,55913.436986423796,57080.9287289681,50061.38242242306,59005.05665063973,53139.04844030201,46876.84907735309,63076.16225742632,59043.915224812416,54962.208687316306,56093.09928356427,60345.33985861871,61772.607542884696,59841.49638306169,51240.98207792593,52068.50044152273,55294.77863855826,60687.21438018352,56285.60998481889,52337.83619229696,46820.011373287816,53313.658533197915,55633.66214122908,56460.75685551182,52920.075069182654,52264.41382086976,54893.105836571354,48306.55521828042,50791.20987216639,57084.193131922075,54799.7262105781
430,,57539.14938783495,54650.708142731695,56931.14532379632,53939.193283563785,53799.91434891576,58774.442802671285,57210.993131819705,61470.26988702081,62481.115993797415,54112.57312564187,52438.664969550926,56610.5876785524,59904.23558639744,49980.766073289684,55841.58687032132,53129.203708879686,59746.31979325473,59363.97639139672,59033.00329152249,55494.36936097483,55994.448215235345,56114.93954232238,54865.0818183099,54891.889591444124,56396.842069059174,55469.977914943134,54348.45969134965,50972.86972795935,55098.329256377954,51280.88603211507
431,,51782.93211979788,56178.86117871168,54819.70613834598,55992.456336195886,59924.08679216868,55959.50193842995,59578.496843980276,49074.56545491655,52871.09249292404,50586.64799683354,60125.26718603345,50405.77925520038,58932.073860379285,54588.3720647226,54719.3282367302,50756.128593417554,55831.009017608405,56109.47431449709,55149.91397995764,59137.160779022226,61445.633925095535,56280.720142249476,53294.387149320486,57891.140525578274,51079.36566139142,52901.96264593251,56929.60258743459,57116.794577762674,57299.889748903166,56605.239092520096
432,,55958.16279963671,60376.677066879085,51595.0091766753,55229.407372647,51566.82377344761,54125.741819462426,56830.71726634149,56424.171457522025,54665.295570641014,55669.06959823743,55998.99711925874,53127.910561471195,54178.761335334624,59732.80759832609,55149.54773741332,52910.75155216054,59717.76532748807,53902.51370744274,53095.531320458846,59315.943433912485,54852.62223675187,54112.06594506277,59906.07122517145,54282.70532463482,53493.391732498465,49883.302558188065,56289.8954199297,51990.38932818702,54473.40547285737,57451.227765137664
