RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.243866975700092,1.791759469228055,1.7487356874202618,6.018593214496234,6.270514400025718,6.893656354602635,8.080046389181081
3.1354942159291497,4.785791665764946,1.791759469228055,1.548927488870758,6.025865973825314,6.163487244410806,6.904750769961838,5.838573733278066
3.1354942159291497,3.29602387019778,1.791759469228055,1.9414213457897225,6.028278520230698,5.774299323450732,6.907755278982137,4.880549415349019
3.1354942159291497,2.73869790970378,1.791759469228055,1.9697154320710697,6.018593214496234,6.555526279808359,6.926577033222725,7.142918025650111
3.258096538021482,2.69232104293837,1.791759469228055,0.8243175101848979,5.937536205082426,6.2221454827126275,6.903747257584598,6.698795070631738
3.258096538021482,3.1985138539911993,2.772588722239781,2.4672081134487556,6.016157159698354,6.150285071582377,7.00397413672268,7.5403882564525935
3.332204510175204,2.435095846494776,2.6390573296152584,1.1348555689187454,5.713732805509369,4.003691344400642,6.760414691083428,7.259692517733743
3.332204510175204,2.932304071126263,2.6390573296152584,1.7515788510446846,5.71042701737487,2.343268088585682,6.7357800142423265,6.143764828150551
3.332204510175204,3.918674470494832,2.6390573296152584,1.8026729740289826,5.683579767338681,5.8134924686810034,6.734591659972948,7.610858953958843
3.332204510175204,4.309321349771506,2.6390573296152584,1.3044390767403597,5.69035945432406,4.9578823931624,6.738152494595957,5.263590962328608
3.332204510175204,3.6280313542001275,2.6390573296152584,2.3016050030824173,5.697093486505405,5.609141468261564,6.7580945044277305,7.537194789310523
