RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.966056699070299,1.791759469228055,2.1401922121355264,6.018593214496234,5.226886809914701,6.893656354602635,7.499463373073745
3.1354942159291497,3.521886007257834,1.791759469228055,2.8889190614765514,6.025865973825314,5.576058973348809,6.904750769961838,6.835654756831576
3.1354942159291497,3.1518001239859412,1.791759469228055,1.7463070143053074,6.028278520230698,5.4520268481225065,6.907755278982137,4.990117195158474
3.1354942159291497,3.3658693846787675,1.791759469228055,1.1215980914625834,6.018593214496234,4.371706195715206,6.926577033222725,7.476383199615025
3.258096538021482,3.109509246212311,1.791759469228055,0.8770187558841418,5.937536205082426,5.46832507034615,6.903747257584598,6.182087293107849
3.258096538021482,4.69936639958146,2.772588722239781,2.548775662190466,6.016157159698354,4.146959143291693,7.00397413672268,6.402876248101068
3.332204510175204,2.9923486950313225,2.6390573296152584,1.8658880288388293,5.713732805509369,4.97400141021849,6.760414691083428,6.67504632865261
3.332204510175204,4.050821595771079,2.6390573296152584,2.0867710933230734,5.71042701737487,4.9917465968946155,6.7357800142423265,5.132242308352759
3.332204510175204,3.7776326661258235,2.6390573296152584,1.3481058137857396,5.683579767338681,4.520013990260347,6.734591659972948,5.204461931285836
3.332204510175204,3.3681010195804144,2.6390573296152584,2.607382152493128,5.69035945432406,5.71459119662078,6.738152494595957,6.896749861478787
3.332204510175204,3.765309199598216,2.6390573296152584,1.8787084395749165,5.697093486505405,5.473179181809888,6.7580945044277305,7.409913820872619
