RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,2.13326444564363,1.791759469228055,1.788446541112191,6.018593214496234,4.332260766463809,6.893656354602635,6.012477207618113
3.1354942159291497,4.496553654553292,1.791759469228055,2.359472452489626,6.025865973825314,3.02370081995133,6.904750769961838,6.520616362722826
3.1354942159291497,4.232458575940436,1.791759469228055,1.663874375703734,6.028278520230698,5.733447947986644,6.907755278982137,5.107050229041761
3.1354942159291497,4.036861370555404,1.791759469228055,0.2717726498849782,6.018593214496234,5.062158951135282,6.926577033222725,7.4411916365712045
3.258096538021482,3.4015130190640797,1.791759469228055,1.7887175470006593,5.937536205082426,4.502969739799315,6.903747257584598,5.3144833726603995
3.258096538021482,3.3109141875427293,2.772588722239781,3.0178629967643333,6.016157159698354,4.716846201480555,7.00397413672268,4.457008875085064
3.332204510175204,3.3902961214252763,2.6390573296152584,1.6345388236404612,5.713732805509369,7.2781843992308985,6.760414691083428,7.149501226137807
3.332204510175204,2.501558292144094,2.6390573296152584,1.8555100940120743,5.71042701737487,5.604498794046521,6.7357800142423265,6.364830769414298
3.332204510175204,3.6215775885749544,2.6390573296152584,2.252510357037434,5.683579767338681,4.680763292611477,6.734591659972948,4.559676362230433
3.332204510175204,3.7821366632266447,2.6390573296152584,2.299337378347998,5.69035945432406,6.110752563585247,6.738152494595957,4.369196452502925
3.332204510175204,5.64049629816911,2.6390573296152584,1.9384524196812432,5.697093486505405,6.4637983544700095,6.7580945044277305,5.854873676663369
