S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.948759890378168,4.189295074572902,1.3862943611198906,1.5414280278559198,1.0986122886681098,0.08546578921313353,6.016157159698354,5.00170704510986,0.0,3.0021800730187986,7.00397413672268,6.007955147221165,3.5263605246161616,2.133853788746623
4.983606621708336,4.772258674217391,0.6931471805599453,1.3216714574990065,0.6931471805599453,0.0,5.720311776607412,4.787047234831576,0.0,5.175841663630106,6.75110146893676,4.315792554285254,3.5553480614894135,3.4624466237251985
4.969813299576001,4.177514162629651,0.6931471805599453,0.9727921674558518,0.6931471805599453,0.0,5.713732805509369,4.547421969261496,0.0,5.371183192081192,6.760414691083428,5.436978958606714,3.5553480614894135,1.6543701307588847
4.976733742420574,4.107346594262505,0.6931471805599453,2.3197517046796476,0.6931471805599453,0.0,5.717027701406222,3.6372435913138212,0.0,6.0374802758366,6.716594773520978,5.985703727568556,3.6375861597263857,2.1081760525486852
4.997212273764115,4.690961430900995,0.6931471805599453,1.758633296923919,0.6931471805599453,0.31877200617081225,5.71042701737487,5.175528483540238,0.0,2.4503468077654085,6.7357800142423265,8.150248709637191,3.6375861597263857,2.7650774731136107
5.003946305945459,3.6828329002122384,0.6931471805599453,1.5733563820242105,0.6931471805599453,0.2635080515330517,5.697093486505405,5.443829531012225,0.0,4.321394635325285,6.733401891837359,5.429364939239877,3.6375861597263857,2.839639613719722
5.003946305945459,4.639421501167159,0.6931471805599453,0.0,0.6931471805599453,0.3379508910478366,5.69035945432406,4.528750059621265,0.0,4.787752829588975,6.7339969528486705,7.376669468136399,3.6375861597263857,1.936533075173555
5.003946305945459,4.057859983943365,0.6931471805599453,1.0828045305499252,0.6931471805599453,0.04220234814040745,5.683579767338681,6.081853362203528,0.0,2.5986558441011542,6.734591659972948,6.59151559788958,3.6375861597263857,1.4252983630775522
5.0106352940962555,4.329013073831573,0.6931471805599453,2.122319069430196,0.6931471805599453,0.0,5.700443573390687,5.1691631141169,0.0,2.051083313964613,6.734591659972948,5.624244732926506,3.6375861597263857,1.5960099500839955
5.030437921392435,4.636890868015224,0.6931471805599453,1.5160018254885204,0.6931471805599453,0.004327124728786075,5.68697535633982,5.663929332922452,0.0,2.805643317823726,6.739336627357174,5.441667719281635,3.6375861597263857,1.4174023532831437
5.030437921392435,3.5523277195566663,0.6931471805599453,2.0868602052166105,0.6931471805599453,0.5274110594772269,5.697093486505405,3.8068377328584857,0.0,3.326479532716502,6.75343791859778,4.523360010484685,3.6375861597263857,1.7190712321756807
5.087596335232384,4.089847113225754,0.6931471805599453,1.9584666717570092,0.6931471805599453,0.0,5.6937321388027,4.084517448768092,0.0,5.3310074889011,6.759255270663693,6.010268915236829,3.713572066704308,1.5386766460522407
