S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,4.381667998855337,1.0986122886681098,1.0604399554591804,0.0,0.0,6.003887067106539,4.372399551499147,0.0,2.465633948917861,6.887552571664617,5.447590623553682,2.302585092994046,2.8461140767989903
4.727387818712341,3.9318230174175905,1.0986122886681098,1.9975236280005768,0.0,0.36974405630786716,6.021023349349527,5.444800504346773,0.0,6.144140404439108,6.893656354602635,6.898847173252276,2.302585092994046,2.437931763322241
4.727387818712341,4.196797570952911,1.0986122886681098,1.9401306033359471,0.0,0.6439473770541487,6.0330862217988015,4.960074359588817,0.0,1.2979120689607913,6.893656354602635,6.77839417229749,2.302585092994046,3.4218478950141558
4.74493212836325,4.230530922653727,1.0986122886681098,1.7704798588095447,0.0,0.0,6.025865973825314,5.864291019399661,0.0,2.373314231515029,6.904750769961838,4.928560233707723,2.4849066497880004,2.4676918412289677
4.74493212836325,4.090882233335969,1.0986122886681098,1.1076941664426736,0.4054651081081644,0.3562439584983817,6.02707297457535,5.709582026020789,0.0,0.3201726638615945,6.90625415285587,5.998047218399517,2.4849066497880004,3.453054803178416
4.74493212836325,4.9378008795089565,1.0986122886681098,1.7290122619172512,0.6931471805599453,0.0,6.028278520230698,4.708975721620309,0.0,1.0626825362092887,6.907755278982137,5.8919242782397605,2.4849066497880004,2.2130070060185827
4.742029368705289,4.223438115419077,1.0986122886681098,2.1933798271073703,0.6931471805599453,0.050973772117517725,6.025060496536498,6.265450798140369,0.0,2.868354769967382,6.914068641038729,6.228505203303807,2.4849066497880004,3.580582225055104
4.73911815849783,3.927056325601295,1.0986122886681098,2.163829452115174,0.6931471805599453,0.6488356420021805,6.021832083724378,4.419865265633699,0.0,3.3553394129362224,6.920342394487609,4.102354005400643,2.4849066497880004,2.461115499932054
4.736198448394496,4.042766891398458,1.0986122886681098,1.9794176389562268,0.6931471805599453,0.0,6.018593214496234,5.284087761674435,0.0,2.5161752953041425,6.926577033222725,5.526030838449596,2.4849066497880004,1.668281658433457
4.736198448394496,3.935798390641824,1.0986122886681098,2.0011533114297784,0.6931471805599453,0.05129928096268846,5.91350300563827,4.651356383482194,0.0,2.3703220102354035,6.892641641172089,7.812600330874087,2.4849066497880004,2.164841409328807
4.762173934797756,4.137348301644634,1.0986122886681098,1.5737113434536851,0.6931471805599453,0.0,5.918893854273146,5.306153413438344,0.0,5.277662983053103,6.90875477931522,6.319207474618225,3.4657359027997265,1.9030986586519616
4.948759890378168,5.007498190997796,1.3862943611198906,2.8878887917049108,1.0986122886681098,0.1799582136936771,6.016157159698354,5.623146245062399,0.0,2.871430988657273,7.00397413672268,4.793167777431661,3.5263605246161616,1.0767552683847075
4.983606621708336,4.054108749980615,0.6931471805599453,3.324283829496901,0.6931471805599453,0.0,5.720311776607412,3.3572700636225568,0.0,1.1723130863122142,6.75110146893676,5.532166290405132,3.5553480614894135,1.8873878289487342
4.969813299576001,3.3102570140747045,0.6931471805599453,2.7522898666401105,0.6931471805599453,0.0,5.713732805509369,5.19658887433522,0.0,2.6519767875578686,6.760414691083428,6.5955478599615915,3.5553480614894135,2.752212219792043
4.976733742420574,4.331582876527107,0.6931471805599453,2.209223918537818,0.6931471805599453,0.16773873177773865,5.717027701406222,4.9501601753907,0.0,1.0391115929276709,6.716594773520978,4.618138540250374,3.6375861597263857,2.000606091262743
4.997212273764115,3.8332308925689524,0.6931471805599453,1.9339279717779458,0.6931471805599453,0.0,5.71042701737487,3.8742592484302634,0.0,2.5642427168485376,6.7357800142423265,6.9107110368053695,3.6375861597263857,2.61610575095631
5.003946305945459,4.485912641367566,0.6931471805599453,1.0203930723331036,0.6931471805599453,0.147764731224042,5.697093486505405,2.302259242981971,0.0,5.21951501253972,6.733401891837359,5.871530801412867,3.6375861597263857,1.0929416045868823
5.003946305945459,4.035345923001442,0.6931471805599453,0.0,0.6931471805599453,0.03716401725002286,5.69035945432406,6.362728634642075,0.0,0.0,6.7339969528486705,5.812648908016419,3.6375861597263857,1.6382396125382797
5.003946305945459,4.479638358807911,0.6931471805599453,1.3940859770362934,0.6931471805599453,0.16649485246074952,5.683579767338681,5.999829910045741,0.0,1.1512204029829596,6.734591659972948,8.228094018594904,3.6375861597263857,2.3496597618081214
5.0106352940962555,4.199666406446179,0.6931471805599453,2.1958461087872543,0.6931471805599453,0.08486785488302918,5.700443573390687,3.6125576276591884,0.0,4.07481620857984,6.734591659972948,5.470965356115491,3.6375861597263857,2.1206168246480748
5.030437921392435,4.649344124341182,0.6931471805599453,1.3313572452066615,0.6931471805599453,0.20109335066231282,5.68697535633982,6.655466394760466,0.0,0.0,6.739336627357174,5.7295733852446995,3.6375861597263857,2.866361903904732
5.030437921392435,4.496122832601217,0.6931471805599453,2.157006794451339,0.6931471805599453,0.0,5.697093486505405,6.608413600933265,0.0,2.2667858185181764,6.75343791859778,5.137183263909897,3.6375861597263857,3.0084636488246588
5.087596335232384,4.530355204916302,0.6931471805599453,2.266911382077823,0.6931471805599453,0.30168681245271933,5.6937321388027,6.072137041568703,0.0,3.4131619644166395,6.759255270663693,5.891214878811406,3.713572066704308,2.196337344920594
