,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
360,17359.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,17360.714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,17362.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,17363.571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,17365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207,15134.087174913207
366,,15021.840709759861,12820.052068954003,15057.204211523811,15884.369521917284,15169.105473568134,17363.40379658481,16592.367493025205,14985.499154794697,12729.844751611035,14520.32596985703,15133.6502782328,12390.749728870365,16471.489441963047,16057.265662628242,16554.30168215597,13845.622168173104,12484.527656578824,16371.448997371717,14549.664885168111,16529.436391202857,11974.187378811599,15922.349573233041,14047.77425204284,17202.182302801983,15531.332051010864,13449.41933968952,17862.811515200192,14299.918808766282,12720.828977363577,14102.342310491564
367,,15505.592549892492,16343.802420434968,16080.266879554982,10806.44237256399,15309.731290313368,14766.626416773051,16411.438180856057,15294.361396130329,16560.299361201563,16282.723080049884,16020.805686835123,13407.66039452518,16774.529751584847,14918.83353738973,12692.39095917525,15564.239007299408,15463.230212513456,14333.836686205486,14327.65441812932,16784.404927509273,18214.07248731599,15186.272215933011,13498.950187920373,16194.15921098337,18143.89709104771,17476.110060050112,15904.118903780036,15610.233808471605,17189.76820903456,17581.470867328313
368,,15824.989229626002,14471.780465904209,14180.983683189877,14692.17102936341,16591.48167138298,15611.190965073747,18255.393063838485,13476.276210069918,13221.878553517947,12652.489341204395,16245.345448204956,15103.805014109084,13788.143347414265,13476.036956211306,15848.026203945385,16778.37159222035,16475.33284132213,16249.592488203447,14928.084470973019,13947.568344106054,12661.663493693635,17063.119383560894,14353.297177544091,14754.666588490118,14825.32161330616,12850.914626183512,19482.18218656477,17701.963668122582,19126.4161282413,14315.523623358478
369,,18708.10433450512,11992.599121010411,17133.666819484584,14643.223602983066,16515.444846054266,17795.850213018868,15907.90044592664,15290.1188392464,16328.092465583488,17927.500170209732,17463.749386881802,13705.85448819845,12030.823463730952,17195.640196378834,15808.97815683863,16760.28668918835,12274.845084943201,13857.634069271315,14664.823337606396,15922.377293169975,16467.978625678905,14217.294584785624,13135.632756606505,16199.009776754441,17701.53671093681,13244.00398408743,14256.425719887113,14611.875742886043,15979.352644399753,15079.80137541153
370,,14738.249646594299,15311.373355624452,14446.795357085737,14534.368676967784,14047.08620186126,14763.822954157347,16468.829341383713,14118.71019307935,15399.331994022694,15366.37150761772,13951.538214090699,15111.74112394131,16939.542473331825,16070.747800754927,14233.081903206441,13279.37848757124,15233.971080035302,12779.795564361379,13670.637112259954,13631.00751508949,11187.227936095296,12508.969565173256,13259.330659612675,15488.472853096779,16752.861522504383,13056.434155797719,17807.479791817153,13874.1736652622,11858.898216068086,14574.454751920102
371,,14433.9440017538,16834.460154895398,15020.727011891393,13141.391464741022,13949.327234160786,14533.539104516069,14825.169584141273,17301.595856185748,15022.12265579718,15649.796125063336,12683.635304552223,16404.729375372153,16589.194232043683,16165.41239990132,13460.433949912775,16161.884447473494,14524.647428345686,13762.15879028448,16157.820882131356,14363.943814270478,12307.212743718554,14761.005977913846,12530.259140609003,17191.28877192594,16158.311811209745,15262.072844686041,16997.833772917784,13354.282088101698,14104.010613204418,15609.212300239222
372,,18337.262426184298,15343.619221175284,18244.280624055238,15266.60614380389,12291.450773651224,15192.948448711937,14513.074631503523,15472.614997661994,18541.98068042937,17127.966129319426,15696.451670361357,16260.70019665913,15905.9921791749,14312.785671533102,14219.37129186152,17518.465401807287,15122.6762999246,15031.443377981039,14418.44093055129,14078.405821491817,14069.474665433949,16560.84254904139,13362.40728345314,15131.564208039863,13745.343874789,14292.51884201497,16955.302898795773,14984.717223614907,14823.904504694501,16314.251063194863
