RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,4.820281565605037,4.276680021083757,0.0,1.7109182803350094,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,5.477067023368666,3.6888794541139363,4.056231116462167,0.0,0.4949407425218888,2.5649493574615367,2.267002832215085,4.820281565605037,5.290273750767948,0.0,5.224155542567948,2.9444389791664403,1.7831211262195894,1.0986122886681098,6.245151704566069
2.4849066497880004,3.656407612011089,3.6888794541139363,3.0425470261380387,0.0,1.6574078520537427,2.5649493574615367,3.9230995476402124,4.820281565605037,5.592906245323238,0.0,2.0913089032594936,2.9444389791664403,2.3751197089929095,1.0986122886681098,3.1648078022071386
2.4849066497880004,4.848566554197299,3.6888794541139363,4.994416699497618,0.0,1.0050949687141544,2.5649493574615367,4.654169127309638,4.820281565605037,4.504175004153427,0.0,0.0,2.9444389791664403,5.843294562942321,1.0986122886681098,3.0056065069297464
2.4849066497880004,4.148480518882703,3.6888794541139363,4.375265754201725,0.0,0.0,2.5649493574615367,2.8435877410690256,4.820281565605037,5.244424491303977,0.0,0.8479352508797533,2.9444389791664403,4.959399588528106,1.0986122886681098,3.4262874463876996
2.4849066497880004,2.1297526513782232,3.713572066704308,3.312600175229646,0.0,1.1800897836985271,2.5649493574615367,2.257212616408931,4.832305758571839,4.669544862046792,0.0,2.965725025583531,2.9444389791664403,3.0062051924450515,1.0986122886681098,3.132387146203943
2.4849066497880004,3.6617943329066995,3.7376696182833684,2.728216308340835,0.0,0.0,2.5649493574615367,2.5677567367345104,4.844187086458591,5.001808219588309,0.0,0.0,2.9444389791664403,2.569580464694206,1.0986122886681098,2.74978334471278
2.4849066497880004,3.4932738182558207,3.728100167267218,4.564607200866645,0.0,2.1876409361948586,2.5649493574615367,3.1764303810237045,4.847331743138063,3.7932655056422773,0.0,0.0,2.9444389791664403,5.7977911144771905,1.0986122886681098,3.196761218898944
2.4849066497880004,2.8441417939560947,3.7184382563554808,4.350445023197627,0.0,1.7523264979055222,2.5649493574615367,5.179967030804782,4.850466541943434,5.302967593289839,0.0,0.0,2.9444389791664403,3.688987626647888,1.0986122886681098,4.14423145011319
2.4849066497880004,5.577992187760549,3.708682081410116,4.890643699724285,0.0,0.3976716701195379,2.5649493574615367,3.55230240129166,4.853591544486569,3.69731688438283,0.0,1.1208591617249042,2.9444389791664403,5.035641931726094,1.0986122886681098,4.3391202293607245
2.4849066497880004,5.077673058864251,3.6988297849671046,3.4033454074374956,0.0,1.4384336815838912,2.5649493574615367,3.714995444982455,4.856706811803519,4.192991624526999,0.0,0.11940607711525897,2.9444389791664403,1.5674580476729543,1.0986122886681098,1.9297725488548154
2.4849066497880004,4.1328307419620245,3.6888794541139363,3.130955304258876,0.0,1.0562685851496538,2.5649493574615367,2.1783388496872576,4.859812404361672,3.92006040681622,0.0,2.058332716995962,2.9444389791664403,3.2001242199041666,1.0986122886681098,3.1967135092741805
