RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,4.194957317823069,1.791759469228055,1.708476421733455,6.018593214496234,5.374620397723851,6.893656354602635,6.761599703477069
3.1354942159291497,3.444065802574175,1.791759469228055,3.4590766424735873,6.025865973825314,6.415486332077979,6.904750769961838,6.408936580449019
3.1354942159291497,3.7114480229910383,1.791759469228055,0.960042577981088,6.028278520230698,4.556350698583499,6.907755278982137,6.595763656847352
3.1354942159291497,3.115306831976572,1.791759469228055,3.5973380145965845,6.018593214496234,6.022858970360778,6.926577033222725,5.425404257839107
3.258096538021482,3.485977166968962,1.791759469228055,0.8594494644551165,5.937536205082426,5.859374166232485,6.903747257584598,4.369285180779516
3.258096538021482,4.575563096253913,2.772588722239781,1.2829110178426504,6.016157159698354,4.096320999730413,7.00397413672268,5.475847021477363
3.332204510175204,3.263156543681052,2.6390573296152584,1.894656005843188,5.713732805509369,5.236872470517109,6.760414691083428,6.774878350989355
3.332204510175204,2.1775584911289396,2.6390573296152584,2.3310008064812573,5.71042701737487,5.8548653823171435,6.7357800142423265,9.513783322113484
3.332204510175204,3.860395521375952,2.6390573296152584,2.550703925314264,5.683579767338681,4.870883838775157,6.734591659972948,5.855633959133566
3.332204510175204,3.989090063683196,2.6390573296152584,1.3351914406595276,5.69035945432406,5.858180433776153,6.738152494595957,3.5865751216232655
3.332204510175204,3.137862291142167,2.6390573296152584,1.3956320845588672,5.697093486505405,5.312263566801287,6.7580945044277305,6.680654601278984
