,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
157,8071.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,8078.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,8085.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,8092.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682,4520.127645971682
163,,44736.80332287503,-264.31787074521196,-64221.08297870596,-20507.58350552879,27489.645429771088,-19666.502623684843,30049.58363113679,2481.6540442534747,5216.370575351171,-33571.89394138677,6193.514834481839,-19259.409737134065,4994.8400251110415,14330.579532055326,11169.18293527939,389.78573885684364,-14938.538594059612,-9825.711578587618,4553.017114210308,19928.592633983153,23063.19365446991,-9706.67703961435,-4122.9889473445255,12785.818920070678,-5744.667668839578,11968.610566714098,28855.927011437096,35952.80795799605,-2056.6967911953857,-34410.746846888884,-5605.897567666324,-12680.60142732445,32753.009338332293,-6623.464424491314,-24592.630983341205,-7177.563456245827,1800.1189090517207,42194.23699912536,60708.024464803886,32412.246078318425,36404.82495164777,-10852.646937717893,24442.741576892127,11928.738592485413,18483.18104052197,5347.577900307723,44590.252462537675,-3710.9192662719174,18705.635663300523,27329.36843124773
164,,2325.4613270605078,39893.961209385416,9477.406112741404,6905.507272880328,-39215.63370048942,-23669.123956845193,-4361.739585232786,5456.59447797371,31742.736057758473,-1234.9250196246167,-12001.194670086867,32834.53308072158,16212.664412001724,22252.118749175374,11025.672154630745,-14821.5135433609,35400.22886046314,14872.16643524871,23260.081763767128,-4204.182805075276,3661.331868523613,5762.2807773665745,14502.340325009754,11973.306492174315,-519.9611217643494,5893.291221096479,-14614.544408509117,-20241.661307347527,38205.34102259854,26629.55299487361,-9274.16644031115,59694.82460609833,41781.34271883175,29096.22804979517,-1353.06590002032,-22403.812059187923,14677.911334839175,-14677.704451709571,1305.9866492920348,-9823.457082030545,-13330.535651643617,-1638.7132928119242,-10621.622372981186,9750.434633649149,20588.407717666865,-35475.61615791821,13642.297639902137,4523.898554782311,33479.43654185849,30933.03844557415
165,,-14159.68156794334,14579.919353051024,-23844.196626050638,38135.167119858226,20070.68118876571,-4049.290262629983,35952.3546102506,19929.29851115879,41482.649332065106,26100.747652767644,-1229.2675198004802,-1657.0093971057704,-4123.261043347606,-29792.766648379766,-7001.308446394047,5011.877340045458,10775.096263774321,13677.135702866557,52099.457477529635,54445.08757401188,-10771.07416458089,10588.927793669502,-7148.852736835442,-8507.917986127055,8214.8690140564,14061.019192937505,-8281.260523074052,-5561.7923926018,30805.622686364528,-8626.862643165094,-27072.251131772922,24102.998172151434,19714.26644360411,2999.8284199021623,10883.706801181086,16476.502584307458,-1097.205397853311,-18425.983011685024,12583.968918908251,-2189.5613255387366,-9248.037975876869,-5389.79109732406,8712.882879302164,50674.49619529583,-20728.47297614225,21852.156995817346,-26902.03980908542,-26439.375347173267,-17153.684180466666,31694.119770706777
166,,18546.097046876126,22927.36949005323,37352.53390092431,-102.59426949835643,2275.8227894129177,-35573.58306892254,56159.8927017998,-13682.427262223659,18154.93474654256,-14991.825542552924,13266.265068961737,-14885.444506793092,-2587.833512754739,-1794.4319559910862,9199.86326822218,-18110.65770930537,-56999.28952832812,19943.47367172589,21705.24513047117,-14824.778871122768,17606.525361022166,-33351.29759690391,7175.940216851341,29386.110488015565,-15100.613266859156,14333.312479040713,12727.578528463848,-254.43518988434744,-6001.886096968265,-22186.288661256513,1862.1994328860155,-26964.09496617356,31637.76531922871,38919.90327889886,9259.312791952923,17933.901418931004,21326.448376842876,12350.547165780597,1230.5114408684756,-12591.298828111245,-10421.305290848908,9120.519575525792,-28593.622259629377,-37520.99169217323,19803.62380263419,29507.295665267065,26610.51206216392,51103.8826936739,-13839.946576678372,8444.367778187121
