,Actual_last_5_vals,Mean_Simulation,Simulated_25,Simulated_12,Simulated_18,Simulated_23,Simulated_10,Simulated_27,Simulated_29,Simulated_7,Simulated_19,Simulated_14,Simulated_15,Simulated_20,Simulated_13,Simulated_26,Simulated_22,Simulated_8,Simulated_6,Simulated_9,Simulated_5,Simulated_28,Simulated_0,Simulated_17,Simulated_11,Simulated_16,Simulated_21,Simulated_4,Simulated_24,Simulated_1,Simulated_3,Simulated_2
0,5497.177777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5507.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5517.0888888888885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5527.044444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87,4790.87
6,,5050.53,4975.08,4816.21,4911.02,4739.34,4819.37,5163.33,5193.27,4950.59,5428.72,5052.21,5716.84,5512.81,4970.35,4586.5,4880.59,4696.41,4785.17,5221.54,5469.95,4783.42,4779.23,5246.48,4426.78,4308.15,5650.96,4978.85,4680.57,5575.94,5301.59,5894.49
7,,4915.82,4876.72,5152.99,5164.6,5005.96,5008.36,4230.2,4833.07,5152.06,5446.69,4482.04,4647.39,4928.39,5547.68,4481.62,6205.07,4742.16,4406.81,4280.92,5070.27,4704.2,5093.23,5726.25,3957.64,4283.76,5941.28,5781.18,4090.44,5874.35,4112.11,4247.16
8,,4807.58,4523.67,5134.71,4813.33,4414.19,5159.11,4465.7,4760.93,4303.02,4534.95,4319.05,4566.22,4880.63,4995.47,4198.04,5000.31,5156.79,5002.62,5188.56,4296.77,5598.42,4062.65,4301.95,5627.67,5090.09,4986.42,3908.57,4298.54,5240.2,5983.71,5414.99
9,,4895.37,5053.53,4680.15,4405.43,4191.06,5599.87,5273.08,4550.71,5548.46,5325.85,5408.44,4999.11,5492.91,5071.69,5191.41,5231.39,5612.33,4280.61,4608.33,4591.97,4098.08,5304.24,3990.4,5019.52,5178.57,4676.57,4079.2,4278.11,4176.92,5096.72,5846.38
10,,4970.84,4566.38,4980.2,5128.75,4926.28,5139.5,4933.51,4013.02,5066.39,4893.04,5295.15,4484.3,5627.37,5705.18,4930.02,5018.82,4472.17,5485.47,4225.16,5870.17,4743.24,4212.48,4988.08,4927.67,5662.18,5613.91,5064.35,4476.66,5253.65,4348.34,5073.79
11,MAE,,160.18,170.53,173.65,257.27,258.06,259.22,262.44,264.9,281.66,293.56,294.4,300.33,301.77,307.44,339.32,348.77,349.8,369.94,381.23,382.41,393.48,405.7,428.22,438.58,444.43,457.62,469.3,486.3,509.13,529.0
