,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
298,5497.177777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,5507.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,5517.0888888888885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,5527.044444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,5537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285
304,,4600.028360384567,5026.154612360702,3668.916150437858,4626.818799051823,3492.6605452802532,3393.510785918472,3017.5227593590394,3891.9833538013654,3769.4088458699166,3716.1404080765847,4056.5930000607264,4991.557841107417,3860.230924921109,3987.8929248809904,3328.583863293315,5369.275350562777,4191.66620597859,4588.848046251885,4991.750056004064,5132.790855753896,4427.026948259257,2489.2956386769874,4434.260386853253,3398.7301457799854,3740.2847492211436,5889.898761444731,5126.302088257751,3754.2475964890546,3084.1504753114577,4589.7962110876515
305,,4910.655136032627,4651.45888564486,4422.369919551968,4049.5295247864124,4016.7829627039055,4439.198757654135,3392.0354907798146,4246.266118992741,4095.770474453063,4077.6577340380204,3850.367154603998,3682.135980460035,5108.279329961831,4234.566619252606,4019.5485083654207,3627.17202611644,3965.9342610390195,4457.47371953617,4633.246941643474,4045.968045774689,5225.129232648693,4856.217710921856,3993.0640108616753,3130.84749555947,4361.539538213998,4137.683243521951,4071.420125965485,3114.3240510041364,4049.1795199016233,4565.663234670194
306,,4664.380873826626,3574.4800518122847,4983.360415197834,3575.0835867980386,4331.740890196705,4723.176565739118,3728.946402580586,3936.2793057720264,4478.003739791251,3841.8057565192357,3702.6141887313183,4599.731950953415,3762.3994509462777,4061.835201485777,4431.566480546577,4649.437424275047,4469.360882356286,4031.96594352183,5596.123516433912,5210.2367633321755,5242.038525498507,3744.1680692594555,3648.6037662575613,5127.495845579262,4721.853474824058,4498.649046322788,4845.993845929241,2970.649646131494,2893.1516893261,2471.172299860315
307,,4918.811808797406,4429.353910292285,3545.2831144874162,3713.632083605869,4194.219768054162,3354.9242775628322,4439.639777823551,4029.364406486783,4414.037430130065,3484.9781313550884,4679.604273083591,3700.919663455586,3719.7299574397,4573.93046017335,4166.497289334907,5205.138000918048,4894.942597865215,4271.274731806567,4357.30246667474,4583.182770224573,4979.936343331401,4837.232267275213,4610.578103584436,4700.003138329036,4359.015031182882,4084.8298051261972,4649.274858616123,5169.3711420267555,4829.0556361565705,4236.816620386656
308,,4460.762312941399,4306.863126369583,4172.094204716357,2959.655554258745,4103.280658435668,4580.454165518864,5033.958301002454,2925.559155739027,5994.266965738408,4054.932114699034,4799.598787306733,4464.065982239078,5451.5283348242165,3315.2278966388417,4846.388970937526,6928.5661237815875,4749.186447910327,5508.469925420411,4152.989689050963,5588.662976054885,3700.2636739461545,4655.3731871755335,4625.523118776276,4302.412671965019,4165.770805042163,5260.644233795621,4761.568001897676,4062.521872272827,3186.588624833038,3917.3974906886706
309,,5172.686851458282,4644.9883862500865,4513.2506077462085,4234.756251723332,4503.09220346181,4707.120114379659,4010.8862200236404,4890.736022659465,4195.691396001663,2875.6522770928186,4850.192869446547,5030.136305308782,4339.668929708074,5535.8293577949335,3888.69944407907,4109.44760767424,4372.746286594562,3390.5579960507043,4161.653086228225,3494.487595021984,4687.067606823204,4227.843720459612,4311.638114575941,2742.5125284384817,3735.2255698231193,4650.963363929408,3023.3065419499567,4830.415694082929,4198.241712974441,3403.0974867971076
310,,3468.4557292622885,4721.72065529147,4438.593612402225,3925.354176778412,4807.110001032647,4544.369588156976,4556.338328838254,4083.0880647232307,4259.230971559104,4780.7730831958315,5375.1838011365135,3529.544616516412,4574.959258367487,4618.744909295586,4404.488713885859,4555.3167944242,2789.5768826431713,4223.726231265263,3734.290110732718,4521.629036386744,4144.123863961844,3120.8750343961156,3934.794564646132,4095.504866561182,4212.071666459925,4361.873082352684,5864.318773117752,5238.159296066498,4820.2289331434795,4124.048539305948
311,,5045.672902649476,4135.404322560944,3909.065992340143,3911.413939092615,3548.466497915726,5395.288049227375,5498.102261028376,4138.239739022604,4016.30749865155,5805.235944182459,5571.159337134914,4712.7613348792565,3757.7949501270705,4611.622686222245,2374.0777313682643,4096.086230959981,5534.028595726548,4851.066499152432,4579.559827300538,4893.045232704613,5079.123405010974,4995.655171660768,4294.052792850547,3585.537604107494,3991.60771440021,3633.12792249101,3734.1666199826723,4337.244109241362,3957.81672067649,4824.797666614849
312,,3140.770050278423,4827.570766122223,3737.0573993052594,3791.9138635986783,5152.996734081029,4592.019475201045,4304.35875591134,3686.1180487275305,3660.276375380461,3694.654171127219,4120.2445266402665,3681.12421961742,4206.633447887507,5301.136789968813,4589.732356644702,3029.7229860978487,4359.446761179961,4937.787757057682,3359.6314669528842,5072.8109782811425,4741.226573175864,4286.179850940605,5401.195027363325,3838.8504156822955,4315.675894067165,3887.0210090015617,3658.6535176652665,3997.4389041125005,3176.6086201127264,4899.047654245531
313,,3850.924806878957,4249.823131986826,4235.754386245466,3972.3888746841103,3403.5901528714207,5315.746361085506,3454.485160914445,5612.851430263519,4775.392254417799,4760.73989830049,4123.178062089202,5022.339724953204,4819.324206115607,5713.967813184503,2614.9803023964328,4218.8643411484645,3197.3624694868627,5564.5987788572575,3290.2937619463464,4863.439050572768,4811.1346990807815,4883.009890798376,3705.0015995334115,4812.586531862221,6187.417454000198,4284.292550431479,4546.4420534081855,4387.346968560847,3740.6751518543842,5088.972993328545
314,,4156.02887879069,4911.115178391696,4764.315060493113,4423.201898480182,4866.470828382032,2813.278894643289,4548.948537447047,4719.762371173174,3406.344146323465,3188.4814048715293,1943.3595552062752,3940.8752221856303,4117.02014866279,4406.809395041998,3913.969788116076,4771.190652562585,4965.86583711436,5236.234694544537,3542.168941128151,3496.0356966472423,4212.633295547148,3917.426736597571,4006.474666316584,4819.122480459256,4304.309445654611,5265.62390523595,5027.1662046729425,6239.452712594406,4117.451302816925,6158.623542098994
