RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.6619585318568726,1.791759469228055,2.245027567455372,1.0986122886681098,1.6966205738580606,5.924255797414532,5.6825339219172015,6.863803391452954,6.661096925366259
3.1354942159291497,3.399920510590407,1.791759469228055,1.752245646180378,1.0986122886681098,2.489028131150676,6.018593214496234,5.665747561480223,6.893656354602635,7.058145020014933
3.1354942159291497,3.5114603672390197,1.791759469228055,2.227171684636591,1.0986122886681098,1.2396020183646597,6.025865973825314,5.71089203543528,6.904750769961838,6.510976980225989
3.1354942159291497,3.595342515909957,1.791759469228055,2.134287377241044,1.0986122886681098,1.6335618248665125,6.028278520230698,5.545333849217941,6.907755278982137,6.506446071561902
3.1354942159291497,3.866779955721082,1.791759469228055,2.419854066517513,1.0986122886681098,2.2940149193954946,6.018593214496234,5.61179212710417,6.926577033222725,6.629930035937168
3.258096538021482,3.3971055057920814,1.791759469228055,2.4834528485372624,1.0986122886681098,1.5207885899413758,5.937536205082426,5.590090088690735,6.903747257584598,6.60749885464407
3.258096538021482,3.893266910360847,2.772588722239781,1.5620520827122504,1.3862943611198906,1.6551933036581368,6.016157159698354,5.60709711113617,7.00397413672268,6.446573580959842
3.332204510175204,3.7667038917679405,2.6390573296152584,2.038293591337008,0.6931471805599453,2.5446602046841704,5.713732805509369,5.579347721441698,6.760414691083428,6.706994337829187
3.332204510175204,4.138060161131241,2.6390573296152584,2.213680524591822,0.6931471805599453,0.9973519250035107,5.71042701737487,5.810939687263783,6.7357800142423265,7.000368064966807
3.332204510175204,3.7394832106466276,2.6390573296152584,2.5514267023958186,0.6931471805599453,1.5614411825729617,5.683579767338681,5.850515407072968,6.734591659972948,6.485664207006071
3.332204510175204,3.1913584566088273,2.6390573296152584,2.1956294695039253,0.6931471805599453,1.2821900206916403,5.69035945432406,5.616135192098322,6.738152494595957,6.741528728686254
3.332204510175204,3.5885100545738484,2.6390573296152584,2.4052791287145405,0.6931471805599453,1.739738352768945,5.697093486505405,5.352220748996828,6.7580945044277305,6.915062890497139
