,Actual_last_5_vals,Mean_Simulation,Simulated_5,Simulated_11,Simulated_4,Simulated_6,Simulated_18,Simulated_17,Simulated_27,Simulated_19,Simulated_25,Simulated_29,Simulated_12,Simulated_16,Simulated_2,Simulated_24,Simulated_26,Simulated_28,Simulated_7,Simulated_8,Simulated_10,Simulated_3,Simulated_15,Simulated_23,Simulated_20,Simulated_0,Simulated_22,Simulated_9,Simulated_21,Simulated_13,Simulated_1,Simulated_14
0,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1,124992.1
6,,123212.14,140891.65,121972.77,118328.18,139295.75,134352.71,106928.3,108537.96,165635.87,96272.03,148747.09,112727.2,127078.24,110838.15,117248.39,102814.59,118738.06,93840.06,124900.32,123981.43,122905.07,104382.44,121234.21,127994.26,117312.52,113523.8,129152.56,151077.16,146154.92,111581.83,137916.68
7,,126976.54,136033.63,115694.26,147969.28,150024.57,128952.54,120450.0,141645.6,128446.93,93118.63,131717.27,155292.89,135782.7,121214.57,128319.13,131619.86,150312.62,109723.41,139840.63,147753.34,136979.41,132296.68,79276.82,104361.54,107212.39,109862.94,99460.86,140830.36,159260.26,58580.42,167262.79
8,,122857.46,140926.98,116723.38,130185.88,137004.82,121881.77,135162.3,112428.96,135011.51,122716.64,152502.12,130557.17,133786.5,134394.78,140936.91,79883.34,66912.88,85702.27,105029.08,130619.94,117830.82,146118.09,122737.91,139875.98,100279.9,106500.07,107407.62,90942.79,153462.3,93906.16,194294.78
9,,118951.42,140277.68,103929.2,118976.12,151035.94,147261.99,135626.25,108519.98,109868.86,119993.4,97424.18,142522.72,140436.15,119853.3,149803.4,89851.76,114991.37,81538.38,99345.54,128284.67,160280.2,156034.23,110842.82,138941.62,67181.36,94515.61,109510.56,59000.26,137218.17,100892.5,134584.42
10,,125731.42,122229.95,134069.71,107190.62,116779.78,125339.37,113459.77,132463.18,101067.77,138699.62,160691.59,101148.56,150458.34,137106.88,92233.49,143006.51,108598.21,118545.7,90756.37,155862.44,163085.25,142251.11,125533.89,135290.08,77381.86,102108.68,152599.8,79369.65,154443.22,89819.47,200351.58
11,,123101.36,132959.51,137224.38,99079.32,130914.49,120842.12,129894.67,95851.52,97057.06,129907.43,136540.51,115257.66,149446.86,117493.37,83143.43,97091.85,88600.76,93360.34,111541.84,144277.05,128243.86,152355.61,122657.86,144421.3,89744.04,85939.87,178025.31,107191.88,167699.4,124197.35,182080.24
12,,128848.92,135148.9,150075.54,110429.16,106081.87,151016.4,113885.88,114657.93,137047.6,155107.08,150945.74,114300.44,122170.75,144448.94,109399.11,120535.13,150675.57,117842.2,109056.05,164379.36,157009.71,166564.47,72147.39,147845.49,98456.69,95023.82,149684.74,73434.25,186894.04,51178.14,190025.34
13,,120930.48,119144.56,110938.05,90745.79,110807.79,124467.39,152824.29,113176.7,143549.81,154023.84,102897.49,107069.75,148317.26,99480.22,106534.15,112363.09,76687.59,116201.86,68978.02,141022.91,169025.6,150727.71,111998.08,164736.63,120294.25,77716.39,177988.69,37189.6,209360.75,23828.33,185817.93
14,,122650.26,131995.34,122956.7,140882.36,130683.26,148276.95,138905.59,103942.26,123069.28,149335.42,137263.19,143862.03,119288.67,123289.71,107801.04,102176.98,114397.5,129066.28,83954.85,112715.29,118678.83,102480.46,62246.24,188509.48,77569.33,110611.95,170806.06,49522.94,204072.61,41110.0,190037.25
15,,123252.31,131467.06,148113.37,114894.93,124481.13,148075.88,101548.43,87807.81,153671.37,151465.35,132919.01,98483.95,159392.02,82808.9,92045.94,71547.91,136619.82,113373.1,90217.93,165431.75,166803.58,130444.08,74379.25,161706.9,109852.14,65657.26,179959.57,59728.16,165102.3,61040.45,218529.98
16,,126985.6,120941.04,126049.95,127439.27,139411.24,170821.7,149047.25,102279.23,138783.84,127470.48,130910.91,103849.33,96581.04,44968.18,107204.16,127006.32,122248.43,76629.93,111049.8,188334.36,164558.1,173029.63,75530.64,177966.39,82940.85,72836.81,165519.1,98508.74,226073.15,50393.58,211184.64
17,MAE,,9265.19,9455.12,12620.02,13058.79,13753.74,14811.06,15415.7,15774.42,16374.14,16515.14,16668.71,16677.44,17309.1,19114.73,19123.24,19314.63,20042.2,21494.34,21586.21,21709.4,22598.8,23742.73,26115.15,26272.71,27433.39,30119.14,41678.32,45520.27,46596.8,54048.98
