,Actual_last_5_vals,Mean_Simulation,Simulated_0,Simulated_24,Simulated_1,Simulated_25,Simulated_27,Simulated_23,Simulated_7,Simulated_22,Simulated_4,Simulated_14,Simulated_5,Simulated_18,Simulated_15,Simulated_16,Simulated_6,Simulated_10,Simulated_26,Simulated_8,Simulated_3,Simulated_9,Simulated_20,Simulated_2,Simulated_11,Simulated_21,Simulated_13,Simulated_12,Simulated_17,Simulated_19,Simulated_28,Simulated_29
0,5497.177777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5507.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5517.0888888888885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5527.044444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62
6,,4782.89,5036.5,3988.17,5823.99,5854.4,4942.75,3943.02,4814.41,5154.47,4243.93,5264.56,4605.5,5567.53,6204.49,5107.39,5859.56,4027.19,4472.99,5940.49,5459.71,4357.51,4291.39,4717.71,3546.55,3897.31,3894.05,5628.71,6033.18,4710.88,3040.09,3058.34
7,,4344.93,3787.31,4487.97,3832.15,3293.7,4743.14,4273.26,5526.93,4560.39,4728.45,4206.1,4283.42,4984.75,4819.41,5724.51,4692.17,5418.5,3518.29,3356.39,4673.63,3514.02,4377.74,4336.05,4377.4,3507.23,3210.96,4933.81,4944.77,4098.39,5168.58,2968.51
8,,4290.1,4012.56,4133.91,5802.12,4035.43,4044.6,4713.73,3254.22,4899.44,3872.54,3197.16,4399.39,4606.15,5019.79,4909.55,3433.47,4059.01,5203.19,5443.29,5739.74,3689.49,4704.18,2877.15,3383.92,6094.96,3500.71,5799.26,3226.12,2630.44,2441.24,5576.18
9,,4230.94,4357.27,3268.49,4352.05,3158.01,5575.5,5809.06,4057.54,4884.9,3997.04,3735.61,4363.42,4348.92,3769.83,5107.41,4408.82,4415.73,4023.4,4094.31,4239.83,3989.86,4191.2,3686.5,4270.73,4237.53,3332.97,3683.08,3845.75,3723.21,4643.47,5356.7
10,,4200.52,4015.93,4219.4,4562.18,5110.23,4445.53,3558.01,3853.8,2922.87,3289.6,4869.14,5311.26,4377.94,3566.19,3958.92,4773.25,5430.04,3328.88,4614.35,4576.11,3489.54,3950.45,3961.88,4416.65,5056.79,4097.49,4453.03,5150.49,2875.66,4373.46,3406.46
11,,4449.21,4363.68,3822.19,4419.71,4344.68,5343.51,4526.46,5242.27,4455.3,5684.5,4248.89,4075.82,4225.19,3917.68,4408.85,4174.64,4017.1,3807.83,5061.61,5792.04,4052.46,3537.69,3192.96,5329.55,4717.06,4281.02,3282.75,3629.76,4153.11,5410.78,5957.15
12,,4282.14,3960.45,4938.38,4518.38,4326.79,3822.52,4261.7,4685.87,4689.98,4848.55,4394.8,3980.74,5112.07,4443.63,3445.47,4414.25,4569.32,3933.56,4301.75,4784.37,4440.81,3662.98,4895.37,5560.24,3786.53,5360.13,4844.98,3732.19,2471.71,3287.23,2989.44
13,,4280.58,4638.93,4443.61,4303.44,4546.26,3850.82,4464.79,4449.97,4011.34,3995.02,3953.63,5185.14,2924.59,4841.7,4388.0,3939.77,5111.63,5007.8,5637.69,3988.58,4957.55,2647.42,3314.4,4010.49,3203.12,3399.62,3029.59,5097.4,5745.4,4617.0,4712.62
14,,4391.31,4210.55,4396.92,3746.56,4294.03,4557.13,4695.68,4408.1,5183.78,4510.23,4556.81,3408.05,3349.42,4159.05,4757.25,5152.46,4483.53,4834.81,4336.9,4816.68,5691.98,4498.7,4560.79,3920.8,5050.1,3919.79,4805.4,3642.1,4444.42,3004.87,4342.33
15,,3857.43,2864.39,4087.26,4020.78,3731.01,3876.44,3181.6,4099.01,3435.13,4336.59,4834.72,4117.12,4225.14,4365.82,4677.34,3178.84,3730.91,2924.34,3457.98,4514.46,4297.82,2576.5,4407.97,2278.89,4311.11,4923.06,4458.62,3465.65,3043.94,4239.59,4060.82
16,,4227.04,3943.37,4381.11,3915.58,4121.57,3427.49,3865.29,5029.45,4562.74,3964.16,5044.72,5428.1,4026.47,3826.04,3695.01,3273.9,5242.54,3881.51,4594.96,4829.34,5106.88,3337.96,5463.1,3659.93,4018.38,4547.44,4510.63,3722.02,3999.59,3481.12,3910.86
17,MAE,,301.89,325.92,413.07,425.34,430.1,431.64,433.04,446.8,452.76,456.48,467.9,504.67,509.75,511.99,514.29,521.6,547.34,555.06,555.12,555.19,555.79,588.49,622.97,629.42,649.82,668.62,673.46,706.35,817.35,842.34
