S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437,0.0,0.502759145915681
0.0,0.0,3.258096538021482,2.2363525982593124,0.0,0.0
0.0,0.19504373786624285,3.258096538021482,1.4828850473097936,0.0,1.031725340950638
0.0,0.5524806410829397,3.258096538021482,3.2167476015579806,0.0,0.8769673841580963
0.0,0.40553591389963217,3.258096538021482,3.4746990140345644,0.0,0.9540661558956863
0.0,0.48497345847481504,3.258096538021482,1.8744442318971537,0.0,0.5345873614935273
0.0,0.24468593071793987,3.258096538021482,2.2373165310980276,0.15415067982725825,0.04891806380009661
0.0,0.7274165334312525,3.258096538021482,1.5179145252408592,0.2876820724517809,0.6487395370251965
0.0,0.37858269898054975,3.258096538021482,2.361269998589222,0.4054651081081644,0.4458475339078667
0.0,0.36929305584285993,3.258096538021482,2.233204484642924,0.5108256237659906,0.8804021817199732
0.0,0.0,3.258096538021482,2.095704811717412,0.6061358035703155,0.6191518838841659
0.0,0.149781175694609,3.258096538021482,3.548024667603953,0.6931471805599453,0.42514892431397466
