S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437,0.0,0.502759145915681
0.0,0.9736485088208566,3.258096538021482,3.793112861481192,0.0,0.0
0.0,0.0,3.258096538021482,2.9704397596088272,0.0,0.2359448171671671
0.0,0.4097566348800701,3.258096538021482,2.2369650397269827,0.0,0.5381961078967674
0.0,0.35027792580086553,3.258096538021482,1.7544808156952871,0.0,0.43335342079231215
0.0,0.0,3.258096538021482,2.709609006950562,0.0,0.8778078875459918
0.0,0.6823910049800135,3.258096538021482,2.6520105537956415,0.15415067982725825,0.0
0.0,0.4979404509355164,3.258096538021482,2.3618483530512484,0.2876820724517809,0.9544509702246413
0.0,0.09927508454069217,3.258096538021482,3.0606447040156706,0.4054651081081644,0.7900366948244633
0.0,0.0,3.258096538021482,2.911705749983896,0.5108256237659906,0.6710954125714698
0.0,0.0,3.258096538021482,2.2860438749317384,0.6061358035703155,1.2624844052518602
0.0,0.12504184711457472,3.258096538021482,1.6380423935501072,0.6931471805599453,1.5901191936336796
