RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.159055299214529,5.41314405009518,5.170483995038151,5.634506233527824,5.627621113690637,5.480459152123185,4.465908118654584,4.783498160118609,5.8377304471659395,6.054502525136856
5.1298987149230735,5.488271242129823,5.1647859739235145,5.297758948912781,5.634789603169249,5.524796292365755,4.454347296253507,5.571687265803971,5.857933154483459,6.030281759134483
5.762051382780177,5.587445558884629,5.817111159963204,5.196721169373046,5.8944028342648505,4.984958939641848,4.663439094112067,4.637021014383171,6.284134161070802,5.960675651020803
5.726847747587197,5.724762175471063,5.814130531825066,5.764952456117249,5.921578419643816,4.471975259421091,4.663439094112067,4.995493936894617,6.289715570908998,6.150954131648316
5.739792912179234,5.980090742138206,5.817111159963204,6.304380914652043,5.963579343618446,5.999719005823989,4.663439094112067,4.513827168862643,6.295266001439646,6.377851256405812
5.723585101952381,4.919962888379404,5.820082930352362,5.980874680343314,5.968707559985366,5.525457578087093,4.663439094112067,4.4172603552815115,6.304448802421981,5.840523006911941
5.726847747587197,5.015603270249344,5.823045895483019,5.027530308371859,5.968707559985366,5.128176870749632,4.663439094112067,4.071121146240227,6.315358001522335,5.530550466776527
5.720311776607412,4.821030470082237,5.811140992976701,5.8618418231308445,5.983936280687191,5.2375747552123,4.663439094112067,3.9058504032656094,6.311734809152915,4.548764545534851
5.707110264748875,5.903298091619805,5.811140992976701,5.546016433500542,5.726847747587197,5.079922492895712,4.663439094112067,5.296851157101158,6.2878585601617845,6.448678545530867
5.733341276897746,5.321308851165157,5.811140992976701,6.592674955028643,5.739792912179234,4.784496283723162,4.663439094112067,4.83332894114578,6.289715570908998,6.165350414188955
5.717027701406222,4.825762117954093,5.808142489980444,5.363848403671284,5.726847747587197,5.086645891604632,4.663439094112067,5.2012899994334925,6.289715570908998,6.421791503470604
5.707110264748875,4.954056152105101,5.755742213586912,5.046683336283309,5.755742213586912,5.652851481473187,4.672828834461906,5.4072939364044945,6.293419278846481,6.2697586805849514
