S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.0725638327081034,3.258096538021482,3.057278452488752,0.0,0.21901812498572973
0.0,0.0,3.258096538021482,2.567059484707758,0.0,0.0
0.0,0.0428263826721062,3.258096538021482,3.1487965312372346,0.0,0.0
0.0,0.13442309642205816,3.258096538021482,3.212588468581275,0.0,0.2612335015236174
0.0,0.044358299605255815,3.258096538021482,2.9387338763834103,0.0,0.010968572423480538
0.0,0.37932023075848825,3.258096538021482,3.3855676135162716,0.0,0.7702073053276361
0.0,0.44597755430754255,3.258096538021482,3.5610358264911053,0.15415067982725825,0.38118060913337193
0.0,0.503850612607508,3.258096538021482,2.85420458416394,0.2876820724517809,0.0
0.0,0.0,3.258096538021482,2.663333667730722,0.4054651081081644,0.06174052234091579
0.0,0.01195095397999793,3.258096538021482,3.2067760260729257,0.5108256237659906,0.22490902004406235
0.0,0.08042083368257483,3.258096538021482,3.4733077481991055,0.6061358035703155,0.0
0.0,0.1258901627022902,3.258096538021482,3.036209855450157,0.6931471805599453,0.32091613198631996
