S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.0725638327081034,3.258096538021482,3.057278452488752,0.0,0.21901812498572973
0.0,0.0,3.258096538021482,3.2993730433434383,0.0,0.5355727144392577
0.0,0.0,3.258096538021482,3.07478586452941,0.0,0.4142041223027262
0.0,0.0,3.258096538021482,3.545643914923212,0.0,0.007814513663585793
0.0,0.0,3.258096538021482,3.371604275840976,0.0,0.3562154311089061
0.0,0.06933297398188769,3.258096538021482,3.5293456514785264,0.0,0.023110936103676566
0.0,0.0,3.258096538021482,2.895185758507841,0.15415067982725825,0.0
0.0,0.19820180631283754,3.258096538021482,2.9948800304043757,0.2876820724517809,0.0
0.0,0.0,3.258096538021482,3.099043733816483,0.4054651081081644,0.22946737904801975
0.0,0.03939877596794968,3.258096538021482,3.3265893006340055,0.5108256237659906,0.0
0.0,0.0,3.258096538021482,2.9535741242245623,0.6061358035703155,0.04435473283457009
0.0,0.38134319325149985,3.258096538021482,3.151895915933284,0.6931471805599453,0.5906277836610102
