RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.0432605706706682,0.0,0.9577025302037299,0.0,0.0,0.4213499186481877,1.7805736863302855,0.0,0.0,0.0,0.07182370429175973,0.04274154837727106,1.0197986891470598,0.0,0.0,0.04274154837727106,0.5284136729564899
0.0,0.0,0.0,0.2796620105676507,0.0,0.20688116122429107,0.3863609267981219,2.2219472814887555,0.0,1.43492347085762,0.0,0.0,0.038548670117235125,0.4981897846041205,0.0,0.0,0.038548670117235125,2.400251611293517
0.0,0.0,0.0,1.0141899321085206,0.0,0.0,0.3501031787754985,1.1982979274865198,0.0,0.0,0.0,0.3197263146713518,0.03433813758089155,0.5472674659575177,0.0,0.13559909860070907,0.03433813758089155,1.6383500903816066
0.0,0.09782659431915969,0.0,0.0,0.0,0.0,0.3124811869859139,2.0868571314712163,0.0,0.7894868738299032,0.0,0.0,0.03010980147137047,1.1265758797569227,0.0,0.0,0.03010980147137047,1.3671218585780847
0.0,0.19612970596070187,0.0,0.0,0.0,0.12222263058829505,0.27338826119463594,2.968386134129908,0.0,0.5833266229586784,0.0,0.6848729477523121,0.025863510589919297,0.5098840900948949,0.0,0.0,0.025863510589919297,0.01300656639766784
0.0,0.0,0.0,0.6275425476081625,0.0,0.0,0.23270468455819335,2.673700582815823,0.0,0.7657165196589409,0.0,0.0,0.021599111803461798,0.4584106797079407,0.0,0.0,0.021599111803461798,0.0
0.0,0.1513136326777699,0.0,0.3481558420463824,0.0,0.0,0.19029550263309924,2.6768804929393104,0.0,0.2773188590351099,0.0,0.14202411363485348,0.017316450011460875,0.26331006800070234,0.0,0.16665879717022414,0.017316450011460875,1.0140148910102744
0.0,0.0,0.0,0.0,0.0,0.0,0.1460078224319825,0.9374667422545171,0.0,1.2742170990767412,0.0,0.26224837187334954,0.0130153681120703,0.7608894140184324,0.0,0.05362124337395968,0.0130153681120703,0.0
0.0,0.0,0.0,0.7348423091587386,0.0,0.0,0.09966748517328153,0.10713600372268428,0.0,0.0,0.0,0.14511641403671188,0.008695706967553821,0.26064718319026464,0.0,0.0,0.008695706967553821,0.0
0.0,0.0,0.0,0.940432942035401,0.0,0.2762449584880112,0.05107492993641579,2.858327389273417,0.0,2.594415200709601,0.0,0.20718925221829965,0.00435730536895569,0.5408999235878795,0.0,1.3286055372420325,0.00435730536895569,0.1684281776143275
0.0,0.12632685031162283,0.0,0.3492532586279925,0.0,0.08552493808045356,0.0,1.8377268238998092,0.0,0.0,0.0,0.3128995609592464,0.0,1.315980138565426,0.0,0.4078186576614182,0.0,1.415317715959125
