RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,1.6070859231539256,0.0,1.0042869273197643,0.0,1.4892505708600041,0.0,1.2255437662349544,0.0,0.8147718711559766
0.0,1.7133467394592425,0.0,1.484458109917691,0.0,4.742882549183456,0.0,1.7102523430158691,0.0,0.0
0.0,0.0,0.0,0.12217547242360027,0.0,1.6806846034952234,0.0,0.5453211463538798,0.0,2.1049434571238774
0.0,1.3869981827427476,0.0,0.8260915350637861,0.0,0.0,0.0,2.8590744087336253,0.0,0.6895226570996092
0.0,0.9508256237244643,0.0,1.3215063041584034,0.0,0.7628395231109212,0.0,3.817121282316884,0.0,0.8893232828527857
0.0,2.410167727038921,0.0,2.0678624268088397,0.0,1.9345544148946408,0.0,2.1102213988811687,0.0,0.0011392031278240067
0.0,1.6008170906912411,0.0,3.212023454716376,0.0,1.6259192637822701,0.0,1.4254067484225204,0.0,0.6006573699060623
0.0,1.0013158093103485,0.0,2.4400939890874698,0.0,0.0,0.0,0.6860836415668223,0.0,0.41914840877027093
0.0,2.7371278822327536,0.0,1.2894604640272083,0.0,1.4358100646947254,0.0,1.7517833923985622,0.0,0.22344839504964153
0.0,0.5807472158978111,0.0,1.1417948347020932,0.0,2.027973243218529,0.0,1.9089296157869682,0.0,0.5843794981653369
0.0,0.0,0.0,0.0,0.0,2.3512119800405453,0.0,3.1745590727855673,0.0,2.0499439995428475
0.0,4.554569520947695,0.0,0.037385823230583815,0.0,3.2143895359716437,0.0,2.423751563360372,0.0,1.6255652928597042
