,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
126,76147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,76510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,75578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,77231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,81133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803,83331.16000017803
132,,78739.86323926171,87315.3147695936,86878.76189092593,77584.40630986521,84816.89960089447,82760.52025142992,84930.28152123177,85654.10297809783,76706.49662417555,82238.43154986043,84526.99379643393,87240.74228205347,82906.7057996733,84636.43650662703,79907.08572099259,92357.97558073192,90002.0018724248,83893.71219395267,83289.92546049251,81771.3010571204,76594.47296131896,80854.33533243676,82031.80503725563,78575.98771249811,81533.00746107794,83806.53018560953,82604.20008940359,84905.69666843995,90703.13476884308,88602.2102119633
133,,76136.72272809672,78666.83096720593,89722.45691591878,81311.40261543468,83621.15781738766,80635.70729559471,87003.35431255474,82516.17743142965,86274.28016241439,78742.37092077859,83901.76023668046,90705.33516667016,80002.57406907131,86557.02128037594,77738.05763840026,85338.34295424221,87045.42683169006,81049.86946250964,82361.41617632001,78815.2769845812,78250.30986881281,80096.44419759045,86182.53238294083,75424.96381174959,84485.83580601215,80977.95433526074,74561.6437248424,79910.996852233,84287.04827665791,76295.07384964924
134,,75231.9126122379,86304.17038782475,82674.48836345956,78568.26316970694,86993.18275166131,82112.39751948151,90953.5517722113,83502.85974683851,81174.40484562112,89621.58234639035,74324.87619937205,81806.3501247109,87290.96783807993,76752.06615583647,81481.6999043621,85457.90578503779,87733.23367408628,81951.46633955515,85443.77436484689,85182.2436495025,80709.7045824373,81387.02843540093,84536.83556090565,87835.76562338135,80591.34250846082,83975.20078120813,82005.96487896475,81944.0452153257,90393.5519104668,80711.89491121042
135,,77119.80812903469,85424.67218697832,83118.87155027426,78968.77205681434,91323.29624887588,79030.07670189421,87738.14177513865,87783.30191982875,79487.84279541136,81741.21644408938,86353.42976537978,80569.48852555754,86821.43903240934,86494.22548688436,87033.23327539228,86073.12918401335,81087.4848423818,76876.02911966362,87279.77835123324,85057.8344060559,77917.65901017547,84437.60543714739,89293.64724554912,85999.49991991982,81071.81285294649,79595.60972763873,84113.70536266227,87061.1398684419,88736.65559310227,74012.54490625107
136,,80491.44557970088,80669.95712074531,85687.15966702155,76555.07875289647,88465.43995101559,82383.45933076754,88655.7302797788,86683.05221422203,76364.17965293676,82466.15083702002,82984.14226585442,74636.54395617665,83150.38182203943,77191.54773590328,88661.34476509706,75517.66494738602,87532.4353856342,80045.50612270832,81054.98635557338,84717.29853961307,74720.44589562305,81468.15047720334,84296.2351604363,75655.41530804912,76333.56711965764,87714.41209463516,81749.72428128833,85862.4714804501,82884.40602276324,86610.40188529844
