,Actual_last_5_vals,Mean_Simulation,Simulated_0,Simulated_19,Simulated_18,Simulated_5,Simulated_6,Simulated_9,Simulated_25,Simulated_24,Simulated_20,Simulated_15,Simulated_17,Simulated_21,Simulated_14,Simulated_22,Simulated_12,Simulated_2,Simulated_10,Simulated_11,Simulated_16,Simulated_4,Simulated_3,Simulated_8,Simulated_1,Simulated_13,Simulated_26,Simulated_29,Simulated_28,Simulated_27,Simulated_7,Simulated_23
0,76147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,75578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,77231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,81133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62,79662.62
6,,80337.63,79387.52,79021.15,76881.13,81389.61,84010.26,89115.16,78564.44,76066.13,84727.59,76892.24,77388.47,78660.59,76698.34,81513.97,84885.73,85041.98,81586.29,79869.9,78194.9,85080.95,74536.09,84077.39,77041.49,81926.28,85119.59,75633.78,80967.02,74169.69,78873.75,82807.41
7,,80610.44,80493.76,80608.46,79608.0,79555.88,76440.7,80278.76,79754.71,79008.1,77148.83,79339.97,73536.32,85798.62,89595.25,80165.13,84739.76,90310.07,79132.37,77199.72,92701.03,80169.83,76666.05,83222.39,77589.71,78642.07,82781.67,72442.46,74947.67,83591.85,87544.77,75299.27
8,,79969.29,76474.94,81925.49,82988.43,78580.45,77336.0,78708.98,74068.65,72852.53,83980.95,78981.52,78970.26,76137.21,84609.64,73838.02,85402.08,82650.04,86508.48,76005.24,79148.92,79943.67,76770.96,91834.0,73192.68,83907.81,75389.71,77647.22,79320.58,81062.01,85283.82,85558.5
9,,79042.18,79004.82,75815.62,80544.56,74068.47,75679.95,79617.15,77834.93,77065.23,73441.94,75489.87,78508.14,77207.09,83501.72,87891.36,76961.52,79949.56,75302.23,78595.36,76052.21,89654.65,75719.54,79384.82,75009.47,88926.08,78214.29,77987.18,69076.03,87056.15,84629.05,83076.48
10,,78286.74,77332.25,83786.06,81672.31,79445.12,70611.72,76668.91,77617.81,75122.66,75165.77,77356.62,79538.71,79248.32,78634.29,70169.91,82926.26,69365.46,79271.46,82526.46,82337.31,80107.25,72841.78,81925.83,76667.13,85619.7,78658.71,75042.4,79494.29,73165.76,84245.26,82036.53
11,,79198.67,79506.01,80095.86,81754.13,86458.67,79320.54,75594.71,71618.48,76706.26,73232.5,86714.99,76652.84,82827.24,77422.2,77965.64,87933.98,83040.2,67021.02,82230.55,76097.47,70487.4,86073.55,83161.84,67918.47,86198.88,75446.45,75026.84,74500.12,75780.16,91947.33,87225.76
12,,77656.91,78788.01,76736.71,79964.89,75573.35,76565.48,76267.05,76683.29,72166.17,76693.07,82318.82,84775.41,74547.51,78650.39,79623.0,77245.24,74757.37,75941.42,80835.53,78880.42,82634.31,79442.14,84321.96,67745.3,75382.72,75775.2,69082.8,74086.09,71842.85,82310.15,90070.6
13,,76985.3,85591.67,75707.92,78030.01,79842.18,78493.37,76533.99,73142.72,73956.19,79417.77,82404.41,70755.32,80098.34,68756.29,80731.94,75374.99,81667.16,73976.03,78146.96,69896.01,73866.82,81203.42,80251.86,76810.01,75740.84,93073.36,75100.61,62350.54,70515.55,72668.0,85454.62
14,,76986.29,76466.47,73631.68,82692.45,76592.06,77852.52,77864.49,75425.19,72068.48,73294.33,79439.08,69811.1,71508.29,75926.95,75945.88,84572.17,75160.27,75010.63,89080.88,79489.79,71602.01,77293.97,73408.74,83609.04,77894.16,76541.03,74908.66,70384.54,71199.6,82066.87,88847.36
15,,78614.69,78413.53,79436.72,79718.7,79851.21,80011.27,74164.88,73269.53,78101.65,77834.19,83273.42,75995.1,78222.64,83098.92,76602.09,77334.43,77360.41,74386.13,80473.26,70747.58,75965.82,86011.01,79690.5,78913.34,70870.61,88098.07,85616.55,72358.91,67973.58,87891.29,86755.26
16,,78609.46,81363.18,74224.81,77331.04,73749.66,75169.18,88902.74,73304.44,76376.52,83055.86,83148.63,79694.87,67956.41,77294.35,84263.78,80093.26,79261.43,73633.07,87861.85,76809.76,75357.03,82539.09,84169.7,77101.31,73006.61,85897.91,69870.6,76209.78,73809.11,84282.25,82545.43
17,MAE,,1589.37,1971.38,2196.9,2359.87,2494.78,2802.4,2917.78,3067.31,3238.81,3286.17,3298.57,3322.34,3327.43,3364.33,3494.8,3505.72,3506.13,3592.23,3806.54,3811.27,3851.98,3858.88,4045.2,4123.84,4305.98,4328.52,4689.66,5025.62,5583.94,6166.83
