,Actual_last_5_vals,Mean_Simulation,Simulated_19,Simulated_2,Simulated_21,Simulated_5,Simulated_18,Simulated_10,Simulated_29,Simulated_25,Simulated_16,Simulated_17,Simulated_27,Simulated_9,Simulated_15,Simulated_13,Simulated_23,Simulated_11,Simulated_12,Simulated_4,Simulated_14,Simulated_3,Simulated_1,Simulated_8,Simulated_22,Simulated_28,Simulated_0,Simulated_24,Simulated_6,Simulated_26,Simulated_20,Simulated_7
0,39587.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40272.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40957.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,41642.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24,45977.24
6,,42167.89,42436.99,29903.29,57287.45,31763.6,18942.84,45526.86,40989.13,34729.89,40227.25,92232.27,38515.54,48105.59,31834.97,45459.25,60745.14,61390.13,31852.12,52915.48,38444.1,66048.17,38508.59,42459.79,21348.48,40656.02,69143.65,53967.89,3962.58,28729.01,59667.83,-2757.05
7,,43382.81,61430.29,40063.73,55942.88,24683.46,65297.94,30381.16,20485.77,73548.59,29669.55,34645.55,7658.72,55870.85,68349.05,27774.74,37398.67,68386.83,34776.06,28742.62,55692.04,37954.66,55873.89,30230.57,70112.85,40077.67,34889.05,55647.82,34160.59,52545.57,2385.33,66807.83
8,,52261.48,41946.46,54084.79,54372.46,64862.78,49502.09,49780.7,31538.67,42370.46,22210.49,47133.22,49537.05,41039.09,58303.78,23091.36,90385.1,46216.33,21051.89,39368.39,72957.36,85797.94,51241.65,78626.83,45255.14,66379.14,73565.34,37817.21,42804.92,80369.63,63074.47,43159.58
9,,45077.57,70109.87,44401.41,62909.45,55212.45,50272.13,1309.77,73824.95,39801.3,36171.61,53596.37,75169.85,25576.7,26254.38,55897.96,27215.66,41554.88,51339.32,9090.0,9716.03,51105.34,11955.64,76508.49,69201.21,104515.25,20379.47,-14159.15,40760.68,59259.95,101190.0,22186.08
10,,41571.88,50186.34,29338.97,56331.3,47237.16,44786.05,50306.55,48116.02,32838.91,33083.68,28422.06,45634.85,26340.36,59532.91,37251.61,26769.08,27208.57,40234.5,76220.75,48853.01,39366.74,64962.68,51192.06,77406.21,37466.05,26981.47,43775.65,22159.68,33457.47,30840.53,10855.11
11,,46261.99,29941.46,37568.44,65752.96,60238.5,17107.45,39162.03,42337.93,50782.28,45821.28,61534.74,59327.1,58474.22,15616.96,46.82,75375.58,54580.02,45820.45,57411.7,8181.64,37031.71,-14828.92,72307.0,61968.91,73329.96,49098.76,56822.75,50814.94,79317.62,29073.57,67841.98
12,,50455.57,35572.17,93552.07,47043.08,69640.43,60547.75,36304.33,46082.8,69007.31,41419.19,43703.91,37814.11,55390.55,46965.3,22928.2,48175.35,59481.07,20797.18,58575.48,64230.73,173.6,62203.21,82230.48,63811.09,86551.49,85093.98,24100.78,26130.86,83297.74,7677.31,35165.67
13,,45070.56,32969.64,63790.77,80247.74,58398.85,61851.89,27683.53,55772.16,38705.34,13351.69,46499.13,48614.14,43594.96,26108.8,47524.94,28498.05,66932.27,65096.24,74848.44,53922.18,42976.03,44472.83,38076.66,66947.27,44094.82,18569.26,17256.24,22172.23,74277.41,46275.6,2587.57
14,,51468.69,51978.56,65597.85,50797.53,44219.87,42048.65,40247.35,14009.19,61863.25,70257.41,47972.78,76495.29,39652.3,39822.46,32622.99,47269.34,65891.54,89425.08,34221.01,38255.02,57530.08,44195.35,91038.55,55631.4,80102.86,95745.96,47350.84,19903.32,48270.8,26976.55,24667.38
15,,44762.11,44413.99,38950.25,56348.66,66380.91,52101.03,60154.21,42572.6,9616.05,44820.07,37227.03,22330.75,4443.92,51825.8,40875.84,24073.18,10311.41,62833.94,47570.2,70425.28,62956.87,35028.75,49878.34,11983.28,65582.77,33092.02,73873.39,67550.74,66111.78,33656.34,55873.97
16,,37661.2,19201.84,43397.62,37259.62,36738.23,48249.14,42065.86,33873.55,46610.91,13359.23,66599.98,40595.14,60742.54,48284.12,35440.93,38046.46,22099.03,25274.53,34963.94,40870.37,10799.05,15189.56,49081.17,32141.68,52658.76,42276.81,61727.52,-2864.45,75527.18,25445.31,34180.46
17,MAE,,10408.38,10541.98,11093.49,11148.78,11640.27,11750.02,11877.1,12119.3,12286.97,12418.44,12991.51,13184.94,13379.63,13696.61,14049.13,14316.53,14689.31,15059.82,15180.39,15316.91,15549.8,16815.04,17326.16,17589.18,18383.44,18497.92,18939.07,19210.4,20428.31,20983.91
