S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.2682197161442004,0.0,1.364616165069586,0.6931471805599453,0.031041806681054718,3.3262343431887,1.5671095142510196,0.0,0.0,0.0,0.5249369410389855,0.6061358035703155,1.0623745702926632
1.0986122886681098,0.7566378092536072,0.0,1.9331281233711262,0.6931471805599453,0.9483604287141832,3.332204510175204,1.9886302329091992,0.0,0.0,0.0,0.0,0.6931471805599453,0.709340326588393
1.0986122886681098,1.1606274333293365,0.0,1.9501215202615985,0.6931471805599453,0.4111168378615375,3.332204510175204,2.3451224848420784,0.0,9.024059517040429e-07,0.0,0.4539546659194347,0.6359887667199967,0.8007712957008761
1.0986122886681098,1.1283372988755513,0.0,1.5563082195579587,0.6931471805599453,0.7679081078204317,3.332204510175204,1.3839151923856368,0.0,0.0,0.0,0.0027319636656731316,0.5753641449035619,0.7567109374589156
1.0986122886681098,0.6742357054223744,0.0,2.1577447903032487,0.6931471805599453,1.5639994622744628,3.332204510175204,1.2513898051681966,0.0,3.684046684302043e-06,0.0,0.43084999871945284,0.5108256237659907,1.017609138095529
1.0986122886681098,1.109838531206237,0.0,1.8550016512568126,0.6931471805599453,1.2644023561967104,3.332204510175204,1.6696385010378374,0.0,0.0,0.0,0.0,0.44183275227903923,0.8037127431320243
1.0986122886681098,1.1122306668229038,0.0,2.296449050715058,0.6931471805599453,0.388936268104906,3.332204510175204,1.4759654225779353,0.0,0.0,0.0,0.8649321775369831,0.36772478012531734,1.1514411332406067
1.0986122886681098,0.9766611282673835,0.0,1.1342543922225614,0.6931471805599453,1.884762394879142,3.332204510175204,1.1211646245209663,0.0,0.0,0.0,0.43123920859992393,0.2876820724517809,1.1623305476574923
1.0986122886681098,1.0575583044812586,0.0,2.8982352932437356,0.6931471805599453,0.7092464472791951,3.332204510175204,2.2311609427149763,0.0,0.0,0.0,0.0,0.20067069546215122,1.2279634878752603
1.0986122886681098,1.3323702473099472,0.0,2.55742077402765,0.6931471805599453,1.873874718856717,3.332204510175204,2.9701705226579063,0.0,0.0,0.0,0.0,0.1053605156578263,0.8033778680772574
1.0986122886681098,1.1173432218613426,0.0,3.7702212111907176,0.6931471805599453,0.7571272466322965,3.332204510175204,1.9406597576484512,0.0,0.0,0.0,0.000641851138829308,0.0,0.0
