Index,Lower,Upper
107,17592.17,28840.53
108,17636.86,28712.27
109,17536.6,28770.15
110,17754.2,28678.47
111,17918.25,28859.66
112,18023.86,28951.45
113,17967.45,28779.91
114,18079.64,28806.81
115,18409.55,28748.45
116,18512.9,28806.48
117,18421.41,28957.13
118,18581.31,28798.14
119,18788.38,28818.9
120,18740.53,28976.62
121,19013.52,28975.98
122,19084.59,29052.59
123,19179.16,29133.82
124,19282.45,29008.56
125,19527.44,28968.52
126,19543.32,28952.47
127,19742.97,29180.38
128,19697.83,29116.27
129,20005.77,29233.6
130,19867.03,29148.45
131,20223.14,29122.61
132,20139.19,29213.8
133,20199.66,29166.81
