Index,Lower,Upper
121,42266.13,62324.05
122,41820.46,61839.28
123,41864.89,62769.41
124,42301.25,62253.57
125,42155.53,62115.61
126,42370.88,61930.53
127,42885.11,61634.19
128,42896.76,61478.41
129,42818.88,61246.67
130,43088.86,61565.92
131,43137.53,61239.28
132,43112.42,60958.71
133,43074.19,60912.05
134,43179.01,60939.2
135,43292.14,60590.73
136,42849.52,60295.14
137,43311.36,60411.21
138,43389.27,60375.97
139,43388.46,60729.19
140,44114.86,60724.05
141,44166.54,60708.23
142,43964.69,60831.32
143,44484.89,60938.0
144,44815.64,61146.7
145,44747.73,61512.09
146,45325.81,61360.03
147,45343.72,61614.25
148,45593.61,61764.87
149,46168.34,61799.18
150,45862.15,61818.94
151,46183.77,61941.42
