Index,Lower,Upper
99,32426.309782236225,67267.51245894661
100,31912.11423210355,66324.45289813598
101,31683.76933767877,65899.21910165499
102,31918.476852051004,65957.67382043475
103,32034.891769835576,65741.05213575056
104,31974.582007978373,65463.75852590083
105,31947.215079882142,64967.84767472499
106,31688.150228999104,64216.27058568694
107,31995.455865017633,64442.17929614056
108,31639.047987270777,64531.59282060079
109,31762.6449783028,63286.644430671935
110,31744.934583130405,62733.47914990831
111,31426.24894600718,62795.43127530738
112,32047.30604073751,63317.96076614939
113,31987.044119797793,62417.323757096536
114,31778.460234497663,62852.28222184395
115,33000.313768687665,62255.231522026355
116,33051.83353647209,61922.681006651976
117,33720.27743925826,62366.98526583986
118,33650.498977466006,62468.5372602473
119,33809.3167512481,61707.38110340362
120,34196.598383138655,61838.794205220955
121,34646.74871146318,61875.079404905744
122,34268.68825974335,62289.53884043123
123,34191.25758778605,61852.00921074687
