Index,Lower,Upper
104,6602.8,14733.75
105,6646.04,15099.47
106,6759.89,15085.18
107,7021.96,15563.69
108,7105.17,15744.76
109,7256.0,16060.33
110,7372.42,16075.57
111,7500.1,16251.78
112,7481.87,16428.42
113,7801.81,16508.97
114,7838.49,16860.3
115,7942.85,16821.87
116,8059.16,16949.73
117,8290.97,16970.02
118,8286.57,17047.36
119,8752.43,17049.33
120,8453.77,17123.79
121,8679.86,17255.72
122,8859.87,17173.05
123,8926.44,17386.59
124,9118.3,17657.57
125,9224.21,17670.63
126,9288.74,17634.81
127,9598.31,17590.65
128,9460.4,17821.91
129,9729.81,17864.46
130,9848.18,17922.96
