Index,Lower,Upper
104,2227.45,17418.06
105,2549.13,17551.5
106,2561.51,17452.04
107,2611.55,17539.83
108,2547.38,17656.15
109,2791.97,17766.36
110,3250.39,17571.67
111,3272.38,17266.5
112,3418.86,17533.33
113,3448.9,17291.5
114,3722.5,17598.63
115,3957.34,17429.01
116,4021.08,17538.67
117,3651.99,17332.29
118,4124.89,17664.24
119,3914.38,17293.5
120,4092.3,17167.93
121,4331.16,17372.27
122,4572.57,17211.48
123,4692.57,16991.96
124,4851.83,17026.53
125,4922.08,17370.09
126,4857.07,17307.29
127,4975.24,17146.3
128,5098.1,17277.39
129,5387.34,17101.41
130,5575.1,17281.97
