Index,Lower,Upper
72,27329.79152013447,88698.23608678525
73,28015.79252498311,90768.66341012057
74,30106.295732448343,92183.28138087485
75,30611.71225198968,93799.88190331977
76,30634.947336177243,92472.66399663036
77,31559.507718442084,94318.63287369473
78,32972.37447649832,95892.78401408419
79,35648.99962051654,96206.61282199966
80,35039.27615091266,97548.81212723319
81,36535.20003076282,98312.87806413103
82,36654.76794082591,97967.51983416165
83,38389.02912392326,101387.53773836335
84,38168.13863847551,101885.97121711788
85,40091.349950957374,102165.37381684672
86,41371.51102093901,101526.09940486187
87,41260.42443039396,103333.99812267585
88,41705.79812092855,103422.40762729957
89,42302.527749760295,103148.06529163409
90,43367.63948724578,103229.92519413093
