RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,S00108_Actual,S00108_Simulated
4.663439094112067,5.103045554277688,3.1780538303479458,3.6392436171574167,2.70805020110221,3.3928598908698673,1.3862943611198906,1.6701743144112084
4.68213122712422,5.829895824083582,3.258096538021482,2.8620335525753644,2.70805020110221,3.9217666498776778,1.3862943611198906,1.4328146248330083
4.948759890378168,5.958231654283774,3.258096538021482,2.8390138977206023,2.70805020110221,2.6030589902972805,1.3862943611198906,1.6182711321305152
4.955827057601261,4.667809042476408,3.258096538021482,3.518778991387788,2.70805020110221,3.469195221898972,1.3862943611198906,1.7163267210508675
4.955827057601261,4.86063965559671,3.258096538021482,4.293928639599036,2.70805020110221,3.021523331006603,1.3862943611198906,1.577717789815763
4.969813299576001,4.378256489214896,3.258096538021482,3.902526503840768,2.70805020110221,2.4543669993425903,1.3862943611198906,1.4629140673178336
4.969813299576001,5.415459658164649,3.258096538021482,2.7357089493667077,2.70805020110221,3.7749653929219584,1.3862943611198906,1.2207519865768792
4.962844630259907,5.815068505019738,3.2188758248682006,3.5713067760520243,2.5649493574615367,5.152901010665597,1.3862943611198906,1.3534491979295744
4.962844630259907,5.947334214029266,3.5553480614894135,3.4848529756500506,2.5649493574615367,2.084390528673996,1.3862943611198906,1.7309465294458624
4.962844630259907,6.645969737428315,3.5553480614894135,2.9289344845994676,2.5649493574615367,3.271869263742126,1.3862943611198906,1.2345608088033264
4.962844630259907,4.725404306447649,3.5553480614894135,4.403469130790153,2.5649493574615367,2.3109984050805923,1.3862943611198906,2.031313821319504
4.962844630259907,5.819307522960718,3.5553480614894135,3.742576280691611,2.5649493574615367,2.441085428804051,1.3862943611198906,1.6169517670030205
