,Actual_last_5_vals,Mean_Simulation,Simulated_1,Simulated_18,Simulated_22,Simulated_4,Simulated_27,Simulated_9,Simulated_11,Simulated_17,Simulated_20,Simulated_13,Simulated_16,Simulated_25,Simulated_24,Simulated_28,Simulated_5,Simulated_7,Simulated_0,Simulated_23,Simulated_19,Simulated_26,Simulated_6,Simulated_29,Simulated_10,Simulated_3,Simulated_8,Simulated_2,Simulated_12,Simulated_15,Simulated_21,Simulated_14
0,55494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,55532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,55551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,55570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45,50295.45
6,,50920.61,52825.24,49462.25,49225.41,49566.35,52465.92,52380.67,55244.56,52647.38,52442.11,48792.12,51758.63,55589.29,47469.46,53554.46,58907.47,52873.3,50781.82,50566.63,49077.68,49105.79,49191.79,52268.56,45238.37,47973.3,53044.73,51428.57,43371.32,50234.28,54542.56,45588.4
7,,50911.02,50566.4,56300.29,48795.6,52824.57,51381.07,46571.58,51255.91,44879.74,52317.38,54156.17,47143.76,53637.44,49158.81,45793.71,50497.5,53528.32,55066.08,48039.26,55162.1,51807.33,51252.06,55762.52,53820.19,57255.43,55464.29,46957.93,45097.06,50272.55,48891.06,43674.34
8,,50232.07,49160.29,49335.96,49680.12,48344.83,48777.25,49572.02,53708.64,48054.39,44389.49,48501.26,45405.08,48835.94,45093.38,47102.2,49838.52,50029.81,50466.96,54309.5,46248.85,55875.99,56525.55,52970.97,52388.97,54474.58,40552.79,56528.36,54364.92,42790.65,61263.76,52371.06
9,,50349.71,54548.62,49684.53,46980.38,47628.71,56152.86,47136.0,51320.33,50327.12,53418.01,53247.03,51971.9,47988.05,49655.03,49598.1,50723.74,56117.03,48336.28,46610.1,49083.73,48714.02,55289.97,54573.85,51163.73,53725.85,49401.7,43551.73,50421.74,44529.8,51556.25,47035.06
10,,50161.18,51083.85,50829.7,48238.67,52048.43,48003.93,51979.67,52791.09,52441.63,49265.84,52920.94,52289.11,52299.29,47777.33,48143.94,45622.31,46280.46,58190.91,53718.89,53819.46,55722.69,47371.76,46308.39,44270.18,51101.59,51541.28,48818.0,48654.35,43390.66,56742.24,43168.81
11,MAE,,1407.1,1512.91,1609.07,1627.22,1905.1,1915.29,1957.66,2039.79,2122.35,2126.92,2197.06,2215.17,2236.76,2274.98,2284.47,2403.38,2428.65,2433.41,2500.25,2592.04,2682.17,2835.88,2908.89,2975.13,3114.13,3149.75,3179.16,3559.44,4076.87,4169.15
