,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
135,5600.777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,5581.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,5561.888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,5542.444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,5523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322
141,,3984.430825027077,4168.610765107976,4918.369997598823,4652.172713543499,4953.686794552971,3746.3410364067836,4737.259870454636,3968.3969194990277,4959.089649167036,5422.374894647077,3785.655871450352,4930.121286526159,4367.424902361849,4243.714129947415,4979.036541127521,4900.606619983598,4324.687976249465,6046.28669523003,4291.33916845046,5975.316750750301,5098.838448486063,4907.25722793503,3746.8632232001382,2359.9430500151657,3774.938492108969,6333.79833447276,5156.467275345724,4360.752961620586,4003.4651409211015,5940.633233441551
142,,5460.448450127885,5912.617068833092,5426.354385505528,5135.238879458648,5338.7679407204105,4531.75018633416,4504.196707215135,5262.408564542252,7443.720039615187,5508.936920680406,5165.639607868912,6164.755953490661,2776.476927740847,5836.685419111995,4207.0526048363845,5173.383861837285,4852.859321045235,4821.376879617841,4920.179528961408,5907.167057106396,5083.279375133781,5700.549470610617,5982.668281338836,7185.805644079722,3757.3591362824936,3326.6735491009945,5974.513539297901,5413.846464171678,4009.929430313204,4153.269462138253
143,,6484.9620006182295,4457.183844083154,5589.27587980165,3625.746876179767,5838.330849231523,5301.352772352247,5491.089850772392,5026.700392137859,5360.04662600215,5283.525334833866,5236.06411527456,4269.959296235272,4869.9451471422835,4750.353310414467,4631.504562477416,2644.0237498917995,6699.309218016903,4284.494435207928,5261.439597745225,4395.394042133055,5599.449374026832,4759.28121563698,6070.773454180283,4592.3887583191,5936.380493785325,5576.8044609861245,5874.5262905543395,5057.365628450489,5119.803488159055,3953.7609374265617
144,,3733.363858768624,4864.533074621149,3987.282766222951,4738.549311263523,4831.04826262988,3969.4751107408943,4847.879784090698,5511.960368463828,3909.365703355148,4841.880586973113,4662.713318967617,5754.164000330442,4828.769680025619,5172.839395366583,4536.898825911165,4079.6407999449384,3786.7879776078835,4465.777973424181,4510.36877879099,5498.743924904061,5195.622354429528,3969.414717643872,6245.727917333308,5820.005124362493,2737.7422020724616,5615.486053082934,4025.892985832953,4163.640463948079,3990.8042103972057,4222.362831958777
145,,4831.276500114074,3991.1164435913715,5035.218308943954,2805.3304147707813,3902.674878438043,4886.179284723369,4787.938723253909,4249.129927606216,4031.8210987639677,3235.2932927710376,5710.786777946763,4844.329768228723,4303.282014817033,5701.954978063175,5172.782412000901,3487.286768977152,4502.5199602730945,4715.33096507748,6608.942297577163,3515.100194484253,4730.315835983742,6079.804480864457,5216.605861990471,4510.197984619934,3225.7977610929574,4598.026298447858,3302.01262760095,4718.220079517073,2487.752462110851,5209.9779385247775
146,,4959.118421493771,4787.613738075186,4170.451279856325,4884.452811770878,5557.3919678349675,4641.334853960024,3410.08179642973,5514.31020381915,4869.454124702857,2906.8468935151272,4903.4637631441365,4677.556756422194,3364.1262583262665,4890.034955716984,5621.636329516592,5911.536694973668,5677.579258175662,4902.486790875116,5188.903171725492,4728.950378554914,4667.244405757075,5127.302271405561,5476.410319323708,6102.799648540375,4542.459302955973,3589.797207419161,6449.364570930359,4710.884774375988,4551.506826742287,5013.313913763197
147,,3263.1148446585403,5022.4273392003,4650.132110345347,5323.204230714195,5906.2446372538225,5505.280336911228,4044.0841330940875,4298.569522679621,4810.284563398305,4213.416965696213,6100.066945571893,4923.1299273345985,6373.559209153695,4167.4192619738105,5483.2853603936155,4043.1937062408356,6047.405357318298,6451.905143363735,4701.782785179919,6032.66944540767,4260.187169910045,5229.817231542272,4159.267711241664,5137.54687120485,4214.001266369726,2154.994433655545,6003.940693535758,3012.063559958646,3893.525276404461,4242.261698427771
148,,4112.160776816892,4250.931659387268,5614.242315445519,4380.201551606611,6121.266527402666,4096.817567320994,4823.527278674862,1961.4531340176695,4157.400447902081,5875.914861856405,5884.76098778886,5078.297917186707,5444.865026518664,5043.239533587,6155.746456735296,4914.733738568639,5316.697086664686,4908.083421750949,3127.0038409882345,3776.3000216206665,5606.105586337973,3975.8361877055463,4299.104825333704,4941.296931263902,3857.2395042409066,3762.1419765834066,3861.384839464473,3757.0456187926684,4512.869856036167,3723.6788308186724
149,,3905.9727228330694,3479.586223881108,5106.248775329453,3978.6738571568408,4303.783257767078,3969.3208036779865,5190.184929528683,3967.453279524841,4400.15318813575,5443.263207080953,3863.3605122441336,5071.205556644841,7767.259157670741,3895.0933586679794,4680.343934620753,5177.616836841842,4025.106613644978,5426.071695465018,5306.411989542002,4620.250471327851,3353.9925818384013,4703.015614268323,5691.3946819374405,4476.694288830135,5701.250825204406,4740.257420598205,5791.975511900192,3124.370861602942,4744.038369652017,5357.851252897228
150,,2608.106384527987,3302.498247174762,3253.865358555394,5000.850602616129,6752.755000936573,5399.669060996421,5165.817926035249,3694.53616184026,4413.500146394732,3798.0924713748204,4799.017469968136,5230.946595462567,4333.607737364902,4820.1113187302835,4226.221389428895,4689.630865024899,3700.675005491907,4416.07434773028,3579.1145232112467,5565.456238373284,4690.877079762672,5039.307420937627,4721.124323226174,3882.4152123028534,3544.496992660035,5002.110138823962,4993.053609955624,3701.7435647615575,5124.56992116187,3752.0942317163426
151,,4359.188011323377,2844.122504306181,5820.857308230715,6362.714978939747,4735.782052618787,5270.849160535738,5871.327854916122,5452.70834631535,3908.1334624168676,5719.787876052433,4591.016138681413,5003.325416415414,5636.6060401060695,5914.944314391926,4319.022170172059,5627.349915329405,4108.875660500864,4523.796538869576,3837.5456997535102,4789.137385728208,5951.611639420641,5360.749902454583,3154.1401737988754,4033.696624610692,6090.153015657297,4927.250164938702,5014.758191670876,5549.634714396871,3766.4128552350303,4338.145752519551
