S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
3.044522437723423,1.3231103492797636,2.70805020110221,2.678702709081084,4.31748811353631,3.229550961867032,1.3862943611198906,0.342268553436203
3.044522437723423,0.1634247251922032,2.70805020110221,1.5157781718064276,4.330733340286331,3.8003194127963225,1.3862943611198906,1.0916514118821425
3.091042453358316,1.0664564476929335,2.70805020110221,3.1087697388864095,4.709530201312334,3.136179313779669,1.3862943611198906,2.6307343665046
3.1780538303479458,5.44285604853664,2.70805020110221,5.331477189783612,4.736198448394496,3.8352449493100202,1.3862943611198906,0.9312604860380601
3.1780538303479458,5.082509570015164,2.70805020110221,1.3504422524846387,4.74493212836325,3.093620138508029,1.3862943611198906,0.7947524012739353
3.258096538021482,3.8820211104994655,2.70805020110221,2.531059377122741,4.574710978503383,5.499091486668168,1.3862943611198906,0.7083369207276766
3.258096538021482,3.503842833276408,2.70805020110221,2.800884092936664,3.970291913552122,1.0973396759683296,1.3862943611198906,0.4840097586526928
3.258096538021482,3.747008895405485,2.70805020110221,0.03387511757059247,4.143134726391533,3.3760186096053015,1.3862943611198906,1.365906016101225
3.258096538021482,0.8313288451805376,2.70805020110221,4.18051528116119,4.127134385045092,4.6154348290082,1.3862943611198906,0.5302942949672906
3.5553480614894135,4.5906990041874,2.5649493574615367,8.210118448528993,4.248495242049359,6.826718374826937,1.3862943611198906,0.26749388643904926
3.5553480614894135,0.13925697305505835,2.5649493574615367,4.5850161482464875,4.23410650459726,4.7888858608742915,1.3862943611198906,0.07571793551468531
