,Actual_last_5_vals,Mean_Simulation,Simulated_26,Simulated_24,Simulated_19,Simulated_20,Simulated_0,Simulated_2,Simulated_11,Simulated_21,Simulated_13,Simulated_10,Simulated_4,Simulated_6,Simulated_27,Simulated_25,Simulated_14,Simulated_5,Simulated_1,Simulated_16,Simulated_7,Simulated_15,Simulated_18,Simulated_9,Simulated_22,Simulated_23,Simulated_8,Simulated_12,Simulated_29,Simulated_3,Simulated_28,Simulated_17
0,17351.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17358.333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17361.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26,15191.26
6,,14886.45,14341.23,13960.61,13477.21,15271.34,14503.91,15483.57,16559.24,15360.9,13591.16,17350.0,12681.59,14720.57,15355.17,16097.31,17373.26,12113.13,15802.76,14275.75,14550.96,16090.84,16168.18,12803.04,16088.34,12633.34,15310.23,14844.7,17813.34,11782.82,16582.06,13607.07
7,,15464.26,16843.12,16287.45,15349.49,16066.81,17026.3,15243.09,16276.96,16009.57,14981.53,16640.58,15269.32,15957.46,14064.12,12785.31,15267.81,15345.76,14638.95,16737.0,13068.81,16370.49,15162.01,14947.31,17737.04,17721.14,16971.52,13405.74,14663.56,15862.01,12758.26,14469.16
8,,15105.68,14075.15,15238.92,13627.56,15617.35,15045.48,14011.68,14769.98,14478.02,12067.32,16973.07,13649.6,16108.08,14338.09,16748.03,17490.71,15980.34,14597.22,14990.78,12663.59,13744.05,20463.14,10264.94,15549.57,16688.27,17026.77,15300.73,15117.44,18565.79,13475.08,14503.55
9,,14879.01,14581.7,14748.71,13708.71,15473.08,14466.74,15657.44,14231.29,15027.05,15912.74,14043.25,14387.58,14163.87,15243.49,13635.48,15523.89,15736.88,12699.37,15891.31,13066.89,12335.47,15184.53,15593.37,13898.82,18813.55,16038.62,16117.5,14352.54,13047.62,17149.22,15639.66
10,,14818.27,14659.16,14342.81,13682.32,11442.96,13521.87,16183.28,12838.51,15532.74,14702.77,14400.81,16026.96,13021.35,15369.03,14579.57,17432.15,15359.52,16776.15,15481.75,15089.94,12440.72,14650.65,16235.93,16001.85,16111.37,14065.96,13138.62,18060.76,12891.8,16132.53,14374.28
11,,15546.63,14429.05,12639.76,15366.59,14631.25,14485.78,17475.29,16675.38,14541.51,15342.58,16263.2,16721.11,14027.97,15811.44,15973.97,14170.58,18697.9,18459.16,12997.95,16473.73,13684.55,14863.55,17488.52,12353.16,15651.63,17793.16,12119.66,16297.07,15443.98,17366.78,18152.53
12,,15390.35,15797.72,13175.02,15569.19,15602.85,13356.39,15200.4,16035.52,16181.07,15927.49,15053.87,15396.67,14826.19,14505.23,15352.78,15858.14,13439.1,14455.54,13575.42,14155.01,15636.37,17166.0,16396.22,13628.93,16880.15,17027.6,17055.85,17614.26,13659.28,14263.68,18918.69
13,,14713.68,13554.54,14732.38,14173.18,14008.88,15853.44,14029.5,13684.48,15096.22,16141.6,13478.67,16141.42,12609.7,16754.13,17196.0,15324.29,14450.46,13400.4,13216.61,14273.3,14498.91,15550.48,15312.76,14266.47,16446.78,12744.97,13516.29,17116.71,13422.17,16553.83,13861.9
14,,14812.23,14554.13,14556.63,14082.04,14877.47,15839.9,16134.38,12445.92,16796.31,17149.55,12825.78,13541.23,13603.52,18013.29,15989.14,14095.13,13041.73,13967.99,14719.73,15625.26,15589.86,16106.62,14650.6,13462.48,14473.68,16325.51,11821.21,16400.87,12421.08,15751.95,15503.81
15,,15182.28,15344.14,15451.03,15587.49,13302.72,15748.88,13916.04,15113.12,13385.15,14473.93,15558.94,15384.46,15912.46,17371.33,15735.16,16551.48,14986.83,15429.21,14422.95,13987.22,14894.11,13992.13,15841.26,14304.46,14593.91,15605.18,14148.78,16481.38,13513.68,15964.57,18466.39
16,,15432.17,15298.51,15033.38,16906.29,14833.78,14422.66,14047.8,14682.18,18428.36,16003.85,14892.73,13094.32,13689.18,15645.69,16139.01,15465.04,14701.69,16191.52,12294.95,17266.33,13404.13,16430.41,15804.38,17808.24,14417.27,12386.08,13914.15,17406.31,15512.62,17719.66,19124.68
17,MAE,,554.06,712.67,734.77,820.36,879.32,902.61,953.1,955.48,979.34,995.92,997.96,1003.52,1028.81,1033.19,1075.06,1102.31,1116.56,1126.99,1141.82,1150.84,1182.74,1192.73,1340.67,1382.5,1383.23,1420.49,1478.96,1498.73,1534.43,1561.29
