RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,4.820281565605037,4.276680021083757,0.0,1.7109182803350094,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,3.2830166215804173,3.6888794541139363,4.25080289914124,0.0,0.0,2.5649493574615367,3.986254579108138,4.820281565605037,4.512052784285105,0.0,3.043956624209849,2.9444389791664403,4.510437601528603,1.0986122886681098,2.179504007875292
2.4849066497880004,2.200485227728565,3.6888794541139363,3.8076043685661793,0.0,0.0,2.5649493574615367,2.6666610943815994,4.820281565605037,4.7597830986205185,0.0,2.8984529772534153,2.9444389791664403,3.6215576198959885,1.0986122886681098,1.007158221994143
2.4849066497880004,3.4251053892962005,3.6888794541139363,4.080022770744037,0.0,0.7144693966397724,2.5649493574615367,4.198407840435331,4.820281565605037,3.867677917440891,0.0,4.282109612923939,2.9444389791664403,2.352381389706675,1.0986122886681098,4.194206309206759
2.4849066497880004,2.779192426620498,3.6888794541139363,4.42463638506096,0.0,2.054821170873918,2.5649493574615367,1.8371941042892581,4.820281565605037,4.004032551541931,0.0,1.9610003607531126,2.9444389791664403,3.058566356788168,1.0986122886681098,3.286468684227282
2.4849066497880004,3.707181354752605,3.713572066704308,3.6969503893916906,0.0,1.0379310776086437,2.5649493574615367,4.830695201258444,4.832305758571839,3.2365420283025084,0.0,1.8389298710238438,2.9444389791664403,5.436028465081001,1.0986122886681098,4.259024292762023
2.4849066497880004,4.440950955501169,3.7376696182833684,3.7922432172628153,0.0,0.0,2.5649493574615367,3.1796838305660646,4.844187086458591,4.43548829437141,0.0,0.9283977817893284,2.9444389791664403,4.309570016770744,1.0986122886681098,3.859889463223327
2.4849066497880004,2.5784730274097787,3.728100167267218,2.9775285054415055,0.0,0.0,2.5649493574615367,4.3197177976270185,4.847331743138063,5.358206886912716,0.0,0.615403078372804,2.9444389791664403,2.982990886505936,1.0986122886681098,3.996694286082697
2.4849066497880004,2.971134549257268,3.7184382563554808,2.40620175528195,0.0,0.0,2.5649493574615367,7.430205906150077,4.850466541943434,3.962968315334909,0.0,3.079027521684007,2.9444389791664403,2.349130673602648,1.0986122886681098,5.01760703298134
2.4849066497880004,3.089138201558435,3.708682081410116,2.921645446439732,0.0,0.28930178851061694,2.5649493574615367,2.7620478049362145,4.853591544486569,7.320070549239691,0.0,5.497304162299388,2.9444389791664403,3.7450064680187176,1.0986122886681098,4.031764812204
2.4849066497880004,4.67379078842504,3.6988297849671046,4.120122595519808,0.0,2.1112091013376033,2.5649493574615367,4.313825613814891,4.856706811803519,5.007910092441434,0.0,2.8450015728573383,2.9444389791664403,3.3191030558697077,1.0986122886681098,3.053713383041538
2.4849066497880004,3.769759101106465,3.6888794541139363,3.0877162661242874,0.0,0.8327889156545576,2.5649493574615367,5.691653400993154,4.859812404361672,3.751308563191768,0.0,4.166797950550167,2.9444389791664403,3.22704330393701,1.0986122886681098,4.143255484509308
