S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,5.043358935277647,2.772588722239781,2.7807072664271435,2.0794415416798357,2.0794367171216694,2.3978952727983707,2.758814035594837,2.1972245773362196,2.197219752778053,0.0,0.2584221381826032,0.9985288301111271,0.20685662069483068,3.784189633918261,3.823269319088567,4.248495242049359,4.259317964501312,4.1588830833596715,3.120694763201825,0.6931471805599453,0.6931423560017795,1.3862943611198906,1.6089708831764524,0.0,0.0,3.4339872044851463,3.5239287803852912,2.4849066497880004,2.9437270199684966
5.043425116919247,5.042148274710408,2.772588722239781,2.7642179130156173,2.0794415416798357,2.0794399549765394,2.3978952727983707,2.7680288639253505,2.1972245773362196,2.1972172341787917,0.0,0.0,1.1451323043030026,0.5790710310994746,3.784189633918261,3.8321533395100897,4.248495242049359,4.249351521636242,4.1588830833596715,3.853223400494824,0.6931471805599453,0.6931380535925017,1.3862943611198906,1.5713863326355544,0.0,0.0,3.4339872044851463,3.5766532859386113,2.4849066497880004,3.1059458614306688
5.043425116919247,5.043408012008968,2.772588722239781,2.795158384562718,2.0794415416798357,2.079438211958444,2.3978952727983707,3.7498059095356573,2.1972245773362196,2.1972132181860644,0.0,0.8039567508420769,1.2729656758128873,0.32347425950882597,3.784189633918261,3.808757643632494,4.248495242049359,4.257720165224452,4.1588830833596715,3.4795959093836553,0.6931471805599453,0.6931397326077103,1.3862943611198906,1.7338766847850962,0.0,0.0,3.4339872044851463,3.533147596561427,2.4849066497880004,2.3336308362857197
5.043425116919247,5.042861488081879,2.772588722239781,2.792729422933942,2.0794415416798357,2.0794399361398836,2.3978952727983707,3.068360864418075,2.1972245773362196,2.197218342059072,0.0,0.5013877677549551,1.3862943611198906,0.0,3.784189633918261,3.843081286008037,4.248495242049359,4.26145076162171,4.1588830833596715,2.246401780501815,0.6931471805599453,0.6931432189188751,1.3862943611198906,1.6056078155869113,0.0,0.0,3.4339872044851463,3.456182658832711,2.4849066497880004,3.4138119733839356
5.043425116919247,5.043172559855954,2.772588722239781,2.760907705278239,2.0794415416798357,2.0794382525582606,2.3978952727983707,2.4636050571536194,2.1972245773362196,2.197221936917435,0.0,0.6491464463120822,1.3470736479666094,0.18562131961148906,3.7876800388580296,3.8110468522584164,4.248495242049359,4.235232113288237,4.1588830833596715,3.4006775365249133,0.6931471805599453,0.6931452303708967,1.3862943611198906,1.3992317816836983,0.0,0.0,3.4339872044851463,3.425794241310607,2.4912964478867714,2.8290279315711615
5.043425116919247,5.043497798752864,2.772588722239781,2.8262799677219177,2.0794415416798357,2.0794362446434387,2.3978952727983707,2.4007513760359247,2.1972245773362196,2.1972186083954086,0.0,0.5259670702703377,1.3062516534463542,0.943041849206743,3.7911583032343543,3.8238163952792332,4.248495242049359,4.336904448420645,4.1588830833596715,3.022485683204692,0.6931471805599453,0.6931460865128268,1.3862943611198906,1.440452030768979,0.0,2.081780715043144e-06,3.4339872044851463,3.3557989621912205,2.4976456755654297,2.273125337169974
5.043425116919247,5.044474893461742,2.772588722239781,2.8135336001338724,2.0794415416798357,2.0794384711207385,2.3978952727983707,3.166380961694339,2.1972245773362196,2.1972210658315414,0.0,0.23451614859000716,1.2636920390275583,0.6367899746089294,3.7946245112108405,3.8131459051297503,4.248495242049359,4.242399663907712,4.1588830833596715,3.405239367276961,0.6931471805599453,0.6931432558287133,1.3862943611198906,1.4763379536121997,0.0,2.1872254121764576e-06,3.4339872044851463,3.4245859774664393,2.503954844758695,3.54113772227167
5.043425116919247,5.042050917677491,2.772588722239781,2.7800801874857255,2.0794415416798357,2.0794352488361882,2.3978952727983707,2.7188196079473452,2.1972245773362196,2.1972183611258194,0.0,0.0,1.2192402764567245,0.0,3.7980787460789283,3.8355407136815813,4.248495242049359,4.249713810512457,4.1588830833596715,3.198038845566444,0.6931471805599453,0.6931365116718087,1.3862943611198906,1.660322552329968,0.0,1.4154514314567667e-06,3.4339872044851463,3.3808993969934007,2.5102244577722903,3.2488332155864725
5.043425116919247,5.043080170696866,2.772588722239781,2.760662535205857,2.0794415416798357,2.079432645650867,2.3978952727983707,2.728693882401133,2.1972245773362196,2.1972219572409837,0.0,0.0291503886326967,1.1727202608218317,0.9135303123841552,3.801521090269901,3.818394548923118,4.248495242049359,4.259235653914447,4.1588830833596715,3.6829474311563097,0.6931471805599453,0.6931431131974365,1.3862943611198906,1.3755042073030044,0.0,0.0,3.4339872044851463,3.438064488110326,2.516455007522926,3.123284747677574
5.043425116919247,5.043433723099913,2.772588722239781,2.7994303222355454,2.0794415416798357,2.0794341611456795,2.3978952727983707,2.9599152440500522,2.1972245773362196,2.1972201769402178,0.0,0.0,1.1239300966523995,0.0,3.8049516253666904,3.8464961658389196,4.248495242049359,4.277881771873237,4.1588830833596715,3.2081539713400877,0.6931471805599453,0.6931470454547622,1.3862943611198906,1.274792680523022,0.0,0.0,3.4339872044851463,3.4573376361812267,2.5226469777708473,3.962177538711316
