S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.772588722239781,2.523224370174143,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9985288301111271,1.5749249081075742,3.784189633918261,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.4849066497880004,3.0944630585136337
5.043425116919247,4.496664626844874,2.772588722239781,2.058966415529585,2.3978952727983707,4.26479544344169,2.1972245773362196,0.9766534470243118,0.0,1.549531608530208,1.1451323043030026,1.1441577074862463,3.784189633918261,4.717567903427936,4.248495242049359,3.882535554974549,4.1588830833596715,3.0766303546286093,0.6931471805599453,0.2465465064416003,1.3862943611198906,1.7628368821145393,0.0,0.0,3.4339872044851463,2.7010720163446855,2.4849066497880004,3.4637771696167095
5.043425116919247,5.313153956602579,2.772588722239781,1.5625008745534739,2.3978952727983707,2.487896395622687,2.1972245773362196,2.6938943082313926,0.0,0.0,1.2729656758128873,1.6444770159717184,3.784189633918261,4.74238768947329,4.248495242049359,3.846052860341298,4.1588830833596715,3.632683255503544,0.6931471805599453,0.0,1.3862943611198906,0.8336898406358153,0.0,0.0,3.4339872044851463,3.650607943676113,2.4849066497880004,3.43425812754428
5.043425116919247,4.633654672872272,2.772588722239781,1.577356684104355,2.3978952727983707,4.004771588793864,2.1972245773362196,2.3554583390871793,0.0,1.8742032684179133,1.3862943611198906,0.9550221117598442,3.784189633918261,3.546661106043516,4.248495242049359,3.8535136495331805,4.1588830833596715,2.209656618562437,0.6931471805599453,1.1422894730350825,1.3862943611198906,1.6467599977704337,0.0,0.0,3.4339872044851463,3.3755229178324733,2.4849066497880004,3.448541979437512
5.043425116919247,4.36969333000023,2.772588722239781,1.9907491876559167,2.3978952727983707,3.7407883914790974,2.1972245773362196,2.4698818535084945,0.0,1.4820382510040877,1.3470736479666094,2.0202910087393353,3.7876800388580296,4.257662111567605,4.248495242049359,4.040282269198803,4.1588830833596715,4.267617709691809,0.6931471805599453,0.2095975527200475,1.3862943611198906,2.1791134311057014,0.0,0.0,3.4339872044851463,3.453257991738377,2.4912964478867714,2.8923091128917204
5.043425116919247,5.219016790851175,2.772588722239781,2.3435126955638816,2.3978952727983707,2.6547624756759385,2.1972245773362196,2.463080453457124,0.0,0.18093891290649167,1.3062516534463542,0.0,3.7911583032343543,4.034585153755332,4.248495242049359,4.4418960063447175,4.1588830833596715,3.2286300894201676,0.6931471805599453,0.3147197051608362,1.3862943611198906,1.446478438569781,0.0,0.0,3.4339872044851463,3.792009826732437,2.4976456755654297,2.9403798256001012
5.043425116919247,5.371464668369929,2.772588722239781,1.5102981846779326,2.3978952727983707,1.062891786454755,2.1972245773362196,3.5267046994663587,0.0,0.6011326752694466,1.2636920390275583,5.14163084676655,3.7946245112108405,3.253675641688696,4.248495242049359,3.8962500669919415,4.1588830833596715,2.649368624986833,0.6931471805599453,0.4040047166040279,1.3862943611198906,1.8093797003267,0.0,0.0,3.4339872044851463,3.847738773962234,2.503954844758695,3.4042653438399926
5.043425116919247,5.330623792099374,2.772588722239781,1.9769891412703953,2.3978952727983707,1.1311396631373691,2.1972245773362196,3.0489504383898822,0.0,0.6288531362730483,1.2192402764567245,2.0944825250096732,3.7980787460789283,3.7631814127488212,4.248495242049359,4.143175185908304,4.1588830833596715,4.459797872780257,0.6931471805599453,0.4280232738339241,1.3862943611198906,1.2599168774199394,0.0,0.0,3.4339872044851463,2.8648041702101916,2.5102244577722903,3.051669984828474
5.043425116919247,4.942902855846756,2.772588722239781,2.1765056221126824,2.3978952727983707,1.6697375962835161,2.1972245773362196,2.393982639583107,0.0,1.050508182733668,1.1727202608218317,2.1079568513436775,3.801521090269901,4.421234014528761,4.248495242049359,4.170841768459733,4.1588830833596715,3.841489931233091,0.6931471805599453,0.5653519933758812,1.3862943611198906,0.9762199081820379,0.0,1.856691122627373e-07,3.4339872044851463,3.283396861799533,2.516455007522926,3.621831560515341
5.043425116919247,4.86162692646305,2.772588722239781,2.245792784379988,2.3978952727983707,2.2964819260869893,2.1972245773362196,2.679952925296963,0.0,0.0,1.1239300966523995,3.0557780664088563,3.8049516253666904,4.565723601000878,4.248495242049359,3.9562723273577602,4.1588830833596715,0.5500835703216806,0.6931471805599453,0.7169036545459958,1.3862943611198906,1.4461292863344553,0.0,0.0,3.4339872044851463,3.4702054886532983,2.5226469777708473,3.4600330211980106
