S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated
4.948759890378168,4.189295074572902,3.258096538021482,3.411590488688553,1.3862943611198906,1.5414280278559198,1.0986122886681098,0.08546578921313353,6.016157159698354,5.00170704510986,0.0,3.0021800730187986,7.00397413672268,6.007955147221165
4.983606621708336,4.560652908427146,3.332204510175204,3.215861280339885,0.6931471805599453,2.5515304776688024,0.6931471805599453,0.0,5.720311776607412,4.8163557317248875,0.0,3.506179378071338,6.75110146893676,6.517097720294582
4.969813299576001,4.076435522075437,3.332204510175204,3.322970668698305,0.6931471805599453,2.9503815455858513,0.6931471805599453,0.25420022101347334,5.713732805509369,3.8649009246441848,0.0,1.3943786075407394,6.760414691083428,5.368083785681178
4.976733742420574,3.9644429847500273,3.332204510175204,3.3127196559963665,0.6931471805599453,3.11697947807997,0.6931471805599453,0.28398317020543123,5.717027701406222,4.011707478557192,0.0,4.730358841104618,6.716594773520978,5.033929256314766
4.997212273764115,3.483081691084023,3.332204510175204,1.4900364892675164,0.6931471805599453,1.0622848320264047,0.6931471805599453,0.1664683550523367,5.71042701737487,5.059127055179394,0.0,1.8160244518908422,6.7357800142423265,5.3188417737009654
5.003946305945459,4.242005061510968,3.332204510175204,2.817528330242778,0.6931471805599453,1.2468732981653081,0.6931471805599453,0.0098181100244666,5.697093486505405,4.520308441511877,0.0,3.6527810568315173,6.733401891837359,7.3130377855913204
5.003946305945459,3.791967566488592,3.332204510175204,3.5123556934971636,0.6931471805599453,2.077274473769723,0.6931471805599453,0.0,5.69035945432406,4.7051025412170455,0.0,0.42995067011924837,6.7339969528486705,6.254893431530565
5.003946305945459,4.0695713705891805,3.332204510175204,3.9635949517122913,0.6931471805599453,1.74973561494484,0.6931471805599453,0.697421295370962,5.683579767338681,4.684779035534694,0.0,5.500715783722248,6.734591659972948,6.283283182295532
5.0106352940962555,4.147023317171429,3.332204510175204,3.574524376767732,0.6931471805599453,2.417463372737519,0.6931471805599453,0.5128300165916204,5.700443573390687,5.502626423979246,0.0,4.596830743377166,6.734591659972948,5.370435056429862
5.030437921392435,3.788287773579378,3.332204510175204,3.1478630288521696,0.6931471805599453,0.7333245180953539,0.6931471805599453,0.007426602981816646,5.68697535633982,5.811856856966813,0.0,0.8390617484514427,6.739336627357174,5.3587223703072695
5.030437921392435,3.872050584027442,3.332204510175204,3.122876051255573,0.6931471805599453,1.8720524860395276,0.6931471805599453,0.23219835758954646,5.697093486505405,4.745147091974855,0.0,0.5494104737416405,6.75343791859778,3.796675084467808
5.087596335232384,3.9331507410237823,3.332204510175204,2.9082204478226097,0.6931471805599453,1.678677715992793,0.6931471805599453,0.48832679993144945,5.6937321388027,4.4481983322896435,0.0,3.706855910385306,6.759255270663693,5.57070774928693
