S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,1.4723010007555393,0.0,0.2264894305713891,0.0,0.6001332934432932,0.0,0.9554340264846224,0.08934510033585,0.0,0.0,0.0,0.0,0.0,0.08934510033585,0.27082829809124015,0.0,0.0
0.15548490284039515,1.2383669946513196,0.0,0.0045215590189496,0.0,0.2138625594064811,0.0,0.6617647443340252,0.08076135664445859,0.5200916997237142,0.0,0.09210376187985843,0.0,0.0,0.08076135664445859,1.2061287727856933,0.0,0.0
0.13935552091051145,0.8464993201601352,0.0,0.0,0.0,0.0,0.0,0.0,0.07210329390134397,0.0,0.0,0.0,0.0,0.0,0.07210329390134397,1.521227952694566,0.0,0.7834102040389246
0.1229617111348351,0.8909713191919962,0.0,0.45390377800440707,0.0,0.2571142427680474,0.0,0.6842822803905549,0.06336961393258933,1.5628445186882083,0.0,0.0089683383890563,0.0,0.0,0.06336961393258933,0.2665912172029453,0.0,0.6902331803515368
0.10629465864962341,1.4332109032154565,0.0,0.2433658180643489,0.0,0.0,0.0,0.0,0.0545589842504345,0.0,0.0,0.5736767454815853,0.0,0.3217548852103748,0.0545589842504345,0.8440534030244198,0.0,1.0137044820314602
0.08934510033585008,0.4818067103807461,0.0,0.5474866590621945,0.0,0.37152559884025504,0.0,0.0,0.04567003683318844,0.009186902474247971,0.0,0.0,0.0,0.0,0.04567003683318844,0.41732318851048333,0.0,0.29475650004826626
0.07210329390134407,1.3139036043706231,0.0,0.0,0.0,0.05767046197318871,0.0,0.27437490863685243,0.036701366850428,0.0,0.0,0.0,0.0,0.0,0.036701366850428,0.4986625127970711,0.0,0.6650282684417351
0.0545589842504346,1.603378367227971,0.0,0.29637707799459256,0.0,0.007814909602108268,0.0,0.0,0.027651531330510157,0.0,0.0,0.41838533605135875,0.0,0.6299487953648686,0.027651531330510157,0.4240866997703313,0.0,0.41890575308307604
0.0367013668504281,1.0069525007517512,0.0,0.21787451813978154,0.0,0.15679023441687176,0.0,0.19142005492327752,0.018519047767237597,1.3275433792458813,0.0,0.0,0.0,0.0,0.018519047767237597,0.4498480039670818,0.0,1.5144631554406507
0.018519047767237697,0.7763854948290537,0.0,0.0,0.0,0.0,0.0,0.0,0.009302392662313554,0.5209958522999958,0.0,0.22819626566790735,0.0,0.0,0.009302392662313554,0.08057070176292702,0.0,1.2514515977658194
0.0,1.061870946576495,0.0,0.4252015057647329,0.0,0.0,0.0,0.44482322857906414,0.0,0.423311485542255,0.0,0.0,0.0,0.0,0.0,0.9580252540152425,0.0,0.13409265650521746
