S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,0.9903605736783773,0.0,0.2494706609617629,0.0,0.0,0.0,0.0,0.08934510033585,0.0,0.0,0.25354291299023046,0.0,0.49040903355656484,0.08934510033585,0.15693485594147666,0.0,0.961942863372784
0.15548490284039515,1.3350680471499756,0.0,0.0,0.0,0.0,0.0,0.0,0.08076135664445859,0.7980345930080182,0.0,0.0,0.0,0.14314639625338962,0.08076135664445859,0.23366625741264163,0.0,1.620117813076451
0.13935552091051145,0.0,0.0,0.576661641034308,0.0,0.014025900124192664,0.0,0.0,0.07210329390134397,0.6881576593344502,0.0,0.1255002905320383,0.0,0.0015906489907757115,0.07210329390134397,0.909764963537316,0.0,0.3238727709542083
0.1229617111348351,1.2931228227906606,0.0,0.006694383975471618,0.0,0.024995666468845573,0.0,0.2946406007565592,0.06336961393258933,0.19876805508978557,0.0,0.28141921569087497,0.0,0.48746604084002676,0.06336961393258933,0.7481163046992195,0.0,0.5025110057837242
0.10629465864962341,0.0,0.0,0.0,0.0,0.003531867833484352,0.0,0.2350298618472555,0.0545589842504345,0.31569131785322224,0.0,0.2543693687420213,0.0,0.0,0.0545589842504345,1.7560856841492964,0.0,0.8118603469465017
0.08934510033585008,0.9958075244660267,0.0,0.4773985820993132,0.0,0.36863626970232966,0.0,0.0,0.04567003683318844,0.6439208482190315,0.0,0.1137847619488564,0.0,0.0,0.04567003683318844,0.9321683833435789,0.0,0.9870401706382957
0.07210329390134407,0.860678521579856,0.0,0.5272833243732018,0.0,0.12955216185497287,0.0,0.0,0.036701366850428,0.9158613514711753,0.0,0.048272228787766075,0.0,0.6527143251741645,0.036701366850428,1.3234833307679437,0.0,0.0
0.0545589842504346,1.7698102455150515,0.0,1.0021538105264418,0.0,0.0,0.0,0.0,0.027651531330510157,1.4798444405178222,0.0,0.2545756249336117,0.0,0.023762318488089018,0.027651531330510157,0.9806251086529093,0.0,0.7671815628188965
0.0367013668504281,1.3237438018902508,0.0,0.07476646780680163,0.0,0.0,0.0,0.16482230971135747,0.018519047767237597,0.586095861533524,0.0,0.1988682810743152,0.0,0.08221160746807704,0.018519047767237597,0.4036423010485457,0.0,1.9332086527674264
0.018519047767237697,0.5842847711254414,0.0,0.7594755285225687,0.0,0.1958929182393532,0.0,0.1795540039785805,0.009302392662313554,0.0,0.0,0.0,0.0,0.4191610509979926,0.009302392662313554,0.13983469748370647,0.0,0.47014839132064534
0.0,1.04076883063435,0.0,0.0,0.0,0.07644633874850987,0.0,0.0,0.0,1.888764865588672,0.0,0.20742195107603165,0.0,0.6599660495993375,0.0,0.5694622895459776,0.0,0.08043160264735255
