,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
131,5451.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,5473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,5494.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,5515.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,5537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189,4225.823662737189
137,,3805.70395611507,3922.6354280666146,4294.696875289829,4151.4465559537,4000.7918881510036,4145.294285407265,4416.475934794008,4998.268561583141,5431.115575677158,3681.875348957378,3836.958156343187,4462.79426542696,4095.434625282297,3853.779061302249,3920.024994680915,3789.029828203045,5094.531192340725,4736.115478949241,4018.213347353488,4192.311259299867,3968.7750553063383,3845.0495378580845,4544.7474836304455,5308.318278560029,3702.7487308325262,4164.473256000802,5509.670519178022,4787.93406322631,4426.740414649374,3715.1804562432917
138,,3831.7963148545523,4099.522064588824,3702.6432510890927,4074.8748833752184,4997.879643070802,5045.8974814909,3912.2852273647886,4203.835474961985,4030.452085506184,4300.703787591028,3872.385726071679,4448.020930049348,3754.6668707324047,5014.779510365204,3684.76420157138,5155.575392246607,3979.618921821968,4251.901616385126,3929.5538924035345,3900.509925593539,3864.976846373963,4199.455020935978,4242.66516208706,3805.3518148986664,4273.541810533521,3596.4695159913013,4520.5530792120235,4116.172015842399,5460.244314732874,4424.844156131418
139,,4301.479949944835,4430.852724234319,4655.523666560557,4205.561851033777,3854.556937107038,5125.943385383635,3440.99535017438,3644.314829830913,4249.214306168669,3729.7982040626907,4433.073013081939,5424.357098147594,4010.7845420125627,4240.966867638823,3994.031128599636,3752.0229715273836,5015.064678427111,4261.509927099929,3851.9931048024628,4577.275031247308,3818.0833517189258,5096.838439791589,4425.364900083021,3844.0023172083975,5732.6222105945735,3483.7267702924846,4095.7193798798653,4612.260221826698,3572.9528363094823,4320.516279924537
140,,3865.613084211142,4570.90095519162,4579.791211838128,3710.562679528862,4528.373296849149,4486.1787659779275,3962.3502492646653,5333.0846934357505,4092.7338853598803,3661.051687192068,4572.196221421133,5658.121749812005,3838.9888043010333,4314.856005592716,3814.0492721822056,4149.760260953609,3751.6617618944942,3454.531908249155,4188.336405106478,3920.3312470708806,5194.329961888341,4880.969227605566,5491.458302660618,4085.3148590999153,5192.673555286745,3600.0007316201413,5328.436307869378,4543.434097390201,3654.9406656654905,5386.504146067135
141,,3674.03913368025,4542.617735640693,3819.688534471527,4641.481694541724,3952.795383134698,4885.26987202242,4115.799659230052,3795.600606101331,5017.029117051931,4808.386042127511,5356.478133890546,4942.6476325283875,4157.016272212818,4134.641761500867,4287.679006154889,3254.6315457909554,5074.494553592029,4322.833056693767,4297.179711814673,4151.717263802458,4842.167979441607,4835.238174211931,4914.97778831816,3772.827674900234,3828.5646767556022,4210.270689280887,4500.657689186787,4044.9534412095836,4845.38703594814,4426.340328851906
