,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
356,41110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,41414.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,41719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,42023.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612
362,,30396.709712002492,38754.48391071458,28796.641648490368,29683.54097975913,35031.85189937292,32554.618346853218,39276.4009863834,42615.464422131656,40027.79418035981,45516.787836830365,33486.5151330583,37122.36604532135,35172.329584585954,40078.798145834866,32648.487494986563,28130.51848187898,40018.18653586217,35320.42587442373,29935.07150987274,37459.813104984416,32545.513325780106,41807.50428574428,30635.17702256124,35667.78810228351,33781.417650822754,31273.187634536283,32311.470171921395,41205.576920879124,31736.890803137045,39304.43755117661,31636.26921372528,24251.084564487894,34997.96400631179,36423.30499047738,36092.13904003008,36711.92829953036,40331.835748396785,37351.42952922542,34910.85479532469,35001.49317405611,33909.99144471087,36461.594975518805,45544.94050335797,34882.08313703545,34885.12760858025,36987.85862004355,44835.40324756461,39215.8788804028,44692.5740381474,27292.534867120146
363,,43704.95163997761,34612.11479872863,35305.13553587301,35749.27640761208,29415.81439909584,39351.940510635875,45660.84307260034,32231.0801311306,36392.541000892124,37499.431526330256,37734.9527038846,38050.27124255809,42363.3897721633,41652.48031549899,26459.06965564753,38376.54587763743,29283.74255883853,39797.393902471056,31460.603095456558,28402.55620784248,35008.4455336935,33981.1303065265,27998.856122958874,31577.262093906662,36687.7697079938,34368.71401175215,27087.266767644094,37166.08466258636,30203.544087108305,37462.52975048173,37685.185865245054,40526.676491109516,38888.33337883459,40783.64009218424,31609.906179630718,32635.69968583998,35763.97115919516,35246.16545207585,39277.92005150691,43097.65353679562,33266.69982446881,32562.532393683265,33440.43987382777,24213.949562363607,33451.39793437891,30787.66136833552,38792.76116249711,31507.634200640514,34442.28124390896,32210.6234205001
364,,35690.28519874947,42227.466313234065,28640.4274792148,30266.83137243161,36274.04304507225,29611.854014548553,39055.217844727325,28342.012608478526,34654.24474378619,34439.31502580527,31241.73305015735,36662.616371046824,37610.09558352429,33240.041235375065,36522.80635066349,32776.261920524244,35794.218374720236,39952.91612711925,36075.30807528057,34733.207733311734,34544.52127252704,45326.2508466796,36568.51664132231,35556.72204425211,30373.136008347385,36075.566712296466,30663.712910093396,38126.82840061706,36464.53107665145,42098.562166659714,37371.23599750998,36496.95884044877,37209.54041288572,32613.62897978224,30410.95447241231,42376.099878436224,33885.53317701812,42374.09195457572,35170.067436814716,42124.66718174481,33347.861733700716,25963.162956012377,31723.011413436077,39198.910276103714,44589.58306248073,42500.16264379859,37891.592811165276,39590.670279915714,35827.706074962814,36366.105225379826
365,,35613.663079120975,31187.1480184052,36501.55644936158,32238.384201202454,41639.49501476828,33938.836040943155,38917.689599074954,34273.77964723284,38495.657912903145,33819.27109949777,42017.482363453106,41522.75696932149,34129.528399495284,35288.02529024362,30007.496775130836,33801.70431135951,28943.55666369157,41960.96857013352,31356.755569521407,38000.07921993281,38221.37281498706,40229.964596561695,37173.308582124635,29813.78376105529,30220.98321501258,37621.382356869886,25068.69085264921,34671.39391684512,23756.425909801168,39042.386128492566,43521.20676747258,33293.951289833065,37651.06566091645,36656.158860673335,34566.11226422843,39465.10654679224,37617.35637748325,39679.6782778957,30223.131013590973,37816.3673461336,43118.364655122816,35412.75512032689,38689.337579987376,32221.16929440204,42000.5776379975,35581.03408375445,32185.95245525761,36630.74668517045,33383.5917347777,36360.053122775586
366,,35041.41853417566,32928.9735901598,43298.46008194615,30562.924137388094,37357.95728858678,39677.58691694336,32420.51798179443,29392.700891632703,29248.186217085153,32386.576370969124,43046.31735501088,27559.034465765224,35357.461078756154,39289.17301723737,36784.587334161515,40438.03128381273,35388.757196292376,30603.667986298184,37190.46158617511,32680.085213219216,32697.320412199824,41588.390892151336,33915.77876239225,34004.31957008252,38852.677469715534,33345.1228916779,38034.93942458717,35491.40645983818,32234.44471525235,29880.555120482153,35479.59694221009,34875.83892079694,30268.46769959536,28615.399495876074,36213.862758769064,44823.247110214696,38818.49506592019,36696.779450101094,32835.11720649962,40242.83007967405,36583.29170518899,38393.84137021177,40377.471357384915,35895.70971911741,38876.63989290195,34749.77058668201,29940.088017882357,33310.09158874432,31791.294751375586,37005.38082300917
367,,30053.5663676471,34101.248569167496,30844.808199011797,26487.835785663196,33112.69362054659,28371.61070821674,41448.26858547678,34308.64229760552,36787.58945917398,36115.23620158023,38284.006128954206,35025.30348297549,39964.87439016995,39810.869977602495,35399.26497213509,31336.602407570495,41630.94076078442,37539.1875773082,32380.013581810745,39462.612424839885,34595.220760208336,42047.02000557839,35829.74861372949,37152.51938182561,36474.21609588954,45493.96062359873,42379.50629294965,37224.99809822753,35241.18529830282,38560.98510978601,32793.155845351524,33539.65102974612,37943.887457316145,29036.976114385783,34236.31633747503,35187.82555121339,38844.2263409852,37862.579287774046,34836.5431228064,30028.551442400534,36859.77452872065,38586.73326121855,28132.49215057903,33052.83377604154,37694.85679084218,33923.09921664608,37765.180929690454,34927.08853825147,40176.790642948894,40706.71334728827
368,,35516.8666359139,41035.305104132065,40628.30956924855,42549.295782569985,34275.45212948702,39769.84532758714,36839.15882628884,31072.540107389897,33927.32000098432,38188.49317724718,48274.5079588481,28890.343620357788,35690.322547579446,36500.78277921138,32613.314124261182,31111.31695615709,36829.169311141755,35717.462505496,42142.15404535944,37036.402969738294,31327.013291113217,38611.2464591997,39413.98264171492,38234.87824813372,28506.6763181278,39081.82945867353,43111.64571265232,38083.2930113536,32385.2765978386,34853.415940614446,33507.228163034364,37824.733443564415,33182.35093170165,37974.487566246986,27080.729602233776,34595.796463862374,28960.692469500427,34100.19044153394,28864.313675434933,37380.8652857478,34203.48841360773,34166.06051224524,37242.603373890146,34109.28881733225,37074.517304263616,35085.851356163075,36577.3215712637,38382.9821052996,35099.662270758585,24840.044592055496
369,,41158.80427564379,32997.440023540636,37893.28742689039,40086.04217903853,40549.575894653346,29962.361080395294,43351.7153849832,39151.9692978609,34592.339771241015,39368.57711426569,42035.253923981174,33592.75969874927,42495.00774086475,37681.450244489955,34539.54428584725,39263.56427748249,39691.40216238633,35776.28818320129,34115.61827913724,38145.809985239226,36714.02585579392,37114.57143480493,31513.446700923865,35729.92497838523,31537.70807245905,38299.62599864145,34145.62352648234,39562.44051213442,31091.412838060445,32192.77566292406,33220.30123165968,33077.1384702907,41963.533857315924,37371.01092221393,34258.201361613195,32238.78001737889,29339.87125407114,44143.0839746337,36402.65962312117,33310.389208118184,32903.616926341,30940.897292059024,45015.28639840735,32109.858610197894,37201.16989633936,29147.9902797077,31443.799151373423,30285.75846582673,30029.630319643533,37238.954163001246
370,,37875.23718616774,38639.87594998116,35994.93006138944,29349.792444287763,27559.83399941735,46686.75434359576,22767.382998209305,34588.24986390192,31786.241095904956,36768.82580287863,33720.42394047879,37201.69262010471,31814.504207506758,33303.15513648916,35690.396859603585,38021.48554765544,35845.086807323896,38511.19515012816,34943.33190995365,35836.56992532725,33082.476095540005,37887.275151799,32928.27515353472,37017.12988933579,35263.1400970835,37066.13836246752,29319.850734428575,34122.503020467884,25181.370950118457,39815.09057593147,33390.89260483012,36929.79832615802,33110.69584369374,32408.02665447296,35170.12557671462,37151.42433793033,32852.375517093526,35135.43768052244,35912.409861893204,36456.67722784022,34222.8374473655,29699.027342495378,31421.518803120074,30617.720177595853,35392.51199545426,33652.84515050842,31486.02981102343,33160.89697678386,38442.95589656172,37319.53985577058
371,,39973.72544706311,30144.132017459706,27990.249827269115,28464.131421551305,36497.13830482848,37779.50511553303,30984.79972960495,33814.25515101468,38779.32442311418,35121.1736062419,32966.78841174334,31252.616393876277,34071.111986929056,32569.14249976384,37643.56950572191,33955.68475259483,29973.603931861468,26418.69231323836,30842.450954163385,42027.28353004932,35919.69215928498,36176.573836268784,32878.18278965082,30637.945218564986,37582.80155196673,36839.761759939815,37246.17118791484,32974.634085519705,34015.91578352102,28421.947395728625,38702.03360407955,32303.762331694295,34726.8165377433,31937.93031964299,31731.740166030635,38141.77635306609,38880.976341633635,40273.41048909245,29429.40330046504,37573.8926589661,31285.310579493977,44591.899319797565,36287.66743456242,39213.45911613729,36759.45340011295,30940.04941761791,35345.31996889225,29170.13796219461,30180.86444247201,35302.22965857858
372,,33472.174582846244,37405.63953882943,37623.05396701895,29085.595475688206,30986.026278977475,37106.81924857438,41952.034211210936,36649.084895742584,36366.78292194907,36371.778463921204,32995.411865979826,30919.556815887485,30282.814214785838,36414.63990416424,41316.43444224046,29972.73997787396,34748.40797378916,38550.91477989026,33414.187879489924,30617.31326245048,36201.49452240076,41530.530913605384,41260.2086459916,40551.64051500975,35268.63014718251,36316.635899375266,40052.915274503415,34330.80963352094,34343.436430402726,35059.25457552985,37015.17465111338,39412.064392383094,41123.56502762819,33551.30925785438,28174.500608083876,35832.102531086486,28924.077647236198,42351.60874241224,32293.328989636473,31002.23422096877,32263.080287446042,26617.771170590124,28680.523651060073,38494.421060778186,34534.11696367932,42162.07996272921,34886.36720986863,42293.116250006184,42878.4080335598,37511.53310167132
