RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.411590488688553,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
3.1354942159291497,2.661592415817602,1.0986122886681098,1.3159388669257557,0.0,0.0,6.003887067106539,3.2973396036207223,0.0,4.386457576810151,6.887552571664617,5.822798094896836,2.302585092994046,3.176435125443727
3.1354942159291497,3.2340674107739105,1.0986122886681098,2.5101334990949473,0.0,0.0,6.021023349349527,4.112547447643857,0.0,3.665757891590789,6.893656354602635,5.544326504061019,2.302585092994046,2.301489096340225
3.1354942159291497,3.292612552700822,1.0986122886681098,1.962650730780006,0.0,0.05261031953795497,6.0330862217988015,3.9946371192749006,0.0,2.4850192972632477,6.893656354602635,5.839414714755822,2.302585092994046,2.6220556558082504
3.1354942159291497,4.295158857435683,1.0986122886681098,0.9924091232975059,0.0,0.4762623060000167,6.025865973825314,6.497470386792921,0.0,2.5175148212780605,6.904750769961838,5.872600910281576,2.4849066497880004,3.330137441043419
3.1354942159291497,3.238360231597512,1.0986122886681098,0.8353648887089908,0.4054651081081644,0.058191534849974684,6.02707297457535,5.019548069475058,0.0,2.8322648562341772,6.90625415285587,4.396297457638081,2.4849066497880004,0.15386363695283967
3.1354942159291497,4.151829946043834,1.0986122886681098,0.9064737375995802,0.6931471805599453,0.19411041435754797,6.028278520230698,5.304787131251987,0.0,2.423554949135508,6.907755278982137,5.57715776270536,2.4849066497880004,2.0600307338131203
3.1354942159291497,3.0705310664548566,1.0986122886681098,1.57840106585653,0.6931471805599453,0.4367773784304522,6.025060496536498,4.175347746330745,0.0,0.18452987788320918,6.914068641038729,6.020107288313445,2.4849066497880004,2.4343814441779004
3.1354942159291497,3.7123792461300624,1.0986122886681098,0.6097717990724152,0.6931471805599453,0.16189523383584462,6.021832083724378,6.196161950785985,0.0,1.5785094680887455,6.920342394487609,7.869100225879803,2.4849066497880004,0.22850197610213963
3.1354942159291497,3.296020698943417,1.0986122886681098,0.9328253671468193,0.6931471805599453,0.0,6.018593214496234,5.399009849846508,0.0,5.56181957649968,6.926577033222725,8.156040573853,2.4849066497880004,2.6405172147640728
3.1354942159291497,3.165254934788419,1.0986122886681098,1.7014268489165065,0.6931471805599453,0.20742652535400624,5.91350300563827,5.89043072620758,0.0,2.5965553244785124,6.892641641172089,7.89729866549977,2.4849066497880004,2.7025457301705345
3.258096538021482,4.635225129556268,1.0986122886681098,1.0312880973264373,0.6931471805599453,0.0,5.918893854273146,4.133520269707997,0.0,4.557030091905416,6.90875477931522,6.198321315024546,3.4657359027997265,2.7705590626412335
3.258096538021482,3.9817819763890387,1.3862943611198906,2.272112404191351,1.0986122886681098,0.0,6.016157159698354,3.695518377616382,0.0,0.5156204496087118,7.00397413672268,5.910854594483719,3.5263605246161616,1.5934885701502943
3.332204510175204,4.029906869623475,0.6931471805599453,2.629816011902538,0.6931471805599453,0.4833774356397953,5.720311776607412,5.548236704910488,0.0,2.864191645207243,6.75110146893676,3.978910314430898,3.5553480614894135,1.4985605045920756
3.332204510175204,4.090316637257182,0.6931471805599453,3.0105228779846733,0.6931471805599453,0.2930787503914065,5.713732805509369,5.381856001652984,0.0,3.548310586800553,6.760414691083428,6.902864738984062,3.5553480614894135,3.0381360364817978
