RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,3.548263625556116,1.791759469228055,2.0264959662703834,1.0986122886681098,0.8730728892524438,6.018593214496234,4.58605005191475
3.1354942159291497,3.67949293480627,1.791759469228055,2.784402821532605,1.0986122886681098,2.809312515142361,6.025865973825314,6.408993895919316
3.1354942159291497,2.5450560155425928,1.791759469228055,2.3818967023644175,1.0986122886681098,2.244108760015199,6.028278520230698,3.9968449281686884
3.1354942159291497,2.156245147960421,1.791759469228055,1.598986875522519,1.0986122886681098,1.184549617527433,6.018593214496234,4.548837092222289
3.258096538021482,3.13336311507052,1.791759469228055,2.0656420349477638,1.0986122886681098,2.8146508234593415,5.937536205082426,5.704986408896898
3.258096538021482,2.6782879564961464,2.772588722239781,1.696402625538342,1.3862943611198906,1.4845658469583407,6.016157159698354,6.713938719491496
3.332204510175204,4.633819933044223,2.6390573296152584,1.3640998768809922,0.6931471805599453,1.5000949049289432,5.713732805509369,4.192257649187641
3.332204510175204,2.780249510323163,2.6390573296152584,0.0,0.6931471805599453,1.0941104854055395,5.71042701737487,3.881624557958454
3.332204510175204,4.376428187260588,2.6390573296152584,1.7172163174753,0.6931471805599453,0.9955681903912226,5.683579767338681,4.601366725817641
3.332204510175204,3.146564590870134,2.6390573296152584,2.4803458100614053,0.6931471805599453,0.7149322498844654,5.69035945432406,4.409658263876992
3.332204510175204,2.6409825224036307,2.6390573296152584,1.6217735180571995,0.6931471805599453,0.3326224242587059,5.697093486505405,6.024656482974324
